cf,capex[USD],lcoh[USD/kg],fom[USD],hy[kg],pv_capacity[kW],wind_capacity[kW],pv_capacity_array[kW],wind_capacity_array[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s],C_trans[USD]
70,1804405861.384619,2.821271537149622,43123777.61735519,654857079.3963932,-0.0,642915.2787895754,[-0.],[642915.27878958],559140.8585292406,306171.0392251976,0.0,0.0,0.0,-0.0,935441730.6388323,596603296.0506997,165217367.13727722,0.0,0.0,2.115,245433091.7952314
70,1555936376.411751,2.43575430014871,39134570.71083851,654857079.3963932,0.0,583176.9367091474,[0.],[583176.93670915],507470.4732557153,162217.1277233278,0.0,1.797108604893172e-11,-1.10935905235963e-11,0.0,848522442.9118094,541470994.9638482,87536322.22970206,0.0,-2.1743437426248747e-09,2.115,151675942.1528268
70,1375876841.738202,2.153449376188579,34324727.38063587,654857079.3963932,0.0,511149.5706320623,[0.],[511149.57063206],445170.7570963753,27529.76124299648,0.0,0.0,0.0,0.0,743722625.2696507,474997197.8218324,14855731.23439758,0.0,0.0,2.115,154735776.145397
70,1346734687.792146,2.112097118308788,36387062.50508499,654857079.3963932,-0.0,542033.0229161658,[-0.],[542033.02291617],471883.2473082351,68113.02217715146,0.0,0.0,0.0,-0.0,788658048.3430212,503499424.87788683,36755449.569463365,0.0,0.0,2.115,48586674.27075808
70,1324535851.065057,2.078389715333684,36512367.76586077,654857079.3963932,0.0,543909.468211714,[0.],[543909.46821171],473506.269440907,73614.23407376024,0.0,0.0,0.0,0.0,791388276.2480438,505231189.4934478,39724037.8066854,0.0,0.0,2.115,21442013.43677827
70,1373491561.278596,2.149797573550978,34318599.0304502,654857079.3963932,0.0,511057.7986361847,[0.],[511057.79863618],445091.3793597461,26728.05241664522,0.0,-2.155346330630739e-11,0.0,0.0,743589097.0156487,474912501.7768491,14423109.580058007,0.0,0.0,2.115,152639230.2760545
70,1370598229.286597,2.146618442601921,35130054.61413107,654857079.3963932,0.0,523209.3396259021,[0.],[523209.3396259],455601.7949946562,44112.30036867958,0.0,0.0,0.0,0.0,761269589.1556876,486127115.25929815,23804074.166274633,0.0,0.0,2.115,119321848.0541859
70,1324535851.065015,2.078389715333615,36512367.76585665,654857079.3963932,0.0,543909.468211652,[0. 0. 0. 0. 0. 0. 0.],"[     0.              0.              0.              0.
 543909.46821165      0.              0.        ]",473506.2694408534,73614.23407498619,0.0,0.0,0.0,0.0,791388276.2479537,505231189.49339056,39724037.807346955,0.0,0.0,2.115,21442013.43677584
