cf,El,capex[USD],lcoh[USD/kg],FOM_PV[USD],FOM_WIND[USD],FOM_EL[USD],FOM_UG[USD],H_total[kg],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s],C_trans[USD],C_pipe[USD],LCOH-wind,LCOH-el,LCOH-UG,LCOH-pipe-storage,LCOH-trans,LCOH-pipe,pv_capacity_DJ55[kW],pv_capacity_DJ56[kW],pv_capacity_DK55[kW],pv_capacity_DK56[kW],pv_capacity_DK60[kW],pv_capacity_DK61[kW],pv_capacity_DL55[kW],pv_capacity_DM54[kW],pv_capacity_DM55[kW],pv_capacity_DN54[kW],pv_capacity_DN55[kW],pv_capacity_EJ33[kW],pv_capacity_EJ34[kW],pv_capacity_EJ35[kW],pv_capacity_EJ36[kW],pv_capacity_EJ37[kW],pv_capacity_EK33[kW],pv_capacity_EK34[kW],pv_capacity_EK35[kW],pv_capacity_EK36[kW],pv_capacity_EL35[kW],pv_capacity_EL36[kW],pv_capacity_EL40[kW],pv_capacity_EM39[kW],pv_capacity_EM40[kW],pv_capacity_EM41[kW],pv_capacity_EM42[kW],pv_capacity_EM43[kW],pv_capacity_EN39[kW],pv_capacity_EN40[kW],pv_capacity_EN41[kW],wind_capacity_DJ55[kW],wind_capacity_DJ56[kW],wind_capacity_DK55[kW],wind_capacity_DK56[kW],wind_capacity_DK60[kW],wind_capacity_DK61[kW],wind_capacity_DL55[kW],wind_capacity_DM54[kW],wind_capacity_DM55[kW],wind_capacity_DN54[kW],wind_capacity_DN55[kW],wind_capacity_EJ33[kW],wind_capacity_EJ34[kW],wind_capacity_EJ35[kW],wind_capacity_EJ36[kW],wind_capacity_EJ37[kW],wind_capacity_EK33[kW],wind_capacity_EK34[kW],wind_capacity_EK35[kW],wind_capacity_EK36[kW],wind_capacity_EL35[kW],wind_capacity_EL36[kW],wind_capacity_EL40[kW],wind_capacity_EM39[kW],wind_capacity_EM40[kW],wind_capacity_EM41[kW],wind_capacity_EM42[kW],wind_capacity_EM43[kW],wind_capacity_EN39[kW],wind_capacity_EN40[kW],wind_capacity_EN41[kW]
100,EJ33,2882162526.34476,4.11787314524084,5066536.86011663,15048699.1147733,26216625.5023245,2862561.21252776,66698640.0000005,398939.910245404,806900.756824304,700979.291506002,2779185.64323084,0,-1.25242110054155E-10,0,447889837.232515,1174040601.17936,747944904.036904,54123213.0473289,0,0,2.115,37017108.6007756,418463520.747562,1.60258203754978,1.27027928528565,0.106395610889877,0,0.0434150819798724,0.490790035893315,0,0,0,0,0,0,0,0,0,0,0,398939.910245404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58100.756824304,0,0,0,0,748800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
