cf,capex[USD],lcoh[USD/kg],fom[USD],hy[kg],pv_capacity[kW],wind_capacity[kW],pv_capacity_array[kW],wind_capacity_array[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s],C_trans[USD]
90,2445475800.7063,3.819866593840826,55990880.62015193,654857079.3963932,0.0,835600.0451549185,[0.],[835600.04515492],725802.5998449299,1549241.664983725,0.0,0.0,0.0,0.0,1215798065.7004063,774431374.0345402,51443629.967284426,0.0,0.0,2.115,318990556.5360347
90,2080215310.001199,3.253777750463864,50544084.67253353,654857079.3963932,0.0,754034.3186368025,[0.],[754034.3186368],655252.7257183287,998604.0446794039,0.0,-1.736982956125659e-24,0.0,0.0,1097119933.6165476,699154658.3414568,33159330.864536542,0.0,0.0,2.115,196113492.3136404
90,1811520771.684504,2.833929652120902,44298123.51822671,654857079.3963932,-0.0,660501.0994278609,[-0.],[660501.09942786],574351.627628054,428775.9576446741,0.0,-1.248303738373462e-11,0.0,-0.0,961029099.6675377,612833186.6791337,14237799.177814106,0.0,0.0,2.115,199947639.8629833
90,1777198377.339756,2.785530729338796,46926140.6439524,654857079.3963932,0.0,699855.6352363108,[0.],[699855.63523631],608391.1398854516,534639.318336093,0.0,5.625549081503789e-13,0.0,0.0,1018289949.2688322,649153346.2577769,17753064.534791015,0.0,0.0,2.115,62733553.76548769
90,1750590373.844928,2.74531254420456,47196980.88315175,654857079.3963932,0.0,703911.4656902301,[0.],[703911.46569023],611899.2104957134,520217.3650357785,0.0,0.0,0.0,0.0,1024191182.5792849,652896457.5989262,17274173.70338891,0.0,0.0,2.115,27749616.41182025
90,1811018204.743043,2.833154187944989,44292872.2542721,654857079.3963932,0.0,660422.461791402,[0.],[660422.4617914],574283.6103910276,455855.2520464233,0.0,0.0,0.0,0.0,960914681.9064898,612760612.2872264,15136985.684648322,0.0,0.0,2.115,197250441.1318441
90,1808617705.021194,2.831319059408365,45491625.0623116,654857079.3963932,-0.0,678373.7756727537,[-0.],[678373.77567275],589810.5110734508,426921.8256558991,0.0,0.0,0.0,-0.0,987033843.6038566,629327815.315372,14176231.455942871,0.0,0.0,2.115,154708271.5355287
90,1750590373.844946,2.745312544204589,47196980.88315307,654857079.3963932,0.0,703911.4656902498,[0. 0. 0. 0. 0. 0. 0.],"[     0.              0.              0.              0.
 703911.46569025      0.              0.        ]",611899.2104957304,520217.365035425,0.0,5.616395831554304e-09,0.0,0.0,1024191182.5793135,652896457.5989443,17274173.703377172,0.0,0.0,2.115,27749616.41182103
