cf,El,capex[USD],lcoh[USD/kg],FOM_PV[USD],FOM_WIND[USD],FOM_EL[USD],FOM_UG[USD],H_total[kg],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s],C_trans[USD],C_pipe[USD],LCOH-PV,LCOH-wind,LCOH-el,LCOH-UG,LCOH-pipe-storage,LCOH-trans,LCOH-pipe,pv_capacity_HI34[kW],pv_capacity_HI35[kW],pv_capacity_HJ34[kW],pv_capacity_HJ35[kW],pv_capacity_HK34[kW],pv_capacity_HK35[kW],pv_capacity_HK39[kW],pv_capacity_HK40[kW],pv_capacity_HK41[kW],pv_capacity_HK42[kW],pv_capacity_HK43[kW],pv_capacity_HK44[kW],pv_capacity_HK45[kW],pv_capacity_HK46[kW],pv_capacity_HK47[kW],pv_capacity_HL34[kW],pv_capacity_HL35[kW],pv_capacity_HL39[kW],pv_capacity_HL40[kW],pv_capacity_HL41[kW],pv_capacity_HL42[kW],pv_capacity_HL43[kW],pv_capacity_HL44[kW],pv_capacity_HL45[kW],pv_capacity_HL46[kW],pv_capacity_HL47[kW],pv_capacity_HM34[kW],pv_capacity_HM35[kW],pv_capacity_HM39[kW],pv_capacity_HM40[kW],pv_capacity_HM41[kW],pv_capacity_HM42[kW],pv_capacity_HM43[kW],pv_capacity_HM44[kW],pv_capacity_HM45[kW],pv_capacity_HM46[kW],pv_capacity_HM47[kW],pv_capacity_HN34[kW],pv_capacity_HN35[kW],pv_capacity_HN39[kW],pv_capacity_HN40[kW],pv_capacity_HN41[kW],pv_capacity_HN42[kW],pv_capacity_HN43[kW],pv_capacity_HN44[kW],pv_capacity_HN45[kW],pv_capacity_HN46[kW],pv_capacity_HN47[kW],pv_capacity_HO34[kW],pv_capacity_HO35[kW],pv_capacity_HO39[kW],pv_capacity_HO40[kW],pv_capacity_HO41[kW],pv_capacity_HO42[kW],pv_capacity_HO43[kW],pv_capacity_HO44[kW],pv_capacity_HO45[kW],pv_capacity_HO46[kW],pv_capacity_HO47[kW],pv_capacity_HP34[kW],pv_capacity_HP35[kW],pv_capacity_HP39[kW],pv_capacity_HP40[kW],pv_capacity_HP41[kW],pv_capacity_HP42[kW],pv_capacity_HP43[kW],pv_capacity_HP44[kW],pv_capacity_HP45[kW],pv_capacity_HP46[kW],pv_capacity_HP47[kW],pv_capacity_HQ34[kW],pv_capacity_HQ35[kW],pv_capacity_HQ39[kW],pv_capacity_HQ40[kW],pv_capacity_HQ41[kW],pv_capacity_HQ42[kW],pv_capacity_HQ43[kW],pv_capacity_HQ44[kW],pv_capacity_HQ45[kW],pv_capacity_HQ46[kW],pv_capacity_HQ47[kW],pv_capacity_HR34[kW],pv_capacity_HR35[kW],pv_capacity_HR39[kW],pv_capacity_HR40[kW],pv_capacity_HR41[kW],pv_capacity_HR42[kW],pv_capacity_HR43[kW],pv_capacity_HR44[kW],pv_capacity_HR45[kW],pv_capacity_HR46[kW],pv_capacity_HR47[kW],pv_capacity_HS34[kW],pv_capacity_HS35[kW],pv_capacity_HS39[kW],pv_capacity_HS40[kW],pv_capacity_HS41[kW],pv_capacity_HS42[kW],pv_capacity_HS43[kW],pv_capacity_HS44[kW],pv_capacity_HS45[kW],pv_capacity_HS46[kW],pv_capacity_HS47[kW],pv_capacity_HT34[kW],pv_capacity_HT35[kW],pv_capacity_HU34[kW],pv_capacity_HU35[kW],pv_capacity_HV34[kW],pv_capacity_HV35[kW],pv_capacity_HW34[kW],pv_capacity_HW35[kW],wind_capacity_HI34[kW],wind_capacity_HI35[kW],wind_capacity_HJ34[kW],wind_capacity_HJ35[kW],wind_capacity_HK34[kW],wind_capacity_HK35[kW],wind_capacity_HK39[kW],wind_capacity_HK40[kW],wind_capacity_HK41[kW],wind_capacity_HK42[kW],wind_capacity_HK43[kW],wind_capacity_HK44[kW],wind_capacity_HK45[kW],wind_capacity_HK46[kW],wind_capacity_HK47[kW],wind_capacity_HL34[kW],wind_capacity_HL35[kW],wind_capacity_HL39[kW],wind_capacity_HL40[kW],wind_capacity_HL41[kW],wind_capacity_HL42[kW],wind_capacity_HL43[kW],wind_capacity_HL44[kW],wind_capacity_HL45[kW],wind_capacity_HL46[kW],wind_capacity_HL47[kW],wind_capacity_HM34[kW],wind_capacity_HM35[kW],wind_capacity_HM39[kW],wind_capacity_HM40[kW],wind_capacity_HM41[kW],wind_capacity_HM42[kW],wind_capacity_HM43[kW],wind_capacity_HM44[kW],wind_capacity_HM45[kW],wind_capacity_HM46[kW],wind_capacity_HM47[kW],wind_capacity_HN34[kW],wind_capacity_HN35[kW],wind_capacity_HN39[kW],wind_capacity_HN40[kW],wind_capacity_HN41[kW],wind_capacity_HN42[kW],wind_capacity_HN43[kW],wind_capacity_HN44[kW],wind_capacity_HN45[kW],wind_capacity_HN46[kW],wind_capacity_HN47[kW],wind_capacity_HO34[kW],wind_capacity_HO35[kW],wind_capacity_HO39[kW],wind_capacity_HO40[kW],wind_capacity_HO41[kW],wind_capacity_HO42[kW],wind_capacity_HO43[kW],wind_capacity_HO44[kW],wind_capacity_HO45[kW],wind_capacity_HO46[kW],wind_capacity_HO47[kW],wind_capacity_HP34[kW],wind_capacity_HP35[kW],wind_capacity_HP39[kW],wind_capacity_HP40[kW],wind_capacity_HP41[kW],wind_capacity_HP42[kW],wind_capacity_HP43[kW],wind_capacity_HP44[kW],wind_capacity_HP45[kW],wind_capacity_HP46[kW],wind_capacity_HP47[kW],wind_capacity_HQ34[kW],wind_capacity_HQ35[kW],wind_capacity_HQ39[kW],wind_capacity_HQ40[kW],wind_capacity_HQ41[kW],wind_capacity_HQ42[kW],wind_capacity_HQ43[kW],wind_capacity_HQ44[kW],wind_capacity_HQ45[kW],wind_capacity_HQ46[kW],wind_capacity_HQ47[kW],wind_capacity_HR34[kW],wind_capacity_HR35[kW],wind_capacity_HR39[kW],wind_capacity_HR40[kW],wind_capacity_HR41[kW],wind_capacity_HR42[kW],wind_capacity_HR43[kW],wind_capacity_HR44[kW],wind_capacity_HR45[kW],wind_capacity_HR46[kW],wind_capacity_HR47[kW],wind_capacity_HS34[kW],wind_capacity_HS35[kW],wind_capacity_HS39[kW],wind_capacity_HS40[kW],wind_capacity_HS41[kW],wind_capacity_HS42[kW],wind_capacity_HS43[kW],wind_capacity_HS44[kW],wind_capacity_HS45[kW],wind_capacity_HS46[kW],wind_capacity_HS47[kW],wind_capacity_HT34[kW],wind_capacity_HT35[kW],wind_capacity_HU34[kW],wind_capacity_HU35[kW],wind_capacity_HV34[kW],wind_capacity_HV35[kW],wind_capacity_HW34[kW],wind_capacity_HW35[kW]
100,HQ35,2226198174.9178,3.51932288046144,0,29568264.9372639,28615494.1225726,2402113.47385247,66698640.0000005,0,881056.762135396,765120.163705149,2332149.00374026,0,0,0,0,1281937588.907,816383214.673394,100095480.911317,0,0,2.115,8337587.71397022,19583877.3231294,0,1.94681683870035,1.38651213593047,0.153410241249657,0,0.00977864203334371,0.0229687209943137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712400,0,0,0,0,0,0,0,0,0,0,168656.762135395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HN34,2240330972.1439,3.52736033658408,0,29369380.0517427,28423786.2427837,2223231.28544579,66698640.0000005,0,875130.514056695,759994.28456641,2158476.97616096,0,0,0,0,1273314897.95249,810913901.63236,92641503.8740374,0,0,2.115,55422995.0962178,7562480.71124161,0,1.93372197348194,1.37722327651948,0.141985985077976,0,0.0650022102380504,0.00886956686949014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66055.8227712034,462800,0,0,0,0,0,0,0,0,0,0,346274.691285492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HK35,2234805754.45997,3.53702149142443,0,29720662.8404137,28762392.5599302,2609947.71513048,66698640.0000005,0,885597.820036164,769047.929409898,2533929.82051503,0,0,0,0,1288544828.15262,820574140.680361,108755882.910227,0,0,2.115,9333265.76905453,8889556.1698961,0,1.95685093453465,1.39362983465946,0.166683511410064,0,0.0109464113708478,0.0104260117677757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696800,0,0,0,0,0,0,0,0,0,0,188797.820036164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HM34,2249431076.61362,3.53920307661842,0,29383688.5775151,28437578.4278035,2273153.92076202,66698640.0000005,0,875556.870605338,760363.059566938,2206945.55413789,0,6.9520326172643E-12,-8.20426209490818E-12,0,1273935246.73077,811307384.557923,94721767.8768551,0,-1.608035370602E-09,2.115,63531364.1686926,5714283.41722862,0,1.93466406727642,1.37789155195897,0.14517427889134,0,0.0745120158741713,0.00670193033418086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61871005005395E-10,412756.870605337,0,0,0,0,0,0,0,0,0,0,462800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HO34,2251258829.3806,3.53978306493111,0,29351229.1899393,28406290.377155,2232606.6899948,66698640.0000005,0,874589.665969586,759526.480672593,2167579.31067456,0,0,-4.74922271604018E-11,0,1272527963.98575,810414754.877656,93032174.6884206,0,-9.30847652343874E-09,2.115,63202015.1196679,11604723.9350245,0,1.93252689478961,1.37637554591874,0.142584742417849,0,0.0741257427020116,0.0136104644591911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38047.9060024061,420541.759967179,0,0,0,0,0,0,0,0,0,0,416000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HM39,2242156581.8308,3.54364474038157,0,29799178.2512337,28838074.645573,2322480.81512561,66698640.0000005,0,887937.373397906,771071.514587513,2254835.7428404,0,0,0,0,1291948878.29395,822733306.064876,96777207.4998912,0,0,2.115,8124668.19662317,22572179.192637,0,1.96202050144047,1.39729687356387,0.148324525891237,0,0.00952892187285168,0.0264735158189036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738400,0,0,0,0,0,0,0,0,0,0,149537.373397906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HN39,2243776665.14164,3.54590858986739,0,29772454.5669315,28812315.3182902,2399225.70794149,66698640.0000005,0,887141.077679722,770382.762521128,2329345.34751601,0,0,0,0,1290790268.02399,821998407.610044,99975148.4121382,0,0,2.115,7798877.31229723,23213609.879922,0,1.96026097585781,1.39604875183869,0.153225814964263,0,0.00914682185245707,0.0272258102828829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143541.077679722,0,0,0,0,0,0,0,0,0,0,743600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HV35,2252048778.49223,3.55022741899239,0,29524401.4924749,28573213.5441431,2527340.30547902,66698640.0000005,0,879749.746498061,763989.666955697,2453728.45192138,0,0,0,0,1280035881.15468,815176974.641729,105313652.355381,0,0,2.115,8917584.86448336,43144132.9342983,0,1.94392880678168,1.38446350679077,0.161407814494999,0,0.0104588848937246,0.0506010906603825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162149.746498061,0,717600,0,0
100,HT34,2257383480.01756,3.55082663871679,0,29365477.8189635,28420024.8268743,2462103.64396882,66698640.0000005,0,875014.23775219,759893.711948511,2390391.88734837,0,0,0,0,1273145715.92944,810806590.649061,102595256.62679,0,0,2.115,36974793.0772714,34195415.4210318,0,1.93346504489654,1.37704102389842,0.157241495089384,0,0.0433654527140708,0.040105692204409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322400,473200,0,79414.2377521898,0,0,0,0
100,HJ35,2250493787.64872,3.55875258917039,0,29752007.7872338,28792606.3857884,2770600.2562543,66698640.0000005,0,886531.817259647,769855.785716269,2689903.16141194,0,0,1.18980004551447E-10,0,1289903794.11279,821436123.359259,115450235.004103,0,2.33200808920836E-08,2.115,11864383.5709306,13802472.2257719,0,1.95891473064873,1.39509379107573,0.176943536741694,0,0.0139150032199384,0.0161880677842635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670800,0,215731.817259647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HS34,2268311791.19456,3.56258050281766,0,29384798.7390879,28438648.5278304,2353239.85418251,66698640.0000005,0,875589.950509176,760391.671867122,2284698.88755584,0,0,0,0,1273983377.99085,811337913.882219,98058929.1338957,0,0,2.115,55197822.2289585,29893329.7607667,0,1.93473716190162,1.37794340172496,0.150288942499233,0,0.0647381188797237,0.0350600414584474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79419.4686582679,582400,0,0,0,0,0,0,0,0,0,0,213770.481850908,0,0,0,0,0,0
100,HL34,2265699162.4448,3.56279701208021,0,29484120.2077925,28534385.8591664,2376999.30050202,66698640.0000005,0,878549.469838872,762951.493560599,2307766.31116701,0,-2.85356027940031E-11,1.50187383126332E-11,0,1278289478.61556,814069243.629159,99048979.450596,0,2.9436727092761E-09,2.115,67453157.1873541,6837952.93744422,0,1.94127662940602,1.38258218137316,0.151806332261003,0,0.0791116448524787,0.0080198129614972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65625631676254E-10,181749.469838871,0,0,0,0,0,0,0,0,0,0,696800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HU34,2272332473.10373,3.56359589734621,0,29232119.6801713,28291479.0805576,2406289.04375983,66698640.0000005,0,871040.514903794,756456.659907957,2336202.95510663,0,-6.78807975231971E-11,7.14534710770495E-11,0,1267363949.18502,807139256.121791,100269475.888034,0,1.40048803311017E-08,2.115,58885148.0800907,39071443.3860157,0,1.92468455436965,1.37081257169952,0.15367691274283,0,0.0690627557885624,0.0458244844558245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137840.514903794,0,733200,0,0,0,0
100,HL39,2255903133.75241,3.56510742672129,0,29889472.5636358,28925110.5766455,2501334.91769519,66698640.0000005,0,890627.907140518,773398.678519933,2428480.50261669,0,1.10594555735588E-09,-2.3283064365387E-10,0,1295863604.88945,825216389.980768,104230014.207208,0,-4.56348061561584E-08,2.115,7375516.10140475,23362948.4386285,0,1.96796560806732,1.40151404256249,0.159746988369533,0,0.00865028761807848,0.0274009602612056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743600,0,0,0,0,0,0,0,0,0,0,147027.907140518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HM40,2258411456.37889,3.56599736717636,116919.011079123,29866001.941985,28902486.921247,2293650.15441244,66698640.0000005,5116.80573650428,889928.544159268,772793.767947782,2226844.81010917,0,0,0,5744637.80037335,1294846031.75173,824570950.400283,95575840.9197988,0,0,2.115,9189261.40706289,28350785.0809397,0.0084904755707238,1.96642026878071,1.40041785416069,0.146483264575508,0,0.010777517542625,0.0332508860094207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5116.80573650428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142030.489577228,747898.05458204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HW35,2263870636.88645,3.56719496453765,0,29580248.0487752,28627044.8087652,2624589.51121314,66698640.0000005,0,881413.827436686,765429.005581957,2548145.15651761,0,0,0,0,1282457118.92038,816712748.955948,109366002.971686,0,0,2.115,8617810.31749461,47990641.1531574,0,1.94760582389511,1.38707180358869,0.167618605232158,0,0.010107297829663,0.0562852610235287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158613.827436686,0,722800
