Hub,Stg,data_year,CF,cost_year,PV_capex,Wind_capex,El_capex,UG_capex,PV_FOM,Wind_FOM,EL_FOM,Stg_ratio,Bat_ratio,Trans_capex,Pipe_capex,El,capex[USD],lcoh[USD/kg],FOM_PV[USD],FOM_WIND[USD],FOM_EL[USD],FOM_UG[USD],FOM_TRANS[USD],FOM_PIPE[USD],H_total[kg],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s],C_trans[USD],C_pipe[USD],LCOH-PV,LCOH-wind,LCOH-el,LCOH-UG,LCOH-pipe-storage,LCOH-trans,LCOH-pipe,pv_capacity_KF249_2018[kW],pv_capacity_KF250_2018[kW],pv_capacity_KF251_2018[kW],pv_capacity_KG249_2018[kW],pv_capacity_KG250_2018[kW],pv_capacity_KG251_2018[kW],pv_capacity_KG252_2018[kW],pv_capacity_KG253_2018[kW],pv_capacity_KH248_2018[kW],pv_capacity_KH249_2018[kW],pv_capacity_KH250_2018[kW],pv_capacity_KH251_2018[kW],pv_capacity_KH252_2018[kW],pv_capacity_KH253_2018[kW],pv_capacity_KH254_2018[kW],pv_capacity_KI248_2018[kW],pv_capacity_KI249_2018[kW],pv_capacity_KI250_2018[kW],pv_capacity_KI251_2018[kW],pv_capacity_KI252_2018[kW],pv_capacity_KI253_2018[kW],pv_capacity_KI254_2018[kW],pv_capacity_KI255_2018[kW],pv_capacity_KI256_2018[kW],pv_capacity_KJ248_2018[kW],pv_capacity_KJ249_2018[kW],pv_capacity_KJ250_2018[kW],pv_capacity_KJ251_2018[kW],pv_capacity_KJ252_2018[kW],pv_capacity_KJ253_2018[kW],pv_capacity_KJ254_2018[kW],pv_capacity_KJ255_2018[kW],pv_capacity_KJ256_2018[kW],pv_capacity_KJ257_2018[kW],pv_capacity_KK248_2018[kW],pv_capacity_KK249_2018[kW],pv_capacity_KK250_2018[kW],pv_capacity_KK251_2018[kW],pv_capacity_KK252_2018[kW],pv_capacity_KK253_2018[kW],pv_capacity_KK254_2018[kW],pv_capacity_KK255_2018[kW],pv_capacity_KK256_2018[kW],pv_capacity_KK257_2018[kW],pv_capacity_KK258_2018[kW],pv_capacity_KK259_2018[kW],pv_capacity_KL254_2018[kW],pv_capacity_KL255_2018[kW],pv_capacity_KL256_2018[kW],pv_capacity_KL257_2018[kW],pv_capacity_KL258_2018[kW],pv_capacity_KL259_2018[kW],wind_capacity_KF249_2018[kW],wind_capacity_KF250_2018[kW],wind_capacity_KF251_2018[kW],wind_capacity_KG249_2018[kW],wind_capacity_KG250_2018[kW],wind_capacity_KG251_2018[kW],wind_capacity_KG252_2018[kW],wind_capacity_KG253_2018[kW],wind_capacity_KH248_2018[kW],wind_capacity_KH249_2018[kW],wind_capacity_KH250_2018[kW],wind_capacity_KH251_2018[kW],wind_capacity_KH252_2018[kW],wind_capacity_KH253_2018[kW],wind_capacity_KH254_2018[kW],wind_capacity_KI248_2018[kW],wind_capacity_KI249_2018[kW],wind_capacity_KI250_2018[kW],wind_capacity_KI251_2018[kW],wind_capacity_KI252_2018[kW],wind_capacity_KI253_2018[kW],wind_capacity_KI254_2018[kW],wind_capacity_KI255_2018[kW],wind_capacity_KI256_2018[kW],wind_capacity_KJ248_2018[kW],wind_capacity_KJ249_2018[kW],wind_capacity_KJ250_2018[kW],wind_capacity_KJ251_2018[kW],wind_capacity_KJ252_2018[kW],wind_capacity_KJ253_2018[kW],wind_capacity_KJ254_2018[kW],wind_capacity_KJ255_2018[kW],wind_capacity_KJ256_2018[kW],wind_capacity_KJ257_2018[kW],wind_capacity_KK248_2018[kW],wind_capacity_KK249_2018[kW],wind_capacity_KK250_2018[kW],wind_capacity_KK251_2018[kW],wind_capacity_KK252_2018[kW],wind_capacity_KK253_2018[kW],wind_capacity_KK254_2018[kW],wind_capacity_KK255_2018[kW],wind_capacity_KK256_2018[kW],wind_capacity_KK257_2018[kW],wind_capacity_KK258_2018[kW],wind_capacity_KK259_2018[kW],wind_capacity_KL254_2018[kW],wind_capacity_KL255_2018[kW],wind_capacity_KL256_2018[kW],wind_capacity_KL257_2018[kW],wind_capacity_KL258_2018[kW],wind_capacity_KL259_2018[kW]
Tas,Pipeline,2018,100,2023,1068.2,2126.6,1343.3,1,12.68,18.65,37.36,1.0,1.0,1.0,1.0,KF250,3054818834.287633,4.15583219385706,807393.6145338711,13286385.51553583,23186213.09579539,0.0,222608.357319281,717302.6759342687,66698640.00000054,63674.57527869646,712406.7300555403,620615.982221504,0.0,1088609.033965898,0.0,0.0,68017181.31270356,1515004152.136112,833673448.9181463,0.0,561722261.5264033,0.0,2.115,44521671.46385621,31880118.93041195,0.09187825255021435,1.9760551101958215,1.3253906086446299,0.0,0.6588093710154638,0.05555424526289845,0.0481446061880326,0.0,63674.57527869615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.818989403545856e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.236912794411182e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343251.9999999999,273970.7609701144,30159.18315559603,0.0,0.0,0.0,0.0,0.0,65024.7859298299,0.0,0.0,0.0,0.0,0.0,0.0,6.534055404677391e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
