cf,El,capex[USD],lcoh[USD/kg],FOM_PV[USD],FOM_WIND[USD],FOM_EL[USD],FOM_UG[USD],H_total[kg],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s],C_trans[USD],C_pipe[USD],LCOH-PV,LCOH-wind,LCOH-el,LCOH-UG,LCOH-pipe-storage,LCOH-trans,LCOH-pipe,pv_capacity_HI34[kW],pv_capacity_HJ34[kW],pv_capacity_HK34[kW],pv_capacity_HK43[kW],pv_capacity_HK44[kW],pv_capacity_HK45[kW],pv_capacity_HL34[kW],pv_capacity_HL43[kW],pv_capacity_HL44[kW],pv_capacity_HL45[kW],pv_capacity_HM34[kW],pv_capacity_HM44[kW],pv_capacity_HM45[kW],pv_capacity_HN34[kW],pv_capacity_HN42[kW],pv_capacity_HN43[kW],pv_capacity_HO34[kW],pv_capacity_HO39[kW],pv_capacity_HO40[kW],pv_capacity_HO41[kW],pv_capacity_HO42[kW],pv_capacity_HO43[kW],pv_capacity_HO47[kW],pv_capacity_HP34[kW],pv_capacity_HP39[kW],pv_capacity_HP40[kW],pv_capacity_HP41[kW],pv_capacity_HP42[kW],pv_capacity_HP43[kW],pv_capacity_HP45[kW],pv_capacity_HP46[kW],pv_capacity_HP47[kW],pv_capacity_HQ34[kW],pv_capacity_HQ39[kW],pv_capacity_HQ40[kW],pv_capacity_HQ41[kW],pv_capacity_HQ42[kW],pv_capacity_HQ45[kW],pv_capacity_HQ46[kW],pv_capacity_HQ47[kW],pv_capacity_HR34[kW],pv_capacity_HR43[kW],pv_capacity_HR44[kW],pv_capacity_HS34[kW],pv_capacity_HS40[kW],pv_capacity_HS43[kW],pv_capacity_HS44[kW],pv_capacity_HT34[kW],pv_capacity_HU34[kW],pv_capacity_HV35[kW],pv_capacity_HW34[kW],wind_capacity_HI34[kW],wind_capacity_HJ34[kW],wind_capacity_HK34[kW],wind_capacity_HK43[kW],wind_capacity_HK44[kW],wind_capacity_HK45[kW],wind_capacity_HL34[kW],wind_capacity_HL43[kW],wind_capacity_HL44[kW],wind_capacity_HL45[kW],wind_capacity_HM34[kW],wind_capacity_HM44[kW],wind_capacity_HM45[kW],wind_capacity_HN34[kW],wind_capacity_HN42[kW],wind_capacity_HN43[kW],wind_capacity_HO34[kW],wind_capacity_HO39[kW],wind_capacity_HO40[kW],wind_capacity_HO41[kW],wind_capacity_HO42[kW],wind_capacity_HO43[kW],wind_capacity_HO47[kW],wind_capacity_HP34[kW],wind_capacity_HP39[kW],wind_capacity_HP40[kW],wind_capacity_HP41[kW],wind_capacity_HP42[kW],wind_capacity_HP43[kW],wind_capacity_HP45[kW],wind_capacity_HP46[kW],wind_capacity_HP47[kW],wind_capacity_HQ34[kW],wind_capacity_HQ39[kW],wind_capacity_HQ40[kW],wind_capacity_HQ41[kW],wind_capacity_HQ42[kW],wind_capacity_HQ45[kW],wind_capacity_HQ46[kW],wind_capacity_HQ47[kW],wind_capacity_HR34[kW],wind_capacity_HR43[kW],wind_capacity_HR44[kW],wind_capacity_HS34[kW],wind_capacity_HS40[kW],wind_capacity_HS43[kW],wind_capacity_HS44[kW],wind_capacity_HT34[kW],wind_capacity_HU34[kW],wind_capacity_HV35[kW],wind_capacity_HW34[kW]
100,HM34,2227000900.806336,3.547436847456868,0.0,30143186.47541438,29169668.90983681,3085385.90015381,66698640.00000054,0.0,898187.9164307024,779937.6713860111,2995520.291411466,0.0,0.0,4.103694090374327e-11,0.0,1306863418.406672,832193495.3688738,5459036.179068256,0.0,8.043240417133682e-09,2.115,10469786.72923021,72022353.37119082,0.0,1.984670494766327,1.4133636753334737,0.05266116947878342,0.0,0.012279366658901747,0.08447057304546116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686400.0,0.0,0.0,211787.9164307024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,HM44,2292045658.969996,3.626093610604029,0.0,30023074.69242098,29053891.50827621,3479336.245371417,66698640.00000054,0.0,894608.9002509231,776842.0189378666,3377996.354729531,0.0,1.164153218269348e-10,0.0,0.0,1301655949.8650932,828890434.2067037,6156060.556859097,0.0,0.0,2.115,8876841.296127124,146474480.2364646,0.0,1.9767621632442036,1.40775389024143,0.059385088809164564,0.0,0.01041109927709482,0.1717908774563786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161408.9002509231,0.0,0.0,733200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,HM45,2298717425.415263,3.631857077403899,0.0,29968785.91567973,29001561.80882156,3448459.725111878,66698640.00000054,0.0,892991.2370583947,775442.8291128759,3348019.150594056,0.0,4.149269396130118e-10,-9.85451481580903e-11,0.0,1299302249.9199643,827397498.6634386,6101430.100042609,0.0,-1.9314849038985697e-08,2.115,9529360.943788558,156394921.0339899,0.0,1.9731877125641735,1.4052183490743728,0.05885809033347256,0.0,0.011176399298288398,0.1834259501776448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175391.2370583947,0.0,0.0,717600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,HN34,2225048893.283343,3.539618161302482,0.0,29997246.22869869,29028995.09643762,3003203.369633757,66698640.00000054,0.0,893839.279758602,776176.3394769417,2915731.42682889,5.691075051044641e-14,7.18531173523629e-11,-3.250498165940226e-12,0.0,1300536152.048766,828180154.2218969,5313628.95225297,2.9365947263390344e-11,-6.370976405242843e-10,2.115,12825443.3682312,78200512.4476203,0.0,1.9750615802644778,1.4065475795271205,0.05125848329690385,3.444150707735144e-20,0.015042170939528776,0.09171655450988754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259439.279758602,0.0,0.0,634400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,HN42,2281446734.448763,3.611592152326722,0.0,30116481.864569,29143927.96772179,3157784.15054039,66698640.00000054,0.0,897392.1890515195,779249.4109016523,3065809.854893582,0.0,-7.209728678561559e-11,-6.849242244633481e-12,0.0,1305705635.0699608,831459121.432063,5587131.879558064,0.0,-1.3424514799481623e-09,2.115,7859817.2126007,130842386.7982322,0.0,1.982912225007346,1.4121164444284304,0.05389685819227143,0.0,0.00921829450030901,0.153456959876342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55377151913387e-10,738400.0,0.0,0.0,0.0,-2.65835503558447e-11,1.139843149151733e-10,158992.1890515194,0.0,0.0,0.0,0.0,1.625371108168058e-10,-1.142978154613831e-10,0.0,0.0,0.0,0.0,0.0,0.0,-2.06236894965465e-10,1.472075073964417e-10,-2.21465837395392e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,HN43,2289309835.579066,3.623503482670244,0.0,30069049.51040899,29098207.2684058,3430302.142125169,66698640.00000054,0.0,895978.8292732119,778026.9323103155,3330390.429247737,0.0,0.0,0.0,0.0,1303649196.5925233,830154736.7751067,6069303.518261077,0.0,0.0,2.115,9238161.007537179,140206430.6226679,0.0,1.9797892109930362,1.4099011304382782,0.058548177866788724,0.0,0.010834868865935226,0.16443946892872316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728000.0,0.0,0.0,0.0,0.0,0.0,167978.8292732119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,HO34,2282970666.659039,3.607551034359799,0.0,29997246.22869866,29028995.09643759,3003203.369633758,66698640.00000054,0.0,893839.2797586012,776176.339476941,2915731.426828892,0.0,4.656612873077393e-10,0.0,0.0,1300536152.0487647,828180154.221896,5313628.952252974,0.0,0.0,2.115,61961303.6433405,86986425.54820895,0.0,1.9750615802644758,1.406547579527119,0.05125848329690387,0.0,0.07267058878820769,0.10202100971852851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259439.2797586012,0.0,0.0,634400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,HO39,2239067522.607966,3.549658648465332,0.0,29812622.94993734,28851034.1757862,2938843.041846401,66698640.00000054,0.0,888337.990164998,771418.0260905401,2853245.671695535,0.0,0.0,0.0,0.0,1292531775.690072,823103033.8386062,5199754.912097944,0.0,0.0,2.115,8564910.023373373,109674895.9334288,0.0,1.9629057196256723,1.397924804217086,0.05015998533295353,0.0,0.010045254339697243,0.12863091629971368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717600.0,0.0,0.0,0.0,0.0,0.0,0.0,170737.990164998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,HO40,2251902104.86395,3.567984409154121,0.0,29884667.26647642,28920478.68454488,3015650.281945313,66698640.00000054,0.0,890484.7218854714,773274.8311375637,2927815.807713897,0.0,0.0,0.0,0.0,1295655270.343361,825084244.8237804,5335651.5279778065,0.0,0.0,2.115,8078069.815085328,117755895.111684,0.0,1.967649220431977,1.4012896125882155,0.051470926401247376,0.0,0.00947426950720061,0.13810862147617578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743600.0,0.0,0.0,0.0,0.0,0.0,0.0,146884.7218854714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,HO41,2277190107.255363,3.605108662706926,0.0,30094838.68269013,29123065.80668321,3100831.529356159,66698640.00000054,0.0,896747.2789836152,778691.5991091768,3010516.047918601,3.088967109946396e-12,-1.676071347451836e-10,2.940476048161116e-11,0.0,1304767290.9211602,830863936.2494916,5486364.445726859,1.5939070287323403e-09,5.763333054395788e-09,2.115,9822221.329784306,126257519.5477142,0.0,1.981487206968099,1.4111056060575176,0.05292479449148954,1.8693951779707446e-18,0.01151987716966369,0.14807965205646817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153147.2789836152,743600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,HO42,2286173511.732231,3.619308307397622,0.0,30123394.81815966,29150591.45887886,3289104.480444777,66698640.00000054,0.0,897598.176941587,779427.579114408,3193305.320820171,-2.613562048644844e-11,1.418116900764657e-09,0.0,0.0,1306005347.450009,831649226.9150734,5819479.61666268,-1.3485980171007395e-08,0.0,2.115,7612937.019455647,135094184.6638,0.0,1.9833673837555517,1.4124393118693128,0.05613822519558855,-1.5816873787137204e-17,0.008928743959228266,0.15844363117166854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153998.176941587,0.0,0.0,0.0,0.0,0.0,743600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,HO43,2293751579.4152,3.628368702563765,0.0,30051055.86474746,29080862.94558106,3442680.617369997,66698640.00000054,0.0,895442.6658148827,777563.1803631298,3342408.366378637,0.0,0.0,0.0,0.0,1302869078.7606544,829659913.4474596,6091205.006888429,0.0,0.0,2.115,11105264.36543477,144034139.6148418,0.0,1.9786044836362642,1.4090607425706778,0.058759452891648446,0.0,0.01302467915669144,0.1689287525592345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670800.0,0.0,0.0,0.0,0.0,0.0,0.0,224642.6658148827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,HO47,2322402147.14355,3.659176545208098,0.0,29928596.76448536,28962822.9325827,3496781.048034069,66698640.00000054,0.0,891793.705735559,774407.0302829598,3394933.056343756,0.0,0.0,0.0,0.0,1297559841.8452384,826292301.3119181,6186926.001880862,0.0,0.0,2.115,9520821.997826895,182850403.8260211,0.0,1.9705416013890915,1.4033413267239139,0.059682835586803,0.0,0.011166384495594176,0.21445395311056623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189793.705735559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,HP34,2334547083.001417,3.664778146639601,0.0,29907302.72989689,28942297.31942507,2962161.418024042,66698640.00000054,0.0,891159.1993413853,773858.2170969271,2875884.871868002,0.0,0.0,0.0,0.0,1296636635.0417156,825706717.6424212,5241012.590492248,0.0,0.0,2.115,110685160.06679,96284459.78369012,0.0,1.969139571706638,1.4023467951733295,0.0505579818881979,0.0,0.1298157927481752,0.11292610019814033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256759.1993413853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,HP39,2240023363.407122,3.553759765972104,0.0,29751514.9966605,28792131.37816918,3257620.464070815,66698640.00000054,0.0,886517.1333927442,769843.0849777855,3162738.314631859,0.0,0.0,0.0,0.0,1289882429.086443,821422571.6712971,5763774.3045851,0.0,0.0,2.115,7764977.156171164,115197201.760581,0.0,1.9588822846128204,1.3950707754386056,0.05560085801501664,0.0,0.0091070624516563,0.13510768796736133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142917.1333927442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,HP40,2252911614.828659,3.570721360373833,0.0,29826975.57667737,28864868.87033588,3232532.058512699,66698640.00000054,0.0,888765.6608068347,771787.9377095154,3138380.639332718,0.0,-1.135049387812614e-11,-1.105945557355881e-10,0.0,1293154036.4739444,823497729.536053,5719384.877119946,0.0,-2.1676532924175268e-08,2.115,7176299.454046669,123371696.6010295,0.0,1.963850717090906,1.3985951393791438,0.05517265071135892,0.0,0.008416638708054612,0.14469504843545256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145165.6608068346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,HP41,2272570754.3879,3.597168643135627,0.0,29963184.80412244,28996162.82026446,3191156.702449691,66698640.00000054,0.0,892824.3386210499,775298.4711300659,3098210.390727856,0.0,0.0,0.0,0.0,1299059412.6936276,827243468.6957803,5646178.616062446,0.0,0.0,2.115,9237766.487783302,131391363.599584,0.0,1.9728189273710512,1.4049567508253928,0.05446645877673886,0.0,0.010834406158065683,0.15410082088376917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170024.3386210499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,HP42,2287986734.834147,3.620400167899761,0.0,30070473.73984155,29099580.10276741,3324020.032787122,66698640.00000054,0.0,896021.2675757314,778063.6391114282,3227203.915327303,0.0,-4.019392164129959e-10,0.0,0.0,1303710944.322689,830193902.9318938,5881256.415292478,0.0,0.0,2.115,8382557.593298435,139825818.8603705,0.0,1.979882984295168,1.4099676486502248,0.056734161612895025,0.0,0.009831384429264355,0.16399307288410342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152421.2675757314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,HP43,2292648826.963035,3.625281083340391,0.0,30024130.56838323,29054909.28165558,3375884.279956232,66698640.00000054,0.0,894640.3625859126,776869.2321298284,3277557.553355565,0.0,0.0,0.0,0.0,1301701727.5625029,828919470.682527,5973020.885235182,0.0,0.0,2.115,7466716.753396701,148595757.2175011,0.0,1.9768316836271966,1.4078032046141291,0.057619377270983645,0.0,0.008757251233890586,0.1742787923021045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151040.3625859125,0.0,0.0,0.0,0.0,0.0,0.0,743600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
