pipe_storage_level,ug_storage_level,wind_output,curtail_p,bat_pin,el_pin_pvwind,el_pin,comp1_pin,comp2_pin,pipe_storage_hout,ug_storage_hout,comp1_hflow,comp2_hflow,LOAD
0.0,430334.2917940392,249351.948856816,2.91038304567337e-11,0.0,249351.948856816,244995.173263101,3612.74608288989,744.0295108251265,0.705,0.0,1.209085034434368,0.5040850344343676,0.705
0.0,432148.9979180029,249351.948856816,0.0,0.0,249351.948856816,244995.173263101,3612.746082889891,744.0295108251267,0.705,0.0,1.209085034434368,0.5040850344343677,0.705
0.0,433963.7040419666,249351.9488568161,0.0,0.0,249351.9488568161,244995.1732631011,3612.74608288989,744.0295108251264,0.705,0.0,1.209085034434367,0.5040850344343675,0.705
0.0,435778.4101659303,249351.948856816,0.0,0.0,249351.948856816,244995.173263101,3612.74608288989,744.0295108251265,0.705,0.0,1.209085034434368,0.5040850344343676,0.705
0.0,437593.116289894,249351.9488568161,0.0,0.0,249351.9488568161,244995.1732631011,3612.74608288989,744.0295108251264,0.705,0.0,1.209085034434367,0.5040850344343675,0.705
0.0,439407.8224138577,249351.948856816,2.91038304567337e-11,0.0,249351.948856816,244995.173263101,3612.74608288989,744.0295108251265,0.705,0.0,1.209085034434368,0.5040850344343676,0.705
0.0,441222.5285378214,249351.948856816,5.820766091346741e-11,0.0,249351.948856816,244995.173263101,3612.74608288989,744.0295108251265,0.705,0.0,1.209085034434368,0.5040850344343676,0.705
0.0,443037.2346617851,249351.948856816,0.0,0.0,249351.948856816,244995.173263101,3612.746082889891,744.0295108251269,0.705,0.0,1.209085034434368,0.5040850344343678,0.705
0.0,444851.9407857488,249351.948856816,0.0,0.0,249351.948856816,244995.173263101,3612.746082889891,744.0295108251267,0.705,0.0,1.209085034434368,0.5040850344343677,0.705
0.0,446666.6469097125,249351.948856816,0.0,0.0,249351.948856816,244995.173263101,3612.746082889891,744.0295108251267,0.705,0.0,1.209085034434368,0.5040850344343677,0.705
0.0,448481.3530336762,249351.948856816,0.0,0.0,249351.948856816,244995.173263101,3612.746082889891,744.0295108251269,0.705,0.0,1.209085034434368,0.5040850344343678,0.705
0.0,450296.0591576399,249351.948856816,0.0,0.0,249351.948856816,244995.173263101,3612.746082889891,744.0295108251267,0.705,0.0,1.209085034434368,0.5040850344343677,0.705
0.0,452110.7652816036,249351.948856816,0.0,0.0,249351.948856816,244995.173263101,3612.746082889891,744.0295108251269,0.705,0.0,1.209085034434368,0.5040850344343678,0.705
0.0,453925.4714055673,249351.948856816,2.91038304567337e-11,0.0,249351.948856816,244995.173263101,3612.74608288989,744.0295108251265,0.705,0.0,1.209085034434368,0.5040850344343676,0.705
0.0,455740.1775295309,230106.4399104398,0.0,0.0,230106.4399104398,226164.5123788449,3335.065525180429,606.8620064144286,0.705,0.0,1.116153120876984,0.4111531208769841,0.705
0.0,457220.3287646881,120729.4704396893,0.0,0.0,120729.4704396893,118975.0415278197,1754.428911869625,0.0,0.5871582703713604,0.1178417296286396,0.5871582703713604,0.0,0.705
0.0,456796.098538025,105640.9839508151,0.0,0.0,105640.9839508151,104105.8194557944,1535.164495020724,0.0,0.5137766047592786,0.1912233952407214,0.5137766047592786,0.0,0.705
0.0,456107.6943151584,132802.3134695084,0.0,0.0,132802.3134695084,130872.4431779753,1929.870291533088,0.0,0.6458735915438715,0.05912640845612849,0.6458735915438715,0.0,0.705
0.0,455894.8392447163,249351.948856816,0.0,0.0,249351.948856816,244995.173263101,3612.746082889891,744.0295108251267,0.705,0.0,1.209085034434368,0.5040850344343677,0.705
0.0,457709.54536868,249351.948856816,0.0,0.0,249351.948856816,244995.173263101,3612.746082889891,744.0295108251269,0.705,0.0,1.209085034434368,0.5040850344343678,0.705
0.0,459524.2514926437,249351.948856816,0.0,0.0,249351.948856816,244995.173263101,3612.746082889891,744.0295108251267,0.705,0.0,1.209085034434368,0.5040850344343677,0.705
0.0,461338.9576166074,249351.948856816,0.0,0.0,249351.948856816,244995.173263101,3612.746082889891,744.0295108251269,0.705,0.0,1.209085034434368,0.5040850344343678,0.705
0.0,463153.6637405711,249351.948856816,0.0,0.0,249351.948856816,244995.173263101,3612.746082889891,744.0295108251267,0.705,0.0,1.209085034434368,0.5040850344343677,0.705
0.0,464968.3698645348,232564.4000463705,0.0,0.0,232564.4000463705,228569.4897642544,3370.529785609945,624.3804965061173,0.705,0.0,1.128022016603061,0.4230220166030605,0.705
0.0,466491.2491243058,208428.551257167,0.0,0.0,208428.551257167,204953.9031372897,3022.289789917902,452.3583299594455,0.705,0.0,1.011475833305857,0.3064758333058574,0.705
0.0,467594.5621242069,36120.17401462511,0.0,0.0,36120.17401462511,35595.27916200769,524.894852617423,0.0,0.175667621357906,0.529332378642094,0.175667621357906,0.0,0.705
0.0,465688.9655610954,26049.57692341092,0.0,0.0,26049.57692341092,25671.02700738826,378.5499160226543,0.0,0.126690065603298,0.578309934396702,0.126690065603298,0.0,0.705
0.0,463607.0497972672,89009.55332735254,0.0,0.0,89009.55332735254,87716.07516314473,1293.478164207794,0.0,0.4328909518767718,0.2721090481232282,0.4328909518767718,0.0,0.705
0.0,462627.4572240236,249351.948856816,0.0,0.0,249351.948856816,244995.173263101,3612.746082889891,744.0295108251267,0.705,0.0,1.209085034434368,0.5040850344343677,0.705
0.0,464442.1633479873,88007.70314047756,0.0,0.0,88007.70314047756,86728.78376565909,1278.919374818475,0.0,0.4280185324024349,0.2769814675975651,0.4280185324024349,0.0,0.705
