cf,El,capex[USD],lcoh[USD/kg],FOM_PV[USD],FOM_WIND[USD],FOM_EL[USD],FOM_UG[USD],H_total[kg],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s],C_trans[USD],C_pipe[USD],LCOH-wind,LCOH-el,LCOH-UG,LCOH-pipe-storage,LCOH-trans,LCOH-pipe,pv_capacity_HD197[kW],pv_capacity_HD198[kW],pv_capacity_HD199[kW],pv_capacity_HD200[kW],pv_capacity_HD201[kW],pv_capacity_HD202[kW],pv_capacity_HE197[kW],pv_capacity_HE198[kW],pv_capacity_HE199[kW],pv_capacity_HE200[kW],pv_capacity_HE201[kW],pv_capacity_HE202[kW],pv_capacity_HF197[kW],pv_capacity_HF198[kW],pv_capacity_HF199[kW],pv_capacity_HF200[kW],pv_capacity_HF201[kW],pv_capacity_HF202[kW],pv_capacity_HG197[kW],pv_capacity_HG198[kW],pv_capacity_HG199[kW],pv_capacity_HG200[kW],pv_capacity_HG201[kW],pv_capacity_HG202[kW],pv_capacity_HH197[kW],pv_capacity_HH198[kW],pv_capacity_HH199[kW],pv_capacity_HH200[kW],pv_capacity_HH201[kW],pv_capacity_HH202[kW],pv_capacity_HI197[kW],pv_capacity_HI198[kW],pv_capacity_HI199[kW],pv_capacity_HI200[kW],pv_capacity_HI201[kW],pv_capacity_HI202[kW],pv_capacity_HJ197[kW],pv_capacity_HJ198[kW],pv_capacity_HJ199[kW],pv_capacity_HJ200[kW],pv_capacity_HJ201[kW],pv_capacity_HK197[kW],pv_capacity_HK198[kW],pv_capacity_HK199[kW],pv_capacity_HK200[kW],pv_capacity_HL197[kW],pv_capacity_HL198[kW],pv_capacity_HL199[kW],pv_capacity_HL200[kW],pv_capacity_HM197[kW],pv_capacity_HM198[kW],pv_capacity_HM199[kW],pv_capacity_HN197[kW],pv_capacity_HN198[kW],pv_capacity_HO197[kW],pv_capacity_HO198[kW],wind_capacity_HD197[kW],wind_capacity_HD198[kW],wind_capacity_HD199[kW],wind_capacity_HD200[kW],wind_capacity_HD201[kW],wind_capacity_HD202[kW],wind_capacity_HE197[kW],wind_capacity_HE198[kW],wind_capacity_HE199[kW],wind_capacity_HE200[kW],wind_capacity_HE201[kW],wind_capacity_HE202[kW],wind_capacity_HF197[kW],wind_capacity_HF198[kW],wind_capacity_HF199[kW],wind_capacity_HF200[kW],wind_capacity_HF201[kW],wind_capacity_HF202[kW],wind_capacity_HG197[kW],wind_capacity_HG198[kW],wind_capacity_HG199[kW],wind_capacity_HG200[kW],wind_capacity_HG201[kW],wind_capacity_HG202[kW],wind_capacity_HH197[kW],wind_capacity_HH198[kW],wind_capacity_HH199[kW],wind_capacity_HH200[kW],wind_capacity_HH201[kW],wind_capacity_HH202[kW],wind_capacity_HI197[kW],wind_capacity_HI198[kW],wind_capacity_HI199[kW],wind_capacity_HI200[kW],wind_capacity_HI201[kW],wind_capacity_HI202[kW],wind_capacity_HJ197[kW],wind_capacity_HJ198[kW],wind_capacity_HJ199[kW],wind_capacity_HJ200[kW],wind_capacity_HJ201[kW],wind_capacity_HK197[kW],wind_capacity_HK198[kW],wind_capacity_HK199[kW],wind_capacity_HK200[kW],wind_capacity_HL197[kW],wind_capacity_HL198[kW],wind_capacity_HL199[kW],wind_capacity_HL200[kW],wind_capacity_HM197[kW],wind_capacity_HM198[kW],wind_capacity_HM199[kW],wind_capacity_HN197[kW],wind_capacity_HN198[kW],wind_capacity_HO197[kW],wind_capacity_HO198[kW]
100,HD197,708437810.1094438,3.171855982945449,0.0,5168482.742515643,9002956.533648074,929289.2275868483,22232879.99999818,0.0,277130.4419579434,240720.7629317667,902222.5510551925,0.0,0.0,0.0,0.0,403224793.0488076,256849054.04819506,23527154.32998233,0.0,0.0,0.705,0.0,24752798.85132679,1.6512226488223842,1.3086660436150301,0.12457861058465138,0.0,0.0,0.08709309008585472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277130.4419579434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,HD198,702200063.8088251,3.146354863648609,0.0,5139623.520149551,8952899.40606779,929200.6744790785,22232879.99999818,0.0,275583.0305710215,239382.3370606361,902136.5771641539,0.0,1.746229827404022e-10,-2.635814419415137e-14,0.0,400973309.4808363,255420953.64369872,23524912.39865347,0.0,-5.1661962620536684e-12,0.705,0.0,22196886.45990419,1.6420027280115235,1.3013897602229703,0.12456673933638827,0.0,0.0,0.07810007440731505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275583.0305710215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,HD199,707623332.9319943,3.173211447126102,0.0,5190828.580982315,9041716.01485741,962033.6570342451,22232879.99999818,0.0,278328.6102403387,241757.1126967222,934013.2592565486,0.0,0.0,0.0,0.0,404968127.89969283,257954839.2474026,24356156.9937242,0.0,0.0,0.705,0.0,20574803.2983023,1.6583616790603253,1.3143001057964054,0.1289682617329131,0.0,0.0,0.07239275073177161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278328.6102403387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,HD200,724025903.4136714,3.230924134777331,0.0,5190828.580982326,9041716.014857426,962033.6570342588,22232879.99999818,0.0,278328.6102403392,241757.1126967226,934013.259256562,0.0,0.0,0.0,0.0,404968127.8996935,257954839.247403,24356156.993724547,0.0,0.0,0.705,17798244.71837226,19179129.06160564,1.6583616790603282,1.3143001057964077,0.12896826173291492,0.0,0.06262338816461538,0.06748205021837843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278328.6102403392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,HD201,741584692.7154688,3.292704995505253,0.0,5190828.580982347,9041716.014857465,962033.6570342885,22232879.99999818,0.0,278328.6102403403,241757.1126967237,934013.2592565907,0.0,0.0,0.0,0.0,404968127.8996951,257954839.2474042,24356156.9937253,0.0,0.0,0.705,35622808.47134718,18913354.61042448,1.6583616790603348,1.3143001057964139,0.1289682617329189,0.0,0.12533938024305039,0.0665469188678484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278328.6102403403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,HD202,759678716.9525806,3.356369088295867,0.0,5190828.580982316,9041716.01485741,962033.6570342476,22232879.99999818,0.0,278328.6102403387,241757.1126967222,934013.259256551,0.0,0.0,0.0,0.0,404968127.89969283,257954839.2474026,24356156.993724264,0.0,0.0,0.705,53412283.78062105,19217903.53826735,1.6583616790603255,1.3143001057964054,0.12896826173291343,0.0,0.18793191311161647,0.06761847878991951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278328.6102403387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,HE197,706507638.4629751,3.165663117436656,0.0,5171989.951641847,9009039.88587614,933004.4240090721,22232879.99999818,0.0,277318.496066587,240883.4194084529,905829.5378728856,0.0,3.615923560573719e-10,-5.41812857924513e-11,0.0,403498411.7768841,257022608.50881925,23621213.312909354,0.0,-1.0619532015320455e-08,0.705,0.0,22317292.35265319,1.6523431291319546,1.3095503171825482,0.1250766622079674,0.0,0.0,0.07852372432775603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277318.496066587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,HE198,701939844.89274,3.147583324942356,0.0,5157404.551969715,8983741.102598632,928246.2504786848,22232879.99999818,0.0,276536.4371029338,240206.9813529046,901209.9519210531,0.0,0.0,-8.755402329067391e-12,0.0,402360515.9847687,256300849.1035492,23500748.89811251,0.0,-1.7160588564972086e-09,0.705,0.0,19684803.26312898,1.6476833975471628,1.3058728964934323,0.12443879120963935,0.0,0.0,0.06926127240056024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276536.4371029338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,HE199,708474787.8603317,3.179933116161712,0.0,5223641.304582452,9098630.600797134,955141.8838133103,22232879.99999818,0.0,280088.0056076382,243278.8930694421,927322.217294476,0.0,0.0,0.0,0.0,407528048.1591136,259578578.9050947,24181675.45733835,0.0,0.0,0.705,0.0,17350515.36819647,1.6688446612191707,1.3225731865035435,0.12804436472986908,0.0,0.0,0.06104804580179198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280088.0056076382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,HE200,724787404.9947162,3.237329301625598,0.0,5223641.304582453,9098630.600797135,955141.8838133087,22232879.99999818,0.0,280088.0056076383,243278.8930694421,927322.2172944744,0.0,0.0,0.0,0.0,407528048.1591137,259578578.9050947,24181675.457338307,0.0,0.0,0.705,17910752.55318134,15752379.94939953,1.6688446612191712,1.3225731865035437,0.12804436472986885,0.0,0.06301924865098889,0.05542498261468834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280088.0056076383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
