pipe_storage_level,ug_storage_level,wind_output,curtail_p,bat_pin,el_pin_pvwind,el_pin,comp1_pin,comp2_pin,pipe_storage_hout,ug_storage_hout,comp1_hflow,comp2_hflow,LOAD
0.0,455065.8016019658,251014.2700879393,0.0,0.0,251014.2700879393,246621.662199881,3636.730602490631,755.8772855676609,0.705,0.0,1.217111982091911,0.5121119820919112,0.705
0.0,456909.4047374967,251014.2700879393,0.0,0.0,251014.2700879393,246621.662199881,3636.730602490631,755.8772855676609,0.705,0.0,1.217111982091911,0.5121119820919112,0.705
0.0,458753.0078730276,251014.2700879393,0.0,0.0,251014.2700879393,246621.662199881,3636.730602490631,755.8772855676609,0.705,0.0,1.217111982091911,0.5121119820919112,0.705
0.0,460596.6110085585,247545.6988296433,0.0,0.0,247545.6988296433,243227.857998608,3586.684911096226,731.1559199390994,0.705,0.0,1.200363089389634,0.4953630893896337,0.705
0.0,462379.9181303612,172631.7649508211,0.0,0.0,172631.7649508211,169928.7372370705,2505.801937429897,197.2257763207926,0.705,0.0,0.8386217996753337,0.1336217996753337,0.705
0.0,462860.9566091924,251014.2700879393,0.0,0.0,251014.2700879393,246621.662199881,3636.730602490631,755.8772855676613,0.705,0.0,1.217111982091911,0.5121119820919114,0.705
0.0,464704.5597447233,251014.2700879393,0.0,0.0,251014.2700879393,246621.662199881,3636.730602490631,755.8772855676609,0.705,0.0,1.217111982091911,0.5121119820919112,0.705
0.0,466548.1628802542,251014.2700879393,0.0,0.0,251014.2700879393,246621.662199881,3636.730602490631,755.8772855676609,0.705,0.0,1.217111982091911,0.5121119820919112,0.705
0.0,468391.766015785,251014.2700879393,0.0,0.0,251014.2700879393,246621.662199881,3636.730602490631,755.8772855676613,0.705,0.0,1.217111982091911,0.5121119820919114,0.705
0.0,470235.3691513159,251014.2700879393,0.0,0.0,251014.2700879393,246621.662199881,3636.730602490631,755.8772855676609,0.705,0.0,1.217111982091911,0.5121119820919112,0.705
0.0,472078.9722868468,251014.2700879393,0.0,0.0,251014.2700879393,246621.662199881,3636.730602490631,755.8772855676609,0.705,0.0,1.217111982091911,0.5121119820919112,0.705
0.0,473922.5754223777,251014.2700879393,0.0,0.0,251014.2700879393,246621.662199881,3636.730602490631,755.8772855676652,0.705,0.0,1.217111982091911,0.5121119820919141,0.705
-1.000444171950221e-11,475766.1785579086,251014.2700879393,0.0,0.0,251014.2700879393,246621.662199881,3636.730602490631,755.8772855676568,0.705,0.0,1.217111982091911,0.5121119820919084,0.705
0.0,477609.7816934395,251014.2700879393,0.0,0.0,251014.2700879393,246621.662199881,3636.730602490631,755.8772855676609,0.705,0.0,1.217111982091911,0.5121119820919112,0.705
0.0,479453.3848289704,189508.8411662713,0.0,0.0,189508.8411662713,186442.0183259931,2749.309965670102,317.5128746081223,0.705,0.0,0.9201171237182401,0.2151171237182401,0.705
0.0,480227.8064743561,103049.6024961169,0.0,0.0,103049.6024961169,101552.0957041346,1497.50679198229,0.0,0.501173625161409,0.203826374838591,0.501173625161409,0.0,0.705
0.0,479494.0315249372,82543.78793901685,0.0,0.0,82543.78793901685,81344.26964801441,1199.518291002446,0.0,0.4014452111788642,0.3035547888211358,0.4014452111788641,0.0,0.705
0.0,478401.2342851811,89484.20478545681,0.0,0.0,89484.20478545681,88183.82903246538,1300.375752991431,0.0,0.4351993818579086,0.2698006181420914,0.4351993818579086,0.0,0.705
0.0,477429.9520598696,251014.2700879393,0.0,0.0,251014.2700879393,246621.662199881,3636.730602490631,755.8772855676613,0.705,0.0,1.217111982091911,0.5121119820919114,0.705
0.0,479273.5551954005,251014.2700879393,0.0,0.0,251014.2700879393,246621.662199881,3636.730602490631,755.8772855676609,0.705,0.0,1.217111982091911,0.5121119820919112,0.705
0.0,481117.1583309314,251014.2700879393,0.0,0.0,251014.2700879393,246621.662199881,3636.730602490631,755.8772855676609,0.705,0.0,1.217111982091911,0.5121119820919112,0.705
0.0,482960.7614664623,251014.2700879393,0.0,0.0,251014.2700879393,246621.662199881,3636.730602490631,755.8772855676609,0.705,0.0,1.217111982091911,0.5121119820919112,0.705
0.0,484804.3646019932,249099.5768703332,0.0,0.0,249099.5768703332,244748.2413005644,3609.10477653878,742.2307932299997,0.705,0.0,1.207866391077236,0.5028663910772355,0.705
0.0,486614.6836098713,191556.8945553859,0.0,0.0,191556.8945553859,188445.9247412885,2778.85995621037,332.1098578870504,0.705,0.0,0.9300066787852646,0.2250066787852645,0.705
0.0,487424.7076534982,206366.2270350199,0.0,0.0,206366.2270350199,202936.0335050111,2992.533895086584,437.6596349222887,0.705,0.0,1.001517367833529,0.2965173678335289,0.705
0.0,488492.170177699,19990.32500733368,0.0,0.0,19990.32500733368,19699.82755031007,290.4974570236079,0.0,0.09722137115917266,0.6077786288408273,0.09722137115917266,0.0,0.705
0.0,486304.167113872,28117.28267841884,0.0,0.0,28117.28267841884,27708.68506364779,408.59761477105,0.0,0.136746189682413,0.5682538103175869,0.136746189682413,0.0,0.705
0.0,484258.4533967287,109077.8123433395,0.0,0.0,109077.8123433395,107492.7041926809,1585.108150658569,0.0,0.530491348948651,0.1745086510513489,0.530491348948651,0.0,0.705
0.0,483630.2222529438,251014.2700879393,0.0,0.0,251014.2700879393,246621.662199881,3636.730602490631,755.8772855676613,0.705,0.0,1.217111982091911,0.5121119820919114,0.705
0.0,485473.8253884747,28043.52595837239,0.0,0.0,28043.52595837239,27636.00016907711,407.5257892952743,0.0,0.1363874796838267,0.5686125203161733,0.1363874796838267,0.0,0.705
0.0,483426.8203153365,251014.2700879393,0.0,0.0,251014.2700879393,246621.662199881,3636.730602490631,755.8772855676609,0.705,0.0,1.217111982091911,0.5121119820919112,0.705
0.0,485270.4234508674,251014.2700879393,0.0,0.0,251014.2700879393,246621.662199881,3636.730602490631,755.8772855676609,0.705,0.0,1.217111982091911,0.5121119820919112,0.705
0.0,487114.0265863982,251014.2700879393,0.0,0.0,251014.2700879393,246621.662199881,3636.730602490631,755.8772855676609,0.705,0.0,1.217111982091911,0.5121119820919112,0.705
0.0,488957.6297219291,251014.2700879393,0.0,0.0,251014.2700879393,246621.662199881,3636.730602490631,755.8772855676609,0.705,0.0,1.217111982091911,0.5121119820919112,0.705
0.0,490801.23285746,251014.2700879393,0.0,0.0,251014.2700879393,246621.662199881,3636.730602490631,755.8772855676613,0.705,0.0,1.217111982091911,0.5121119820919114,0.705
0.0,492644.8359929909,251014.2700879393,0.0,0.0,251014.2700879393,246621.662199881,3636.730602490631,755.8772855676609,0.705,0.0,1.217111982091911,0.5121119820919112,0.705
0.0,494488.4391285218,251014.2700879393,0.0,0.0,251014.2700879393,246621.662199881,3636.730602490631,755.8772855676609,0.705,0.0,1.217111982091911,0.5121119820919112,0.705
0.0,496332.0422640527,251014.2700879393,0.0,0.0,251014.2700879393,246621.662199881,3636.730602490631,755.8772855676609,0.705,0.0,1.217111982091911,0.5121119820919112,0.705
0.0,498175.6453995836,251014.2700879393,0.0,0.0,251014.2700879393,246621.662199881,3636.730602490631,755.8772855676613,0.705,0.0,1.217111982091911,0.5121119820919114,0.705
0.0,500019.2485351145,251014.2700879393,0.0,0.0,251014.2700879393,246621.662199881,3636.730602490631,755.8772855676609,0.705,0.0,1.217111982091911,0.5121119820919112,0.705
