pipe_storage_level,ug_storage_level,wind_output,curtail_p,bat_pin,el_pin_pvwind,el_pin,comp1_pin,comp2_pin,pipe_storage_hout,ug_storage_hout,comp1_hflow,comp2_hflow,LOAD
0.0,155573.7555004603,77723.40994587341,1.455191522836685e-11,0.0,77723.4099458734,76353.48185823513,1125.92317156433,244.0049160739462,0.2115,0.0,0.3768149837899364,0.1653149837899364,0.2115
0.0,156168.889442104,77723.40994587341,0.0,0.0,77723.40994587341,76353.48185823513,1125.92317156433,244.0049160739462,0.2115,0.0,0.3768149837899364,0.1653149837899364,0.2115
0.0,156764.0233837478,77723.40994587341,1.455191522836685e-11,0.0,77723.4099458734,76353.48185823513,1125.92317156433,244.0049160739462,0.2115,0.0,0.3768149837899364,0.1653149837899364,0.2115
0.0,157359.1573253915,77723.40994587341,1.455191522836685e-11,0.0,77723.4099458734,76353.48185823513,1125.92317156433,244.0049160739462,0.2115,0.0,0.3768149837899364,0.1653149837899364,0.2115
0.0,157954.2912670352,65159.06720195599,0.0,0.0,65159.06720195599,64059.97077970264,944.6406858631278,154.4557363902197,0.2115,0.0,0.3161448078524524,0.1046448078524524,0.2115
0.0,158331.0125753041,77723.40994587341,1.455191522836685e-11,0.0,77723.4099458734,76353.48185823513,1125.92317156433,244.0049160739462,0.2115,0.0,0.3768149837899364,0.1653149837899364,0.2115
0.0,158926.1465169479,77723.40994587341,0.0,0.0,77723.40994587341,76353.48185823514,1125.92317156433,244.0049160739462,0.2115,0.0,0.3768149837899364,0.1653149837899364,0.2115
0.0,159521.2804585916,77723.40994587341,2.98697207319109e-11,-1.531780550354405e-11,77723.4099458734,76353.48185823513,1125.92317156433,244.0049160739462,0.2115,0.0,0.3768149837899364,0.1653149837899364,0.2115
0.0,160116.4144002354,77723.40994587341,1.455191522836685e-11,0.0,77723.4099458734,76353.48185823513,1125.92317156433,244.0049160739462,0.2115,0.0,0.3768149837899364,0.1653149837899364,0.2115
0.0,160711.5483418792,77723.40994587341,0.0,0.0,77723.40994587341,76353.48185823513,1125.92317156433,244.0049160739462,0.2115,0.0,0.3768149837899364,0.1653149837899364,0.2115
0.0,161306.682283523,77723.40994587341,0.0,0.0,77723.40994587341,76353.48185823514,1125.92317156433,244.0049160739462,0.2115,0.0,0.3768149837899364,0.1653149837899364,0.2115
0.0,161901.8162251668,77723.40994587341,1.455191522836685e-11,0.0,77723.4099458734,76353.48185823513,1125.92317156433,244.0049160739462,0.2115,0.0,0.3768149837899364,0.1653149837899364,0.2115
0.0,162496.9501668106,77723.40994587341,0.0,0.0,77723.40994587341,76353.48185823514,1125.92317156433,244.0049160739463,0.2115,0.0,0.3768149837899365,0.1653149837899365,0.2115
0.0,163092.0841084543,74113.08041614242,0.0,0.0,74113.08041614242,72820.97506695171,1073.832145022816,218.2732041678969,0.2115,0.0,0.3593815746394965,0.1478815746394965,0.2115
0.0,163624.4577771565,39796.09602668884,0.0,0.0,39796.09602668884,39217.78303322929,578.3129934595486,0.0,0.1935451785339855,0.01795482146601449,0.1935451785339855,0.0,0.2115
0.0,163559.8204198788,6666.333133284533,0.0,0.0,6666.333133284533,6569.458629134104,96.87450415042929,0.0,0.03242118612798838,0.1790788138720116,0.03242118612798838,0.0,0.2115
0.0,162915.1366899396,8841.678626046754,0.0,-1.531780550354405e-11,8841.678626046769,8713.192212957221,128.4864130895469,0.0,0.04300080759355651,0.1684991924064435,0.04300080759355651,0.0,0.2115
0.0,162308.5395972764,7128.96425183121,0.0,0.0,7128.96425183121,7025.366837301461,103.5974145297499,0.0,0.03467115613445446,0.1768288438655455,0.03467115613445446,0.0,0.2115
0.0,161671.9557593604,23377.57101079823,0.0,0.0,23377.57101079823,23037.85042458792,339.7205862102939,0.0,0.1136949753046499,0.0978050246953501,0.1136949753046499,0.0,0.2115
0.0,161319.8576704572,77723.40994587341,1.455191522836685e-11,0.0,77723.4099458734,76353.48185823513,1125.92317156433,244.0049160739462,0.2115,0.0,0.3768149837899364,0.1653149837899364,0.2115
0.0,161914.9916121009,77723.40994587341,0.0,0.0,77723.40994587341,76353.48185823514,1125.92317156433,244.0049160739463,0.2115,0.0,0.3768149837899365,0.1653149837899365,0.2115
0.0,162510.1255537447,62183.76535999812,0.0,0.0,62183.76535999812,61148.80328757142,901.7120484791621,133.250023947538,0.2115,0.0,0.301777794002397,0.090277794002397,0.2115
0.0,162835.1256121534,49232.28385765937,0.0,0.0,49232.28385765937,48476.49845017828,714.8437969429843,40.9416105381007,0.2115,0.0,0.2392382185217485,0.02773821852174845,0.2115
0.0,162934.9831988316,31372.68343187823,0.0,-1.531780550354405e-11,31372.68343187825,30916.77865025896,455.9047816192883,0.0,0.1525785748391192,0.05892142516088075,0.1525785748391192,0.0,0.2115
0.0,162722.8660682525,1317.222988964228,0.0,0.0,1317.222988964228,1298.081232715305,19.14175624892366,0.0,0.006406210257337235,0.2050937897426628,0.006406210257337234,0.0,0.2115
0.0,161984.5284251789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2115,0.0,0.0,0.2115
0.0,161223.1284251788,6354.447695997065,0.0,0.0,6354.447695997065,6262.105480660423,92.34221533664225,0.0,0.03090435586902351,0.1805956441309765,0.03090435586902351,0.0,0.2115
0.0,160572.9841063073,9453.48381317279,0.0,0.0,9453.48381317279,9316.106706660863,137.3771065119279,0.0,0.04597627393304148,0.1655237260669585,0.04597627393304148,0.0,0.2115
