,pv_pout,wind_pout,curtail_p,bat_pin,bat_pout,el_pin,comp1_hflow,comp1_pin,comp2_hflow,comp2_pin,res_hout,pipe_storage_hout,ug_storage_hout,ug_storage_level,pipe_storage_level,reserve_h_level,bat_e,LOAD,t,time
0,-0.0,1899858.036218965,0.0,0.0,0.0,1866126.418670588,9.2095917447082,27518.26013318811,4.209591744708201,6213.357415189306,0.0,5.0,0.0,3694296.556667909,0.0,-0.0,0.0,5.0,0,2021-01-01 00:00:00
1,-0.0,1899858.036218965,0.0,0.0,6.485770263009032e-11,1866126.418670588,9.2095917447082,27518.26013318811,4.209591744708203,6213.357415189308,0.0,5.0,0.0,3709451.086948859,0.0,-0.0,6.827126592641087e-11,5.0,1,2021-01-01 01:00:00
2,-0.0,1899858.036218965,0.0,0.0,0.0,1866126.418670588,9.2095917447082,27518.26013318811,4.209591744708159,6213.357415189242,0.0,5.000000000000044,-4.363032065633622e-14,3724605.617229807,0.0,-0.0,0.0,5.0,2,2021-01-01 02:00:00
3,-0.0,1899858.036218965,0.0,1.794973047880572e-10,0.0,1866126.418670588,9.209591744708202,27518.26013318811,4.209591744707986,6213.357415188987,0.0,5.000000000000218,-2.167145319162981e-13,3739760.147510758,0.0,-0.0,0.0,5.0,3,2021-01-01 03:00:00
4,-0.0,1899858.036218965,0.0,0.0,0.0,1866126.418670588,9.2095917447082,27518.26013318811,4.209591744708201,6213.357415189306,0.0,5.0,0.0,3754914.677791707,0.0,-0.0,1.705224395486543e-10,5.0,4,2021-01-01 04:00:00
5,-0.0,1899858.036218965,0.0,0.0,1.619963175712216e-10,1866126.418670588,9.2095917447082,27518.26013318811,4.209591744708203,6213.357415189307,0.0,5.0,0.0,3770069.208072657,0.0,-0.0,1.705224395486543e-10,5.0,5,2021-01-01 05:00:00
6,-0.0,1899858.036218965,0.0,0.0,0.0,1866126.418670588,9.209591744708202,27518.26013318811,4.209591744708057,6213.357415189091,0.0,5.000000000000147,-1.465881754761546e-13,3785223.738353606,0.0,-0.0,0.0,5.0,6,2021-01-01 06:00:00
7,-0.0,615456.7362392744,0.0,0.0,0.0,606512.978860644,2.993225360987386,8943.75737863031,0.0,0.0,0.0,2.993225360987386,2.006774639012614,3800378.268634556,0.0,-0.0,0.0,5.0,7,2021-01-01 07:00:00
8,-0.0,457268.9456818805,0.0,0.0,0.0,450623.9578766437,2.223891501083267,6644.987805236802,0.0,0.0,0.0,2.223891501083267,2.776108498916733,3793153.879934111,0.0,-0.0,0.0,5.0,8,2021-01-01 08:00:00
9,-0.0,187645.791342469,0.0,0.0,0.0,184918.9409692925,0.9126005264982002,2726.850373176622,0.0,0.0,0.0,0.9126005264982001,4.0873994735018,3783159.889338011,0.0,-0.0,0.0,5.0,9,2021-01-01 09:00:00
10,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3768445.251233404,0.0,-0.0,0.0,5.0,10,2021-01-01 10:00:00
11,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3750445.251233404,0.0,-0.0,0.0,5.0,11,2021-01-01 11:00:00
12,-0.0,60274.67374782343,0.0,0.0,0.0,59398.76805643289,0.293141128310089,875.9056913905458,0.0,0.0,0.0,0.293141128310089,4.706858871689911,3732445.251233404,0.0,-0.0,0.0,5.0,12,2021-01-01 12:00:00
13,-0.0,917793.2645285648,0.0,0.0,0.0,904455.9821521585,4.46361525314799,13337.28237640619,0.0,0.0,0.0,4.46361525314799,0.5363847468520099,3715500.559295321,0.0,-0.0,0.0,5.0,13,2021-01-01 13:00:00
14,-0.0,976923.7119841978,0.0,0.0,0.0,962727.1517014932,4.751191527009625,14196.56028270476,0.0,0.0,0.0,4.751191527009624,0.2488084729903759,3713569.574206654,0.0,-0.0,0.0,5.0,14,2021-01-01 14:00:00
15,-0.0,973728.4481421337,0.0,0.0,0.0,959578.3211225349,4.735651612984873,14150.1270195988,0.0,0.0,0.0,4.735651612984875,0.2643483870151261,3712673.863703887,0.0,-0.0,0.0,5.0,15,2021-01-01 15:00:00
