,pv_pout,wind_pout,curtail_p,bat_pin,bat_pout,el_pin,comp1_hflow,comp1_pin,comp2_hflow,comp2_pin,res_hout,pipe_storage_hout,ug_storage_hout,ug_storage_level,pipe_storage_level,reserve_h_level,bat_e,LOAD,t,time
0,-0.0,709144.5539867876,0.0,0.0,0.0,698839.334360807,3.448868683393717,10305.21962598043,0.0,0.0,0.0,3.448868683393718,1.551131316606283,8079369.962371794,0.0,-0.0,0.0,5.0,0,2021-01-01 00:00:00
1,-0.0,1473067.598201911,0.0,0.0,0.0,1448535.695071901,7.148723819446776,21360.38677250697,2.148723819446775,3171.51635750344,0.0,5.0,0.0,8073785.889632009,0.0,-0.0,0.0,5.0,1,2021-01-01 01:00:00
2,-0.0,702205.9855423156,0.0,0.0,0.0,692001.5965175269,3.415123502272059,10204.38902478891,0.0,0.0,0.0,3.415123502272059,1.584876497727941,8081521.295382018,0.0,-0.0,0.0,5.0,2,2021-01-01 02:00:00
3,-0.0,664388.2707128236,0.0,0.0,0.0,654733.4450385246,3.231200024865815,9654.825674299056,0.0,0.0,0.0,3.231200024865815,1.768799975134186,8075815.739990195,0.0,-0.0,0.0,5.0,3,2021-01-01 03:00:00
4,-0.0,455137.5058574137,0.0,0.0,0.0,448523.4919282185,2.213525411377276,6614.013929195302,0.0,0.0,0.0,2.213525411377276,2.786474588622724,8069448.060079711,0.0,-0.0,0.0,5.0,4,2021-01-01 04:00:00
5,178331.2566101287,189818.2038620396,0.0,0.0,0.0,362799.5483505523,1.790465904155292,5349.912121616012,0.0,0.0,0.0,1.790465904155292,3.209534095844709,8059416.75156067,0.0,-0.0,0.0,5.0,5,2021-01-01 05:00:00
6,549336.0408475891,108803.8320347828,0.0,0.0,0.0,648575.8483170869,3.20081143416498,9564.02456528496,0.0,0.0,0.0,3.20081143416498,1.79918856583502,8047862.428815628,0.0,-0.0,0.0,5.0,6,2021-01-01 06:00:00
7,650501.4819907497,595683.6513792769,0.0,0.0,4.882637775747907e-11,1226543.812823558,6.053163204853997,18086.85165610374,1.053163204853997,1554.4688903645,0.0,5.0,0.0,8041385.349978622,0.0,-0.0,0.0,5.0,7,2021-01-01 07:00:00
8,650501.4819907497,439359.0800169825,0.0,0.0,0.0,1073588.907894721,5.298309613129619,15831.3491240313,0.298309613129618,440.3049889793161,0.0,5.0,0.0,8045176.737516096,0.0,-0.0,-5.139618711313585e-11,5.0,8,2021-01-01 08:00:00
9,650501.4819907497,377436.4006459766,0.0,0.0,-2.441318887873953e-11,1012999.989392137,4.999294927908177,14937.89324458963,0.0,0.0,0.0,4.999294927908176,0.0007050720918240888,8046250.652123363,0.0,-0.0,-5.139618711313588e-11,5.0,9,2021-01-01 09:00:00
10,650501.4819907497,353887.5160853583,0.0,0.0,-2.441318887873953e-11,989793.314929558,4.884766782647283,14595.68314655008,0.0,0.0,0.0,4.884766782647283,0.1152332173527182,8046248.113863834,0.0,-0.0,-2.569809355656794e-11,5.0,10,2021-01-01 10:00:00
11,650501.4819907497,443088.9637337256,0.0,0.0,0.0,1077238.391813458,5.316320320568392,15885.16511785835,0.3163203205683909,466.8887931589449,0.0,5.0,0.0,8045833.274281363,0.0,-0.0,0.0,5.0,11,2021-01-01 11:00:00
12,650501.4819907497,517633.7362490311,0.0,0.0,0.0,1150176.308697908,5.676279019236715,16960.7217094793,0.6762790192367142,998.1878323933901,0.0,5.0,0.0,8046972.02743541,0.0,-0.0,0.0,5.0,12,2021-01-01 12:00:00
13,650501.4819907497,783281.5670961305,0.0,0.0,0.0,1410097.947104973,6.959028221753253,20793.57632659872,1.959028221753254,2891.525655307802,0.0,5.0,0.0,8049406.631904664,0.0,-0.0,0.0,5.0,13,2021-01-01 13:00:00
14,641774.3453812251,1181852.061393707,95581.32360123121,-2.441318887873953e-11,0.0,1698016.993072509,8.379948499370814,25039.28611611999,3.379948499370813,4988.80398507132,0.0,5.0,0.0,8056459.133502975,0.0,-0.0,0.0,5.0,14,2021-01-01 14:00:00
15,592937.8977843219,1095838.528705574,0.0,0.0,-2.441318887873953e-11,1659594.794966273,8.190329642388543,24472.70497145697,3.190329642388543,4708.926552165491,0.0,5.0,0.0,8068626.94810071,0.0,-0.0,-2.319252943480257e-11,5.0,15,2021-01-01 15:00:00
16,461887.0876701736,1674957.49636964,401419.5008661137,-2.441318887873953e-11,0.0,1698016.993072509,8.379948499370816,25039.28611612,8.379948499370814,12368.80398507132,0.0,2.68434542112709e-15,4.999999999999997,8080112.134813308,0.0,-0.0,2.505564121765372e-12,5.0,16,2021-01-01 16:00:00
17,66206.15553872807,1702315.067588379,33096.13995340715,-2.441318887873953e-11,0.0,1698016.993072509,8.379948499370814,25039.28611611999,8.379948499370814,12368.80398507132,0.0,1.011974300348809e-15,4.999999999999998,8092279.949411045,0.0,-0.0,-2.068696531303719e-11,5.0,17,2021-01-01 17:00:00
18,-0.0,1728045.0831737,0.0,0.0,-6.11594460989081e-12,1698016.993072509,8.379948499370814,25039.28611612,3.379948499370814,4988.803985071321,0.0,5.0,0.0,8104447.764008777,0.0,-0.0,-4.387949474783976e-11,5.0,18,2021-01-01 18:00:00
19,-0.0,1728045.0831737,0.0,0.0,-6.11594460989081e-12,1698016.993072509,8.379948499370814,25039.28611612,3.379948499370814,4988.803985071321,0.0,5.0,0.0,8116615.578606511,0.0,-0.0,-3.744165831637574e-11,5.0,19,2021-01-01 19:00:00
20,-0.0,1728045.0831737,0.0,0.0,-6.11594460989081e-12,1698016.993072509,8.379948499370814,25039.28611612,3.379948499370814,4988.803985071321,0.0,5.0,0.0,8128783.393204247,0.0,-0.0,-3.10038218849118e-11,5.0,20,2021-01-01 20:00:00
21,-0.0,1204855.495207383,0.0,0.0,-4.775087505951971e-11,1186105.058884744,5.853592366182466,17490.53399015321,0.8535923661824657,1259.90233248532,0.0,5.0,0.0,8140951.207801981,0.0,-0.0,-2.456598545344776e-11,5.0,21,2021-01-01 21:00:00
22,-0.0,246796.3957307212,0.0,0.0,-2.441318887873953e-11,243209.9745326634,1.20027483201399,3586.421198057802,0.0,0.0,0.0,1.20027483201399,3.799725167986011,8144024.140320237,0.0,-0.0,2.569809355656793e-11,5.0,22,2021-01-01 22:00:00
23,-0.0,24851.63768294899,0.0,0.0,4.882637775747907e-11,24490.49610335389,0.1208639824615604,361.1415795951424,0.0,0.0,0.0,0.1208639824615604,4.87913601753844,8130345.129715487,0.0,-0.0,5.139618711313585e-11,5.0,23,2021-01-01 23:00:00
24,-0.0,3149.429802817261,0.0,0.0,0.0,3103.662595507868,0.01531700378493731,45.76720730939268,0.0,0.0,0.0,0.01531700378493731,4.984682996215062,8112780.240052349,0.0,-0.0,0.0,5.0,24,2021-01-02 00:00:00
25,-0.0,353108.0389287916,0.0,0.0,-2.441318887873953e-11,347976.7072808181,1.717313135198623,5131.331647973485,0.0,0.0,0.0,1.717313135198623,3.282686864801378,8094835.381265976,0.0,-0.0,0.0,5.0,25,2021-01-02 01:00:00
