,pv_pout,wind_pout,curtail_p,bat_pin,bat_pout,el_pin,comp1_hflow,comp1_pin,comp2_hflow,comp2_pin,res_hout,pipe_storage_hout,ug_storage_hout,ug_storage_level,pipe_storage_level,reserve_h_level,bat_e,LOAD,t,time
0,-0.0,43485.32335168068,0.0,0.0,0.0,42853.39886586675,0.2114874450515139,631.9244858139233,0.0,0.0,0.0,0.2114874450515139,4.788512554948486,4124505.096341303,0.0,-0.0,0.0,5.0,0,2021-01-01 00:00:00
1,-0.0,161273.9657643868,0.0,0.0,0.0,158930.3481933128,0.7843432299444371,2343.617571073979,0.0,0.0,0.0,0.7843432299444371,4.215656770055562,4107266.451143488,0.0,-0.0,0.0,5.0,1,2021-01-01 01:00:00
2,-0.0,513426.9322124809,0.0,0.0,0.0,505965.8620137503,2.497011445358328,7461.070198730683,0.0,0.0,0.0,2.497011445358327,2.502988554641672,4092090.086771288,0.0,-0.0,0.0,5.0,2,2021-01-01 02:00:00
3,-0.0,30081.07020874672,0.0,0.0,0.0,29643.93502475227,0.1462969156607909,437.1351839944434,0.0,0.0,0.0,0.1462969156607909,4.853703084339209,4083079.327974578,0.0,-0.0,0.0,5.0,3,2021-01-01 03:00:00
4,-0.0,187576.7739012022,0.0,0.0,0.0,184850.9264827635,0.9122648656086748,2725.847418438721,0.0,0.0,0.0,0.9122648656086749,4.087735134391325,4065605.996870957,0.0,-0.0,0.0,5.0,4,2021-01-01 04:00:00
5,-0.0,620054.6199144808,0.0,0.0,0.0,611044.0465378691,3.015586806094954,9010.573376611725,0.0,0.0,0.0,3.015586806094955,1.984413193905046,4050890.150387147,0.0,-0.0,0.0,5.0,5,2021-01-01 05:00:00
6,-0.0,326305.679767662,0.0,0.0,0.0,321563.8373939092,1.586961972474171,4741.842373752822,0.0,0.0,0.0,1.586961972474171,3.413038027525829,4043746.26288909,0.0,-0.0,0.0,5.0,6,2021-01-01 06:00:00
7,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4031459.325989997,0.0,-0.0,0.0,5.0,7,2021-01-01 07:00:00
8,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4013459.325989997,0.0,-0.0,0.0,5.0,8,2021-01-01 08:00:00
9,-0.0,1441181.399755083,0.0,0.0,0.0,1417336.822051015,6.994753069907715,20900.32217288426,1.994753069907715,2944.255531183788,0.0,5.0,0.0,3995459.325989997,0.0,-0.0,0.0,5.0,9,2021-01-01 09:00:00
10,-0.0,1233105.945886324,0.0,0.0,0.0,1213746.554780996,5.990006968039324,17898.1408205015,0.9900069680393226,1461.25028482604,0.0,5.0,0.0,4002640.437041665,0.0,-0.0,0.0,5.0,10,2021-01-01 10:00:00
11,-0.0,709551.4701064588,0.0,0.0,0.0,699240.337215039,3.450847687891478,10311.13289141974,0.0,0.0,0.0,3.450847687891478,1.549152312108522,4006204.462126607,0.0,-0.0,0.0,5.0,11,2021-01-01 11:00:00
12,-0.0,710474.3781630758,0.0,0.0,0.0,700149.833661619,3.455336178533088,10324.54450145687,0.0,0.0,0.0,3.455336178533088,1.544663821466913,4000627.513803015,0.0,-0.0,0.0,5.0,12,2021-01-01 12:00:00
