,pv_pout,wind_pout,curtail_p,bat_pin,bat_pout,el_pin,comp1_hflow,comp1_pin,comp2_hflow,comp2_pin,res_hout,pipe_storage_hout,ug_storage_hout,ug_storage_level,pipe_storage_level,reserve_h_level,bat_e,LOAD,t,time
0,-0.0,1618320.350809846,0.0,0.0,1.794185947042583e-10,1590657.440695042,7.850114273029674,23456.14144781266,2.850114273029676,4206.768666991801,0.0,5.0,0.0,3380068.677407419,0.0,-0.0,1.888616786360614e-10,5.0,0,2021-01-01 00:00:00
1,-0.0,1618320.350809846,0.0,0.0,0.0,1590657.440695042,7.850114273029674,23456.14144781267,2.850114273029676,4206.768666991802,0.0,5.0,0.0,3390329.088790326,0.0,-0.0,0.0,5.0,1,2021-01-01 01:00:00
2,-0.0,1618320.350809846,0.0,0.0,0.0,1590657.440695042,7.850114273029674,23456.14144781267,2.850114273029676,4206.768666991802,0.0,5.0,0.0,3400589.500173233,0.0,-0.0,0.0,5.0,2,2021-01-01 02:00:00
3,-0.0,1618320.350809846,0.0,0.0,0.0,1590657.440695042,7.850114273029674,23456.14144781267,2.850114273029754,4206.768666991917,0.0,5.0,0.0,3410849.91155614,0.0,-0.0,0.0,5.0,3,2021-01-01 03:00:00
4,-0.0,212866.4538056564,0.0,0.0,0.0,209773.0992207015,1.035259231912655,3093.354584955013,0.0,0.0,0.0,1.035259231912576,3.964740768087424,3421110.322939047,-2.85794672010843e-10,-0.0,0.0,5.0,4,2021-01-01 04:00:00
5,269440.3864561594,611894.4506356146,0.0,0.0,0.0,868527.3650337885,4.286302562913507,12807.47205798556,0.0,0.0,0.0,4.286302562913507,0.7136974370864934,3406837.256173932,0.0,-0.0,0.0,5.0,5,2021-01-01 05:00:00
6,623469.9956018617,319211.3218579715,0.0,0.0,0.0,928982.3643209883,4.58465633830155,13698.95313884503,0.0,0.0,0.0,4.584656338301548,0.4153436616984514,3404267.945400421,0.0,-0.0,0.0,5.0,6,2021-01-01 06:00:00
7,698290.9296761501,14881.24371198575,0.0,0.0,0.0,702808.4247890887,3.46845669312156,10363.74859904722,0.0,0.0,0.0,3.46845669312156,1.53154330687844,3402772.708218307,0.0,-0.0,0.0,5.0,7,2021-01-01 07:00:00
8,726698.3221965272,149261.525482776,0.0,0.0,0.0,863230.4844442245,4.260161725260556,12729.36323507854,0.0,0.0,0.0,4.260161725260556,0.7398382747394449,3397259.152313544,0.0,-0.0,0.0,5.0,8,2021-01-01 08:00:00
9,726698.3221965272,123227.6156452011,0.0,0.0,0.0,837574.8968501063,4.133547855295223,12351.04099162213,0.0,0.0,0.0,4.133547855295222,0.8664521447047778,3394595.734524483,0.0,-0.0,0.0,5.0,9,2021-01-01 09:00:00
10,726698.3221965272,78246.00987594496,0.0,0.0,0.0,793246.9593970986,3.91478335855872,11697.37267537346,0.0,0.0,0.0,3.914783358558721,1.085216641441279,3391476.506803545,0.0,-0.0,0.0,5.0,10,2021-01-01 10:00:00
11,716514.3617253046,-0.0,0.0,0.0,0.0,706102.0447706912,3.484711162855921,10412.31695461349,0.0,0.0,0.0,3.484711162855921,1.51528883714408,3387569.726894357,0.0,-0.0,0.0,5.0,11,2021-01-01 11:00:00
12,684838.2768829952,-0.0,0.0,0.0,0.0,674886.2737097624,3.330657019154214,9952.00317323279,0.0,0.0,0.0,3.330657019154214,1.669342980845787,3382114.687080638,0.0,-0.0,0.0,5.0,12,2021-01-01 12:00:00
13,652614.2609578187,-0.0,0.0,0.0,0.0,643130.5340471236,3.173938055788117,9483.726910694893,0.0,0.0,0.0,3.173938055788117,1.826061944211884,3376105.052349593,0.0,-0.0,0.0,5.0,13,2021-01-01 13:00:00
14,474262.6934845241,-0.0,0.0,0.0,0.0,467370.7541904968,2.306539255029242,6891.939294027375,0.0,0.0,0.0,2.306539255029242,2.693460744970758,3369531.22935043,0.0,-0.0,0.0,5.0,14,2021-01-01 14:00:00
15,132656.0045796918,-0.0,0.0,0.0,0.0,130728.2604347029,0.6451620297820928,1927.744144988894,0.0,0.0,0.0,0.6451620297820929,4.354837970217909,3359834.770668535,0.0,-0.0,0.0,5.0,15,2021-01-01 15:00:00
16,56928.15009238163,-0.0,0.0,0.0,0.0,56100.87575698047,0.2768655740967733,827.2743354011587,0.0,0.0,0.0,0.2768655740967733,4.723134425903227,3344157.353975751,0.0,-0.0,0.0,5.0,16,2021-01-01 16:00:00
17,14066.71348947167,-0.0,0.0,0.0,0.0,13862.29737838432,0.06841235310821364,204.4161110873424,0.0,0.0,0.0,0.06841235310821366,4.931587646891786,3327154.0700425,0.0,-0.0,0.0,5.0,17,2021-01-01 17:00:00
18,-0.0,1618320.350809846,0.0,2.786693293600584e-10,0.0,1590657.440695042,7.850114273029673,23456.14144781266,2.850114273029673,4206.768666991798,0.0,5.0,0.0,3309400.354513689,0.0,-0.0,0.0,5.0,18,2021-01-01 18:00:00
19,-0.0,1618320.350809846,0.0,0.0,2.514990697474716e-10,1590657.440695042,7.850114273029676,23456.14144781267,2.850114273029675,4206.7686669918,0.0,5.0,0.0,3319660.765896596,0.0,-0.0,2.647358628920555e-10,5.0,19,2021-01-01 19:00:00
