,pv_pout,wind_pout,curtail_p,bat_pin,bat_pout,el_pin,comp1_hflow,comp1_pin,comp2_hflow,comp2_pin,res_hout,pipe_storage_hout,ug_storage_hout,ug_storage_level,pipe_storage_level,reserve_h_level,bat_e,LOAD,t,time
854,-0.0,1631175.203236516,0.0,0.0,0.0,1603235.199352307,7.912187250046637,23641.61550313935,2.912187250046637,4298.388381068838,0.0,5.0,0.0,4298042.644491163,0.0,-0.0,0.0,5.0,854,2021-02-05 14:00:00
855,-0.0,1654728.622216227,0.0,0.0,0.0,1626280.910780753,8.02592102049159,23981.45200922887,3.025921020491588,4466.259426245585,0.0,5.0,0.0,4308526.518591331,0.0,-0.0,0.0,5.0,855,2021-02-05 15:00:00
856,-0.0,1508098.8174246,0.0,0.0,0.0,1482811.796129166,7.31788111456864,21865.8287703311,2.317881114568639,3421.192525103312,0.0,5.0,0.0,4319419.834265101,0.0,-0.0,0.0,5.0,856,2021-02-05 16:00:00
857,-0.0,1366339.669565341,0.0,0.0,0.0,1344108.348586333,6.633360434365712,19820.48097788474,1.633360434365711,2410.84000112379,0.0,5.0,0.0,4327764.206277548,0.0,-0.0,0.0,5.0,857,2021-02-05 17:00:00
858,-0.0,998122.3652802075,0.0,0.0,0.0,983617.7482314144,4.854289507628242,14504.61704879319,0.0,0.0,0.0,4.854289507628243,0.1457104923717578,4333644.303841265,0.0,-0.0,0.0,5.0,858,2021-02-05 18:00:00
859,-0.0,1554974.333141961,0.0,0.0,0.0,1528676.88302854,7.544231656232219,22542.16418882187,2.544231656232218,3755.285924598754,0.0,5.0,0.0,4333119.746068726,0.0,-0.0,0.0,5.0,859,2021-02-05 19:00:00
860,-0.0,1787392.844229406,0.0,0.0,0.0,1756085.478857619,8.666524500848375,25895.57520853494,3.666524500848375,5411.790163252201,0.0,5.0,0.0,4342278.980031162,0.0,-0.0,0.0,5.0,860,2021-02-05 20:00:00
861,-0.0,1250094.08233924,0.0,0.0,0.0,1230368.502139815,6.07203857514009,18143.25126251859,1.072038575140089,1582.328936906772,0.0,5.0,0.0,4355478.468234216,0.0,-0.0,0.0,5.0,861,2021-02-05 21:00:00
862,-0.0,1480803.108788881,0.0,0.0,0.0,1456104.462259906,7.186076731401114,21471.99727342653,2.186076731401113,3226.649255548044,0.0,5.0,0.0,4359337.80710472,0.0,-0.0,0.0,5.0,862,2021-02-05 22:00:00
863,-0.0,1787392.844229406,0.0,0.0,0.0,1756085.478857619,8.666524500848375,25895.57520853494,3.666524500848375,5411.790163252201,0.0,5.0,0.0,4367207.683337764,0.0,-0.0,0.0,5.0,863,2021-02-05 23:00:00
