,pv_pout,wind_pout,curtail_p,bat_pin,bat_pout,el_pin,comp1_hflow,comp1_pin,comp2_hflow,comp2_pin,res_hout,pipe_storage_hout,ug_storage_hout,ug_storage_level,pipe_storage_level,reserve_h_level,bat_e,LOAD,t,time
0,-0.0,50814.26337653053,0.0,0.0,0.0,50075.83544772023,0.2471311676071923,738.4279288102905,0.0,0.0,0.0,0.2471311676071922,4.752868832392808,3828974.23193209,0.0,-0.0,0.0,5.0,0,2021-01-01 00:00:00
1,-0.0,454158.6824849103,0.0,0.0,0.0,447558.8927216794,2.208764981000956,6599.789763230856,0.0,0.0,0.0,2.208764981000956,2.791235018999044,3811863.904135476,0.0,-0.0,0.0,5.0,1,2021-01-01 01:00:00
2,-0.0,82090.80822766948,0.0,0.0,0.0,80897.87259373647,0.3992421800311303,1192.935633933017,0.0,0.0,0.0,0.3992421800311303,4.60075781996887,3801815.45806708,0.0,-0.0,0.0,5.0,2,2021-01-01 02:00:00
3,-0.0,591457.8200103822,0.0,0.0,0.0,582862.8125461859,2.876508522154047,8595.007464196293,0.0,0.0,0.0,2.876508522154047,2.123491477845953,3785252.729915192,0.0,-0.0,0.0,5.0,3,2021-01-01 03:00:00
4,-0.0,501462.078018503,0.0,0.0,0.0,494174.8799161857,2.438821319383319,7287.198102317358,0.0,0.0,0.0,2.438821319383319,2.561178680616682,3777608.160594947,0.0,-0.0,0.0,5.0,4,2021-01-01 04:00:00
5,-0.0,68954.28120878195,0.0,0.0,0.0,67952.24430669588,0.3353537155575797,1002.036902086048,0.0,0.0,0.0,0.3353537155575798,4.664646284442421,3768387.917344727,0.0,-0.0,0.0,5.0,5,2021-01-01 05:00:00
6,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3751595.190720734,0.0,-0.0,0.0,5.0,6,2021-01-01 06:00:00
7,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3733595.190720734,0.0,-0.0,0.0,5.0,7,2021-01-01 07:00:00
8,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3715595.190720734,0.0,-0.0,0.0,5.0,8,2021-01-01 08:00:00
9,-0.0,1073071.718951312,0.0,0.0,0.0,1057161.95804812,5.217240345697149,15589.11415294308,0.2172403456971493,320.6467502489924,0.0,5.0,0.0,3697595.190720734,0.0,-0.0,0.0,5.0,9,2021-01-01 09:00:00
10,-0.0,780330.8504140007,0.0,0.0,0.0,768991.1584580581,3.795077629164134,11339.69195594243,0.0,0.0,0.0,3.795077629164135,1.204922370835866,3698377.255965243,0.0,-0.0,0.0,5.0,10,2021-01-01 10:00:00
11,-0.0,1067940.953132136,0.0,0.0,0.0,1052141.78884986,5.192465116997336,15515.08576958804,0.1924651169973356,284.0785126880673,0.0,5.0,0.0,3694039.535430234,0.0,-0.0,0.0,5.0,11,2021-01-01 11:00:00
12,-0.0,833340.073663708,0.0,0.0,0.0,821230.0568357493,4.052883811231137,12110.01682795864,0.0,0.0,0.0,4.052883811231137,0.9471161887688632,3694732.409851424,0.0,-0.0,0.0,5.0,12,2021-01-01 12:00:00
13,-0.0,1101243.030072309,0.0,0.0,0.0,1084726.020285313,5.353272801746467,15995.57913161844,0.3532728017464678,521.4306553777864,0.0,5.0,0.0,3691322.791571857,0.0,-0.0,0.0,5.0,13,2021-01-01 13:00:00
14,-0.0,1124495.344399102,0.0,0.0,0.0,1107477.11754556,5.465552610560435,16331.07120035458,0.4655526105604347,687.1556531872017,0.0,5.0,0.0,3692594.573658144,0.0,-0.0,0.0,5.0,14,2021-01-01 14:00:00
15,-0.0,955841.4500865405,0.0,0.0,0.0,941951.2551814538,4.648659606789463,13890.19490508692,0.0,0.0,0.0,4.648659606789463,0.3513403932105366,3694270.563056162,0.0,-0.0,0.0,5.0,15,2021-01-01 15:00:00
16,-0.0,697720.1369799657,0.0,0.0,0.0,687580.9358698044,3.393306931111555,10139.20111016133,0.0,0.0,0.0,3.393306931111555,1.606693068888445,3693005.737640604,0.0,-0.0,0.0,5.0,16,2021-01-01 16:00:00
17,-0.0,631451.383522141,0.0,0.0,0.0,622275.1934862147,3.07101406824838,9176.190035926162,0.0,0.0,0.0,3.07101406824838,1.92898593175162,3687221.642592605,0.0,-0.0,0.0,5.0,17,2021-01-01 17:00:00
18,-0.0,584120.4724640932,0.0,0.0,0.0,575632.0906201765,2.840823910280059,8488.381843916817,0.0,0.0,0.0,2.840823910280058,2.159176089719943,3680277.293238299,0.0,-0.0,0.0,5.0,18,2021-01-01 18:00:00
19,-0.0,627947.2375082364,0.0,0.0,0.0,618821.9693810688,3.053971930109618,9125.268127167537,0.0,0.0,0.0,3.053971930109618,1.946028069890383,3672504.259315307,0.0,-0.0,0.0,5.0,19,2021-01-01 19:00:00
20,-0.0,414822.0992351347,0.0,0.0,0.0,408793.9448704212,2.017454606664515,6028.15436471357,0.0,0.0,0.0,2.017454606664515,2.982545393335485,3665498.558263702,0.0,-0.0,0.0,5.0,20,2021-01-01 20:00:00
21,-0.0,279832.192676409,0.0,0.0,0.0,275765.6984930471,1.360941828434383,4066.494183361937,0.0,0.0,0.0,1.360941828434383,3.639058171565617,3654761.394847694,0.0,-0.0,0.0,5.0,21,2021-01-01 21:00:00
22,-0.0,103026.79283369,0.0,0.0,0.0,101529.6175095016,0.5010626921647712,1497.175324188336,0.0,0.0,0.0,0.5010626921647712,4.49893730783523,3641660.785430058,0.0,-0.0,0.0,5.0,22,2021-01-01 22:00:00
23,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3625464.611121851,0.0,-0.0,0.0,5.0,23,2021-01-01 23:00:00
24,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3607464.611121851,0.0,-0.0,0.0,5.0,24,2021-01-02 00:00:00
25,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3589464.611121851,0.0,-0.0,0.0,5.0,25,2021-01-02 01:00:00
26,-0.0,1020743.850446437,0.0,0.0,0.0,1005910.500177325,4.964307318980028,14833.35026911232,0.0,0.0,0.0,4.964307318980029,0.03569268101997138,3571464.611121851,0.0,-0.0,0.0,5.0,26,2021-01-02 02:00:00
