pipe_storage_level,ug_storage_level,wind_output,curtail_p,bat_pin,el_pin_pvwind,el_pin,comp1_pin,comp2_pin,pipe_storage_hout,ug_storage_hout,comp1_hflow,comp2_hflow,LOAD
0.0,12416848.27093096,7413846.843538975,0.0,0.0,7413846.843538975,7284582.449788309,107419.8579524621,21844.53579820416,21.1506,0.0,35.95042100149334,14.79982100149334,21.1506
0.0,12470127.62653632,7413846.843538975,0.0,0.0,7413846.843538975,7284582.449788309,107419.8579524621,21844.53579820416,21.1506,0.0,35.95042100149334,14.79982100149334,21.1506
0.0,12523406.98214169,7413846.843538975,0.0,0.0,7413846.843538975,7284582.449788309,107419.8579524621,21844.53579820416,21.1506,0.0,35.95042100149334,14.79982100149334,21.1506
0.0,12576686.33774707,7413846.843538975,0.0,0.0,7413846.843538975,7284582.449788309,107419.8579524621,21844.53579820416,21.1506,0.0,35.95042100149334,14.79982100149334,21.1506
0.0,12629965.69335244,7365791.296226475,0.0,0.0,7365791.296226475,7237562.76755645,106726.4966484844,21502.03202154063,21.1506,0.0,35.7183723723175,14.5677723723175,21.1506
0.0,12682409.67389279,6654355.570738973,0.0,0.0,6654355.570738973,6541462.450078364,96461.66709379516,16431.45356681441,21.1506,0.0,32.28302111572796,11.13242111572796,21.1506
0.0,12722486.38990941,7413846.843538975,0.0,0.0,7413846.843538975,7284582.449788309,107419.8579524621,21844.53579820416,21.1506,0.0,35.95042100149334,14.79982100149334,21.1506
0.0,12775765.74551478,7413846.843538975,0.0,0.0,7413846.843538975,7284582.449788309,107419.8579524621,21844.53579820416,21.1506,0.0,35.95042100149334,14.79982100149334,21.1506
0.0,12829045.10112016,7413846.843538975,0.0,0.0,7413846.843538975,7284582.449788309,107419.8579524621,21844.53579820416,21.1506,0.0,35.95042100149334,14.79982100149334,21.1506
0.0,12882324.45672553,7413846.843538975,0.0,0.0,7413846.843538975,7284582.449788309,107419.8579524621,21844.53579820416,21.1506,0.0,35.95042100149334,14.79982100149334,21.1506
0.0,12935603.81233091,7413846.843538975,0.0,0.0,7413846.843538975,7284582.449788309,107419.8579524621,21844.53579820416,21.1506,0.0,35.95042100149334,14.79982100149334,21.1506
0.0,12988883.16793629,7413846.843538975,0.0,0.0,7413846.843538975,7284582.449788309,107419.8579524621,21844.53579820416,21.1506,0.0,35.95042100149334,14.79982100149334,21.1506
0.0,13042162.52354166,7413846.843538975,0.0,0.0,7413846.843538975,7284582.449788309,107419.8579524621,21844.53579820416,21.1506,0.0,35.95042100149334,14.79982100149334,21.1506
0.0,13095441.87914704,7413846.843538975,0.0,0.0,7413846.843538975,7284582.449788309,107419.8579524621,21844.53579820416,21.1506,0.0,35.95042100149334,14.79982100149334,21.1506
0.0,13148721.23475241,6899623.992838973,0.0,0.0,6899623.992838973,6781443.969665629,100000.4808724804,18179.54230086388,21.1506,0.0,33.46736307646601,12.31676307646601,21.1506
0.0,13193061.58182769,4977154.372073503,0.0,0.0,4977154.372073503,4900414.292051655,72262.45440817288,4477.62561367576,21.1506,0.0,24.18422168948223,3.033621689482223,21.1506
0.0,13203982.61990983,4483618.663113974,0.0,0.0,4483618.663113974,4417517.03037972,65141.55823986339,960.0744943907484,21.1506,0.0,21.80105697451921,0.6504569745192038,21.1506
0.0,13206324.2650181,3853975.564510138,0.0,0.0,3853975.564510138,3797969.966776705,56005.59773343313,0.0,18.74350660422796,2.407093395772041,18.74350660422796,0.0,21.1506
0.0,13197658.72879332,5570985.593601474,0.0,0.0,5570985.593601474,5481445.138584932,80830.44734816867,8710.007668372622,21.1506,0.0,27.05168920621442,5.901089206214413,21.1506
0.0,13218902.64993569,7413846.843538975,0.0,0.0,7413846.843538975,7284582.449788309,107419.8579524621,21844.53579820416,21.1506,0.0,35.95042100149334,14.79982100149334,21.1506
0.0,13272182.00554107,7413846.843538975,0.0,0.0,7413846.843538975,7284582.449788309,107419.8579524621,21844.53579820416,21.1506,0.0,35.95042100149334,14.79982100149334,21.1506
0.0,13325461.36114644,7407049.915738974,0.0,0.0,7407049.915738974,7277932.033693145,107321.7896339014,21796.0924119273,21.1506,0.0,35.91760027908348,14.76700027908348,21.1506
0.0,13378622.56215114,5472737.513638973,0.0,0.0,5472737.513638973,5385314.852737051,79412.89161015794,8009.769291764802,21.1506,0.0,26.57727296190027,5.426672961900272,21.1506
0.0,13398158.58481398,2214780.393932878,0.0,0.0,2214780.393932878,2182595.420848788,32184.97308408981,0.0,10.77141000136881,10.37918999863119,10.7714100013688,0.0,21.1506
0.0,13360793.50081891,2094471.648066423,0.0,0.0,2094471.648066423,2064034.98996566,30436.65810076265,0.0,10.1862978918215,10.9643021081785,10.1862978918215,0.0,21.1506
0.0,13321322.01322947,27832.81829096713,0.0,0.0,27832.81829096713,27428.35448498299,404.4638059841382,0.0,0.1353627195395381,21.01523728046046,0.1353627195395381,0.0,21.1506
0.0,13245667.15901981,560030.2289018894,0.0,0.0,560030.2289018894,551891.9241323239,8138.304769565487,0.0,2.723662908154447,18.42693709184555,2.723662908154447,0.0,21.1506
0.0,13179330.18548917,4641594.063481212,0.0,0.0,4641594.063481212,4572087.179740731,67420.87947790264,2086.004262578354,21.1506,0.0,22.56388202071708,1.413282020717082,21.1506
0.0,13184418.00076375,5306117.141538974,0.0,0.0,5306117.141538974,5222286.079002571,77008.83786549479,6822.224670907817,21.1506,0.0,25.77270343557389,4.622103435573887,21.1506
0.0,13201057.57313181,848726.4888378595,0.0,0.0,848726.4888378595,836392.8781223997,12333.6107154598,0.0,4.12771442953807,17.02288557046193,4.12771442953807,0.0,21.1506
