pipe_storage_level,ug_storage_level,wind_output,curtail_p,bat_pin,el_pin_pvwind,el_pin,comp1_pin,comp2_pin,pipe_storage_hout,ug_storage_hout,comp1_hflow,comp2_hflow,LOAD
0.0,12823000.66005688,7532884.789769682,9.313225746154785e-10,0.0,7532884.789769681,7401054.464328137,109137.3767455494,22692.9486959943,21.1506,0.0,36.52522648780101,15.37462648780101,21.1506
0.0,12878349.31541296,7345882.819582182,0.0,0.0,7345882.819582182,7218083.429625955,106439.2505739259,21360.13938230073,21.1506,0.0,35.62223914790023,14.47163914790023,21.1506
0.0,12930447.21634541,7323342.687032183,0.0,0.0,7323342.687032183,7196029.162652926,106114.034099019,21199.49028023808,21.1506,0.0,35.51339829284439,14.36279829284438,21.1506
0.0,12982153.29019964,6408766.649332182,0.0,0.0,6408766.649332182,6301167.339731995,92918.22904528653,14681.08055490094,21.1506,0.0,31.09713154126055,9.946531541260551,21.1506
0.0,13017960.80374818,6569204.838422995,0.0,0.0,6569204.838422995,6458147.190983064,95233.08421221218,15824.56322771927,21.1506,0.0,31.8718487992678,10.7212487992678,21.1506
0.0,13056557.29942555,7094115.722669682,0.0,0.0,7094115.722669682,6971743.317915603,102806.6717692632,19565.7329848167,21.1506,0.0,34.40651665637988,13.25591665637987,21.1506
0.0,13104278.59938852,7532884.789769682,9.313225746154785e-10,0.0,7532884.789769681,7401054.464328137,109137.3767455494,22692.9486959943,21.1506,0.0,36.52522648780101,15.37462648780101,21.1506
0.0,13159627.2547446,7532884.789769682,9.313225746154785e-10,0.0,7532884.789769681,7401054.464328137,109137.3767455494,22692.9486959943,21.1506,0.0,36.52522648780101,15.37462648780101,21.1506
0.0,13214975.91010068,7532884.789769682,9.313225746154785e-10,0.0,7532884.789769681,7401054.464328137,109137.3767455494,22692.9486959943,21.1506,0.0,36.52522648780101,15.37462648780101,21.1506
0.0,13270324.56545676,7532884.789769682,9.313225746154785e-10,0.0,7532884.789769681,7401054.464328138,109137.3767455494,22692.9486959943,21.1506,0.0,36.52522648780101,15.37462648780101,21.1506
0.0,13325673.22081285,7532884.789769682,9.313225746154785e-10,0.0,7532884.789769681,7401054.464328138,109137.3767455494,22692.9486959943,21.1506,0.0,36.52522648780101,15.37462648780101,21.1506
0.0,13381021.87616893,7532884.789769682,9.313225746154785e-10,0.0,7532884.789769681,7401054.464328137,109137.3767455494,22692.9486959943,21.1506,0.0,36.52522648780101,15.37462648780101,21.1506
0.0,13436370.53152501,7525130.948057183,0.0,0.0,7525130.948057183,7393467.761152603,109025.501757098,22637.68514748215,21.1506,0.0,36.48778505926975,15.33718505926975,21.1506
0.0,13491584.39773839,7402254.258894683,0.0,0.0,7402254.258894683,7273239.750002247,107252.5963134849,21761.91257895065,21.1506,0.0,35.89444321067099,14.74384321067099,21.1506
0.0,13544662.2332968,6222373.935032183,0.0,0.0,6222373.935032183,6118792.428054734,90228.89341877666,13352.61355867237,21.1506,0.0,30.19708615086233,9.046486150862332,21.1506
0.0,13577229.58343991,4396375.536853876,0.0,0.0,4396375.536853876,4332154.480100395,63882.78560757182,338.2711459089915,21.1506,0.0,21.37978099316326,0.2291809931632571,21.1506
0.0,13578054.63501529,4298633.321854452,0.0,0.0,4298633.321854452,4236166.000877052,62467.32097740006,0.0,20.9060645841366,0.2445354158633961,20.9060645841366,0.0,21.1506
0.0,13577174.30751819,4258474.665766092,0.0,0.0,4258474.665766092,4196590.926469673,61883.73929641827,0.0,20.71075612329929,0.4398438767007136,20.71075612329929,0.0,21.1506
0.0,13575590.86956206,7532884.789769682,9.313225746154785e-10,0.0,7532884.789769681,7401054.464328137,109137.3767455494,22692.9486959943,21.1506,0.0,36.52522648780101,15.37462648780101,21.1506
0.0,13630939.52491815,7532884.789769682,9.313225746154785e-10,0.0,7532884.789769681,7401054.464328137,109137.3767455494,22692.9486959943,21.1506,0.0,36.52522648780101,15.37462648780101,21.1506
0.0,13686288.18027423,7532884.789769682,9.313225746154785e-10,0.0,7532884.789769681,7401054.464328137,109137.3767455494,22692.9486959943,21.1506,0.0,36.52522648780101,15.37462648780101,21.1506
0.0,13741636.83563031,7501450.518719683,0.0,0.0,7501450.518719683,7370297.777147996,108683.8327036294,22468.90886805774,21.1506,0.0,36.37343798648899,15.22283798648898,21.1506
0.0,13796439.05238167,7141277.514457182,0.0,0.0,7141277.514457182,7017888.510039062,103487.1376734187,19901.86674470112,21.1506,0.0,34.63424955603034,13.48364955603034,21.1506
0.0,13844980.19078338,7230137.085534869,0.0,0.0,7230137.085534869,7104832.661734226,104769.2329052689,20535.19089537367,21.1506,0.0,35.06333095892526,13.91273095892525,21.1506
0.0,13895066.02223551,6654124.882071272,0.0,0.0,6654124.882071272,6541236.734038148,96458.338641527,16429.80939159768,21.1506,0.0,32.28190717587918,11.13130717587918,21.1506
0.0,13935138.72806868,2128447.128725578,0.0,0.0,2128447.128725578,2097516.742247262,30930.38647831623,0.0,10.35153496596929,10.79906503403071,10.35153496596929,0.0,21.1506
0.0,13896262.09394617,1717635.783965092,0.0,0.0,1717635.783965092,1692675.267957896,24960.51600719638,0.0,8.353586347789953,12.79701365221005,8.353586347789953,0.0,21.1506
0.0,13850192.84479821,3216372.591501697,0.0,0.0,3216372.591501697,3169632.578103771,46740.01339792617,0.0,15.64257476503553,5.508025234964469,15.64257476503553,0.0,21.1506
0.0,13830363.95395234,7532884.789769682,0.0,0.0,7532884.789769682,7401054.464328138,109137.3767455494,22692.94869599491,21.15059999999958,4.192202140984591e-13,36.52522648780101,15.37462648780143,21.1506
0.0,13885712.60930843,2605707.440252832,0.0,0.0,2605707.440252832,2567841.553386898,37865.88686593389,0.0,12.67265290024555,8.47794709975445,12.67265290024555,0.0,21.1506
0.0,13855191.99974932,6231723.443805909,0.0,0.0,6231723.443805909,6127940.402766286,90363.79121845716,13419.24982116523,21.1506,0.0,30.24223267016638,9.091632670166385,21.1506
0.0,13887921.87736192,7505082.309057183,0.0,0.0,7505082.309057183,7373851.282146941,108736.2333737912,22494.79353645071,21.1506,0.0,36.39097502469584,15.24037502469584,21.1506
0.0,13942787.22745082,7468953.723057183,0.0,0.0,7468953.723057183,7338501.468687122,108214.9582057672,22237.29616429452,21.1506,0.0,36.21651881049764,15.06591881049764,21.1506
0.0,13997024.53516861,7532884.789769682,0.0,0.0,7532884.789769682,7401054.464328139,109137.3767455495,22692.94869599431,21.1506,0.0,36.52522648780102,15.37462648780102,21.1506
0.0,14052373.1905247,7532884.789769682,9.313225746154785e-10,0.0,7532884.789769681,7401054.464328138,109137.3767455494,22692.9486959943,21.1506,0.0,36.52522648780101,15.37462648780101,21.1506
0.0,14107721.84588078,7532884.789769682,0.0,0.0,7532884.789769682,7401054.464328138,109137.3767455495,22692.94869599431,21.1506,0.0,36.52522648780102,15.37462648780102,21.1506
0.0,14163070.50123686,7532884.789769682,9.313225746154785e-10,0.0,7532884.789769681,7401054.464328138,109137.3767455494,22692.9486959943,21.1506,0.0,36.52522648780101,15.37462648780101,21.1506
0.0,14218419.15659294,7532884.789769682,9.313225746154785e-10,0.0,7532884.789769681,7401054.464328138,109137.3767455494,22692.9486959943,21.1506,0.0,36.52522648780101,15.37462648780101,21.1506
0.0,14273767.81194903,7472205.781202317,0.0,0.0,7472205.781202317,7341683.426840451,108261.8799744751,22260.4743873911,21.1506,0.0,36.23222221367961,15.08162221367961,21.1506
0.0,14328061.65191827,7028230.719557183,0.0,0.0,7028230.719557183,6907278.504102339,101856.0611899355,19096.1542649079,21.1506,0.0,34.08837389221403,12.93777389221403,21.1506
0.0,14374637.63793024,7524521.144219683,0.0,0.0,7524521.144219683,7392871.101989061,109016.7033059808,22633.33892464111,21.1506,0.0,36.484840463849,15.334240463849,21.1506
0.0,14429840.9036001,7463603.117894682,0.0,0.0,7463603.117894682,7333266.198909568,108137.7579077781,22199.16107733629,21.1506,0.0,36.19068203071558,15.04008203071557,21.1506
0.0,14483985.19891068,7532884.789769682,0.0,0.0,7532884.789769682,7401054.464328139,109137.3767455495,22692.94869599431,21.1506,0.0,36.52522648780102,15.37462648780102,21.1506
0.0,14539333.85426676,7532884.789769682,0.0,0.0,7532884.789769682,7401054.464328139,109137.3767455495,22692.94869599356,21.1506,0.0,36.52522648780102,15.37462648780102,21.1506
