cf,El,capex[USD],lcoh[USD/kg],FOM_PV[USD],FOM_WIND[USD],FOM_EL[USD],FOM_UG[USD],H_total[kg],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s],C_trans[USD],C_pipe[USD],LCOH-wind,LCOH-el,LCOH-UG,LCOH-pipe-storage,LCOH-trans,LCOH-pipe
100,DN48,2486906333.223485,3.716784642308231,0.0,18395168.17350153,32021169.59194784,2945622.10000509,66698640.00000054,0.0,986336.0950939156,856181.0051322952,2859827.28155834,0.0,0.0,0.0,0.0,1435119018.3616471,913545132.476159,54487792.110651806,0.0,0.0,2.115,-0.0,83762472.67199308,1.958957772211731,1.5515279958385053,0.1080685192299866,0.0,-0.0,0.09823983437256362
