cf,El,capex[USD],lcoh[USD/kg],FOM_PV[USD],FOM_WIND[USD],FOM_EL[USD],FOM_UG[USD],H_total[kg],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s],C_trans[USD],C_pipe[USD],LCOH-wind,LCOH-el,LCOH-UG,LCOH-pipe-storage,LCOH-trans,LCOH-pipe,pv_capacity_CY45[kW],pv_capacity_CY46[kW],pv_capacity_CY47[kW],pv_capacity_CZ42[kW],pv_capacity_CZ43[kW],pv_capacity_CZ44[kW],pv_capacity_CZ45[kW],pv_capacity_CZ46[kW],pv_capacity_CZ47[kW],pv_capacity_DA41[kW],pv_capacity_DA42[kW],pv_capacity_DA43[kW],pv_capacity_DA44[kW],pv_capacity_DA45[kW],pv_capacity_DA46[kW],pv_capacity_DA47[kW],pv_capacity_DB41[kW],pv_capacity_DB42[kW],pv_capacity_DB43[kW],pv_capacity_DB44[kW],pv_capacity_DB45[kW],pv_capacity_DB46[kW],pv_capacity_DB47[kW],pv_capacity_DC41[kW],pv_capacity_DC42[kW],pv_capacity_DC43[kW],pv_capacity_DC44[kW],pv_capacity_DC45[kW],pv_capacity_DC46[kW],pv_capacity_DC47[kW],pv_capacity_DD41[kW],pv_capacity_DD42[kW],pv_capacity_DD43[kW],pv_capacity_DD44[kW],pv_capacity_DD45[kW],pv_capacity_DD46[kW],pv_capacity_DD47[kW],wind_capacity_CY45[kW],wind_capacity_CY46[kW],wind_capacity_CY47[kW],wind_capacity_CZ42[kW],wind_capacity_CZ43[kW],wind_capacity_CZ44[kW],wind_capacity_CZ45[kW],wind_capacity_CZ46[kW],wind_capacity_CZ47[kW],wind_capacity_DA41[kW],wind_capacity_DA42[kW],wind_capacity_DA43[kW],wind_capacity_DA44[kW],wind_capacity_DA45[kW],wind_capacity_DA46[kW],wind_capacity_DA47[kW],wind_capacity_DB41[kW],wind_capacity_DB42[kW],wind_capacity_DB43[kW],wind_capacity_DB44[kW],wind_capacity_DB45[kW],wind_capacity_DB46[kW],wind_capacity_DB47[kW],wind_capacity_DC41[kW],wind_capacity_DC42[kW],wind_capacity_DC43[kW],wind_capacity_DC44[kW],wind_capacity_DC45[kW],wind_capacity_DC46[kW],wind_capacity_DC47[kW],wind_capacity_DD41[kW],wind_capacity_DD42[kW],wind_capacity_DD43[kW],wind_capacity_DD44[kW],wind_capacity_DD45[kW],wind_capacity_DD46[kW],wind_capacity_DD47[kW]
100,DA41,3485099343.39544,5.20323637184781,21582320.2231264,0,47402132.7753549,5436452.32472851,66698640.0000005,1699395.29315956,0,1267436.70522339,5278109.05313447,0,0,0,1907911095.63024,0,1352354964.47336,218935963.524018,0,0,2.115,0,5897319.76782579,0,2.29678481456565,0.338284172658608,0,0,0.00691660237278267,0,0,0,0,0,0,0,0,0,1699395.29315956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
