Datetime-local,electricity,irradiance_direct,irradiance_diffuse,temperature,zenith,DNI,GHI
2019-01-01 00:00:00,0.0,0.0,0.0,14.796,90.0,0.0,0.0
2019-01-01 01:00:00,0.0,0.0,0.0,14.918,90.0,0.0,0.0
2019-01-01 02:00:00,0.0,0.0,0.0,14.944,90.0,0.0,0.0
2019-01-01 03:00:00,0.0,0.0,0.0,14.981,90.0,0.0,0.0
2019-01-01 04:00:00,0.0,0.0,0.0,15.059,90.0,0.0,0.0
2019-01-01 05:00:00,0.071,0.063,0.03,15.483,89.11569679554063,63.0,30.97230355484587
2019-01-01 06:00:00,0.136,0.072,0.093,16.029,79.32610992173153,72.0,106.33575471175278
2019-01-01 07:00:00,0.256,0.121,0.178,16.424,68.58742525390173,121.0,222.17481491990563
2019-01-01 08:00:00,0.325,0.121,0.257,16.669,57.44285830219121,121.0,322.1149961887997
2019-01-01 09:00:00,0.378,0.113,0.328,16.8,46.18932934265148,113.0,406.2273666668706
2019-01-01 10:00:00,0.458,0.126,0.412,17.01,35.22360406416858,126.0,514.9303269775021
2019-01-01 11:00:00,0.542,0.185,0.463,17.27,25.376957469868074,185.0,630.1489289028367
2019-01-01 12:00:00,0.525,0.153,0.472,17.434,18.886133078956576,153.0,616.7630501885446
2019-01-01 13:00:00,0.595,0.27,0.45,17.561,19.61653301823023,270.0,704.3293666274279
2019-01-01 14:00:00,0.528,0.219,0.411,17.541,26.978035773589113,219.0,606.1685284260343
2019-01-01 15:00:00,0.464,0.203,0.344,17.322,37.12855748406348,203.0,505.8484850451024
2019-01-01 16:00:00,0.492,0.326,0.255,17.048,48.189119939172,326.0,472.33573013498835
2019-01-01 17:00:00,0.525,0.463,0.161,16.645,59.45070510683776,463.0,396.33340143008843
2019-01-01 18:00:00,0.349,0.312,0.093,16.109,70.54970957414241,312.0,196.89253741270034
2019-01-01 19:00:00,0.103,0.111,0.018,15.494,81.18729719697227,111.0,35.00574705506976
2019-01-01 20:00:00,0.0,0.0,0.0,15.166,90.0,0.0,0.0
2019-01-01 21:00:00,0.0,0.0,0.0,15.022,90.0,0.0,0.0
2019-01-01 22:00:00,0.0,0.0,0.0,14.899,90.0,0.0,0.0
2019-01-01 23:00:00,0.0,0.0,0.0,14.771,90.0,0.0,0.0
2019-01-02 00:00:00,0.0,0.0,0.0,14.587,90.0,0.0,0.0
2019-01-02 01:00:00,0.0,0.0,0.0,14.49,90.0,0.0,0.0
2019-01-02 02:00:00,0.0,0.0,0.0,14.474,90.0,0.0,0.0
2019-01-02 03:00:00,0.0,0.0,0.0,14.355,90.0,0.0,0.0
2019-01-02 04:00:00,0.0,0.0,0.0,14.322,90.0,0.0,0.0
2019-01-02 05:00:00,0.053,0.045,0.029,14.626,89.23370490867785,45.0,29.6018288150656
2019-01-02 06:00:00,0.181,0.109,0.105,15.2,79.46066464838077,109.0,124.9372464466825
2019-01-02 07:00:00,0.348,0.207,0.195,15.652,68.72315648063551,207.0,270.1150528486343
2019-01-02 08:00:00,0.425,0.215,0.28,15.995,57.57885419875534,215.0,395.2697494207313
2019-01-02 09:00:00,0.543,0.293,0.352,16.302,46.32554722036363,293.0,554.3340751860887
2019-01-02 10:00:00,0.762,0.7010000000000001,0.254,16.682,35.359890243772426,701.0000000000001,825.6887172515134
2019-01-02 11:00:00,0.8290000000000001,0.844,0.218,16.942,25.50979098884649,844.0,979.7198775735613
2019-01-02 12:00:00,0.8240000000000001,0.8280000000000001,0.227,17.047,18.993722218762628,828.0000000000001,1009.9189121770546
2019-01-02 13:00:00,0.8200000000000001,0.8290000000000001,0.22,17.065,19.65766441741205,829.0000000000001,1000.6853543213447
2019-01-02 14:00:00,0.811,0.8290000000000001,0.204,17.034,26.96755143321314,829.0000000000001,942.8574346117654
2019-01-02 15:00:00,0.804,0.846,0.176,16.862,37.096206293059716,846.0,850.7897915602402
2019-01-02 16:00:00,0.738,0.76,0.159,16.558,48.14960046463431,760.0,666.0628505038545
2019-01-02 17:00:00,0.632,0.637,0.128,16.153,59.41140761344809,637.0,452.15021010864496
2019-01-02 18:00:00,0.436,0.427,0.081,15.645,70.51539982639414,427.0,223.42733860369344
2019-01-02 19:00:00,0.175,0.19,0.016,15.038,81.16202720459052,190.0,45.19174274695845
2019-01-02 20:00:00,0.0,0.0,0.0,14.491,90.0,0.0,0.0
2019-01-02 21:00:00,0.0,0.0,0.0,14.235,90.0,0.0,0.0
2019-01-02 22:00:00,0.0,0.0,0.0,14.056,90.0,0.0,0.0
2019-01-02 23:00:00,0.0,0.0,0.0,13.923,90.0,0.0,0.0
2019-01-03 00:00:00,0.0,0.0,0.0,13.829,90.0,0.0,0.0
2019-01-03 01:00:00,0.0,0.0,0.0,13.724,90.0,0.0,0.0
2019-01-03 02:00:00,0.0,0.0,0.0,13.606,90.0,0.0,0.0
2019-01-03 03:00:00,0.0,0.0,0.0,13.496,90.0,0.0,0.0
2019-01-03 04:00:00,0.0,0.001,0.0,13.399,90.0,1.0,6.123233995736766e-17
2019-01-03 05:00:00,0.316,0.328,0.035,13.889,89.35486061844453,328.0,38.69313844115159
2019-01-03 06:00:00,0.589,0.613,0.089,15.069,79.59926284701868,613.0,199.6659931651845
2019-01-03 07:00:00,0.718,0.761,0.129,16.667,68.8625777170684,761.0,403.42122876378073
2019-01-03 08:00:00,0.782,0.839,0.157,18.375,57.71833690689075,839.0,605.094634343842
2019-01-03 09:00:00,0.8160000000000001,0.884,0.175,19.527,46.46530655116043,884.0,783.8936082338596
2019-01-03 10:00:00,0.834,0.912,0.183,20.372,35.50016866894615,912.0,925.4717936829702
2019-01-03 11:00:00,0.842,0.924,0.188,20.916,25.647808621404934,924.0,1020.9598253268775
2019-01-03 12:00:00,0.843,0.925,0.189,21.077,19.108667472304774,925.0,1063.0319460670712
2019-01-03 13:00:00,0.836,0.915,0.188,21.056,19.70709449643543,915.0,1049.4073498747834
2019-01-03 14:00:00,0.8200000000000001,0.893,0.183,20.981,26.9640748669256,893.0,978.9228687588319
2019-01-03 15:00:00,0.791,0.854,0.172,20.842,37.069855423241805,854.0,853.4076072811451
2019-01-03 16:00:00,0.738,0.788,0.153,20.611,48.11564076408101,788.0,679.0919248981196
2019-01-03 17:00:00,0.646,0.68,0.122,20.128,59.37757427139444,680.0,468.37722604172006
2019-01-03 18:00:00,0.465,0.476,0.078,19.309,70.48666180546132,476.0,236.99651537279598
2019-01-03 19:00:00,0.2,0.222,0.016,18.2,81.14254921262493,222.0,50.182818773686165
2019-01-03 20:00:00,0.0,0.0,0.0,17.289,90.0,0.0,0.0
2019-01-03 21:00:00,0.0,0.0,0.0,16.722,90.0,0.0,0.0
2019-01-03 22:00:00,0.0,0.0,0.0,16.521,90.0,0.0,0.0
2019-01-03 23:00:00,0.0,0.0,0.0,16.669,90.0,0.0,0.0
2019-01-04 00:00:00,0.0,0.0,0.0,16.862,90.0,0.0,0.0
2019-01-04 01:00:00,0.0,0.0,0.0,17.075,90.0,0.0,0.0
2019-01-04 02:00:00,0.0,0.0,0.0,17.23,90.0,0.0,0.0
2019-01-04 03:00:00,0.0,0.0,0.0,17.365,90.0,0.0,0.0
2019-01-04 04:00:00,0.0,0.001,0.0,17.51,90.0,1.0,6.123233995736766e-17
2019-01-04 05:00:00,0.244,0.253,0.035,17.971,89.4789151565445,253.0,37.30091376934061
2019-01-04 06:00:00,0.528,0.542,0.092,18.918,79.74178755065569,542.0,188.52184800278752
2019-01-04 07:00:00,0.676,0.71,0.134,20.063,69.00557455753179,710.0,388.3767521593699
2019-01-04 08:00:00,0.75,0.799,0.164,21.082,57.861197143570735,799.0,589.0457561845849
2019-01-04 09:00:00,0.791,0.848,0.184,21.636,46.60848780673141,848.0,766.5589283757109
2019-01-04 10:00:00,0.806,0.8220000000000001,0.235,21.714,35.64431981137927,822.0000000000001,902.9984892362532
2019-01-04 11:00:00,0.809,0.801,0.258,21.252,25.79087376376002,801.0,979.2108559566949
