Datetime-local,electricity,irradiance_direct,irradiance_diffuse,temperature,zenith,DNI,GHI
2019-01-01 00:00:00,0.0,0.0,0.0,15.279,90.0,0.0,0.0
2019-01-01 01:00:00,0.0,0.0,0.0,15.296,90.0,0.0,0.0
2019-01-01 02:00:00,0.0,0.0,0.0,15.335,90.0,0.0,0.0
2019-01-01 03:00:00,0.0,0.0,0.0,15.409,90.0,0.0,0.0
2019-01-01 04:00:00,0.0,0.001,0.0,15.484,90.0,1.0,6.123233995736766e-17
2019-01-01 05:00:00,0.226,0.227,0.037,15.845,88.91983952026492,227.0,41.27923150667726
2019-01-01 06:00:00,0.455,0.433,0.101,16.432,78.98583160482877,433.0,183.7253996792867
2019-01-01 07:00:00,0.63,0.617,0.149,16.96,68.13777170272499,617.0,378.75601314037914
2019-01-01 08:00:00,0.705,0.685,0.189,17.349,56.89417896088033,685.0,563.1381411119514
2019-01-01 09:00:00,0.731,0.683,0.231,17.616,45.54653340967241,683.0,709.325225296682
2019-01-01 10:00:00,0.725,0.601,0.305,17.785,34.490345690727274,601.0,800.357191264554
2019-01-01 11:00:00,0.735,0.587,0.334,17.927,24.578549337028605,587.0,867.8130420598056
2019-01-01 12:00:00,0.6990000000000001,0.49,0.378,18.095,18.190608085585012,490.0,843.5113859576715
2019-01-01 13:00:00,0.6950000000000001,0.506,0.358,18.271,19.379880623867635,506.0,835.3296544080767
2019-01-01 14:00:00,0.684,0.534,0.315,18.384,27.15298423898981,534.0,790.1484789827166
2019-01-01 15:00:00,0.642,0.516,0.271,18.3,37.53064047521838,516.0,680.2022803743548
2019-01-01 16:00:00,0.514,0.381,0.231,18.05,48.72679584572999,381.0,482.3267444083027
2019-01-01 17:00:00,0.39,0.296,0.161,17.686,60.08091983136568,296.0,308.6378140815469
2019-01-01 18:00:00,0.251,0.21,0.084,17.235,71.24786760543903,210.0,151.50968852648256
2019-01-01 19:00:00,0.08,0.09,0.014,16.72,81.93092379757366,90.0,26.633018642777785
2019-01-01 20:00:00,0.0,0.0,0.0,16.26,90.0,0.0,0.0
2019-01-01 21:00:00,0.0,0.0,0.0,15.952,90.0,0.0,0.0
2019-01-01 22:00:00,0.0,0.0,0.0,15.762,90.0,0.0,0.0
2019-01-01 23:00:00,0.0,0.0,0.0,15.628,90.0,0.0,0.0
2019-01-02 00:00:00,0.0,0.0,0.0,15.516,90.0,0.0,0.0
2019-01-02 01:00:00,0.0,0.0,0.0,15.448,90.0,0.0,0.0
2019-01-02 02:00:00,0.0,0.0,0.0,15.449,90.0,0.0,0.0
2019-01-02 03:00:00,0.0,0.0,0.0,15.446,90.0,0.0,0.0
2019-01-02 04:00:00,0.0,0.001,0.0,15.49,90.0,1.0,6.123233995736766e-17
2019-01-02 05:00:00,0.178,0.173,0.038,15.708,89.03945715680788,173.0,40.900146039513594
2019-01-02 06:00:00,0.448,0.418,0.106,16.097,79.12054854847082,418.0,184.89468323732606
2019-01-02 07:00:00,0.634,0.613,0.156,16.441,68.27351146719523,613.0,382.91805166245405
2019-01-02 08:00:00,0.726,0.708,0.194,16.842,57.03012363102568,708.0,579.2922004407471
2019-01-02 09:00:00,0.777,0.761,0.221,17.311,45.68271372134413,761.0,752.658327913441
2019-01-02 10:00:00,0.8250000000000001,0.86,0.202,17.825,34.62668651184448,860.0,909.6697446447353
2019-01-02 11:00:00,0.838,0.882,0.205,18.263,24.71146481827705,882.0,1006.2304483617311
2019-01-02 12:00:00,0.842,0.892,0.203,18.511,18.296339413936806,892.0,1049.9054185186837
2019-01-02 13:00:00,0.837,0.89,0.198,18.625,19.415766437766877,890.0,1037.386785250545
2019-01-02 14:00:00,0.8240000000000001,0.879,0.188,18.687,27.138415445490182,879.0,970.22840472519
2019-01-02 15:00:00,0.79,0.835,0.177,18.678,37.49563575572206,835.0,839.4887558549659
2019-01-02 16:00:00,0.73,0.761,0.157,18.569,48.685459540873076,761.0,659.406341579156
2019-01-02 17:00:00,0.557,0.537,0.135,18.361,60.040314356749946,537.0,403.1727119206676
2019-01-02 18:00:00,0.372,0.358,0.079,18.007,71.21260846139613,358.0,194.2965379528801
2019-01-02 19:00:00,0.111,0.125,0.013,17.477,81.90504591835577,125.0,30.601755262199344
2019-01-02 20:00:00,0.0,0.0,0.0,16.926,90.0,0.0,0.0
2019-01-02 21:00:00,0.0,0.0,0.0,16.459,90.0,0.0,0.0
2019-01-02 22:00:00,0.0,0.0,0.0,16.023,90.0,0.0,0.0
2019-01-02 23:00:00,0.0,0.0,0.0,15.701,90.0,0.0,0.0
2019-01-03 00:00:00,0.0,0.0,0.0,15.481,90.0,0.0,0.0
2019-01-03 01:00:00,0.0,0.0,0.0,15.289,90.0,0.0,0.0
2019-01-03 02:00:00,0.0,0.0,0.0,15.172,90.0,0.0,0.0
2019-01-03 03:00:00,0.0,0.0,0.0,15.129,90.0,0.0,0.0
2019-01-03 04:00:00,0.0,0.001,0.0,15.148,90.0,1.0,6.123233995736766e-17
2019-01-03 05:00:00,0.312,0.324,0.037,15.671,89.1622764445243,324.0,41.73704632077841
2019-01-03 06:00:00,0.5740000000000001,0.596,0.092,16.681,79.2592295631524,596.0,203.0740014969519
2019-01-03 07:00:00,0.714,0.759,0.131,17.75,68.41286098664183,759.0,410.24812231805754
2019-01-03 08:00:00,0.783,0.84,0.159,18.349,57.16947656556687,840.0,614.4109830159395
2019-01-03 09:00:00,0.8220000000000001,0.887,0.176,18.61,45.82235352383045,887.0,794.1373076160729
2019-01-03 10:00:00,0.843,0.912,0.185,18.709,34.76695469173445,912.0,934.1881469161539
2019-01-03 11:00:00,0.853,0.924,0.189,18.692,24.849537092348868,924.0,1027.4509861373222
2019-01-03 12:00:00,0.854,0.925,0.19,18.58,18.409536139051426,925.0,1067.6617031045607
2019-01-03 13:00:00,0.846,0.911,0.19,18.533,19.459923610751005,911.0,1048.9588942211444
2019-01-03 14:00:00,0.8270000000000001,0.886,0.185,18.589,27.13071099210641,886.0,973.512091938755
2019-01-03 15:00:00,0.794,0.844,0.174,18.615,37.46651865929029,844.0,843.8903457151737
2019-01-03 16:00:00,0.735,0.771,0.154,18.517,48.64959421754134,771.0,663.3706600822281
2019-01-03 17:00:00,0.633,0.653,0.122,18.298,60.005108146673116,653.0,448.44958082722
2019-01-03 18:00:00,0.435,0.438,0.075,17.941,71.18287664793905,438.0,216.27628476984088
2019-01-03 19:00:00,0.138,0.156,0.013,17.488,81.88492161973997,156.0,35.02123596226879
2019-01-03 20:00:00,0.0,0.0,0.0,17.194,90.0,0.0,0.0
2019-01-03 21:00:00,0.0,0.0,0.0,17.263,90.0,0.0,0.0
2019-01-03 22:00:00,0.0,0.0,0.0,17.406,90.0,0.0,0.0
2019-01-03 23:00:00,0.0,0.0,0.0,17.521,90.0,0.0,0.0
2019-01-04 00:00:00,0.0,0.0,0.0,17.594,90.0,0.0,0.0
2019-01-04 01:00:00,0.0,0.0,0.0,17.693,90.0,0.0,0.0
2019-01-04 02:00:00,0.0,0.0,0.0,17.765,90.0,0.0,0.0
2019-01-04 03:00:00,0.0,0.0,0.0,17.827,90.0,0.0,0.0
2019-01-04 04:00:00,0.0,0.001,0.0,17.903,90.0,1.0,6.123233995736766e-17
2019-01-04 05:00:00,0.226,0.231,0.036,18.207,89.2880585402366,231.0,38.87026804783318
2019-01-04 06:00:00,0.506,0.508,0.097,18.755,79.401757681884,508.0,190.43196791756367
2019-01-04 07:00:00,0.68,0.71,0.137,19.331,68.5557041478489,710.0,396.57350247257494
2019-01-04 08:00:00,0.758,0.802,0.166,19.825,57.312121651287995,802.0,599.12994541131
2019-01-04 09:00:00,0.8,0.854,0.184,20.301,45.96534011901008,854.0,777.6097575085347
2019-01-04 10:00:00,0.8200000000000001,0.865,0.208,20.786,34.91103411718128,865.0,917.3360496146654
2019-01-04 11:00:00,0.8290000000000001,0.874,0.216,21.046,24.992650046028146,874.0,1008.1603822569242
