Datetime-local,electricity,irradiance_direct,irradiance_diffuse,temperature,zenith,DNI,GHI
2019-01-01 00:00:00,0.0,0.0,0.0,15.455,90.0,0.0,0.0
2019-01-01 01:00:00,0.0,0.0,0.0,15.12,90.0,0.0,0.0
2019-01-01 02:00:00,0.0,0.0,0.0,14.997,90.0,0.0,0.0
2019-01-01 03:00:00,0.0,0.0,0.0,14.982,90.0,0.0,0.0
2019-01-01 04:00:00,0.0,0.004,0.001,15.01,90.0,4.0,1.0000000000000002
2019-01-01 05:00:00,0.298,0.304,0.041,15.59,88.31275085577133,304.0,49.9509142537506
2019-01-01 06:00:00,0.5640000000000001,0.578,0.096,16.528,78.32813817549626,578.0,212.93308236305205
2019-01-01 07:00:00,0.705,0.739,0.135,17.41,67.50055261920323,739.0,417.7964713932782
2019-01-01 08:00:00,0.769,0.812,0.164,18.276,56.29609344620816,812.0,614.5797343215547
2019-01-01 09:00:00,0.805,0.855,0.183,19.103,45.010776786271194,855.0,787.462572221169
2019-01-01 10:00:00,0.787,0.782,0.231,19.749,34.0594905276937,782.0,878.8529929021
2019-01-01 11:00:00,0.806,0.8140000000000001,0.232,20.242,24.349936075319107,814.0,973.5900403645893
2019-01-01 12:00:00,0.797,0.789,0.245,20.529,18.359983116622985,789.0,993.8369316301129
2019-01-01 13:00:00,0.8130000000000001,0.847,0.215,20.756,19.946444815520195,847.0,1011.1900804502815
2019-01-01 14:00:00,0.789,0.8140000000000001,0.21,20.889,27.821454853058967,814.0,929.9067046543795
2019-01-01 15:00:00,0.755,0.777,0.192,20.831,38.1803929558671,777.0,802.7752020707741
2019-01-01 16:00:00,0.686,0.6950000000000001,0.168,20.558,49.32951222865943,695.0000000000001,620.936930239074
2019-01-01 17:00:00,0.597,0.607,0.126,20.095,60.6258767195789,607.0,423.73971193033935
2019-01-01 18:00:00,0.406,0.405,0.075,19.451,71.72533880955794,405.0,201.996881123131
2019-01-01 19:00:00,0.113,0.129,0.012,18.571,82.32600584482928,129.0,29.226192585164775
2019-01-01 20:00:00,0.0,0.0,0.0,17.608,90.0,0.0,0.0
2019-01-01 21:00:00,0.0,0.0,0.0,16.742,90.0,0.0,0.0
2019-01-01 22:00:00,0.0,0.0,0.0,16.138,90.0,0.0,0.0
2019-01-01 23:00:00,0.0,0.0,0.0,15.734,90.0,0.0,0.0
2019-01-02 00:00:00,0.0,0.0,0.0,15.493,90.0,0.0,0.0
2019-01-02 01:00:00,0.0,0.0,0.0,15.367,90.0,0.0,0.0
2019-01-02 02:00:00,0.0,0.0,0.0,15.311,90.0,0.0,0.0
2019-01-02 03:00:00,0.0,0.0,0.0,15.292,90.0,0.0,0.0
2019-01-02 04:00:00,0.0,0.003,0.001,15.307,90.0,3.0,1.0000000000000002
2019-01-02 05:00:00,0.241,0.239,0.042,15.665,88.43581538996762,239.0,48.52393055073962
2019-01-02 06:00:00,0.54,0.542,0.1,16.353,78.46293708140834,542.0,208.4009628713825
2019-01-02 07:00:00,0.6950000000000001,0.717,0.14,16.89,67.6363111666937,717.0,412.80729282839957
2019-01-02 08:00:00,0.765,0.796,0.17,17.584,56.43206885220478,796.0,610.1285154686113
2019-01-02 09:00:00,0.752,0.73,0.222,18.47,45.14699466398334,730.0,736.8619516626522
2019-01-02 10:00:00,0.784,0.772,0.234,19.411,34.19573572616253,772.0,872.5384969587587
2019-01-02 11:00:00,0.8150000000000001,0.839,0.222,20.113,24.481970462164625,839.0,985.5669525215634
2019-01-02 12:00:00,0.837,0.901,0.2,20.598,18.46253157682156,901.0,1054.6263886139564
2019-01-02 13:00:00,0.835,0.91,0.191,20.996,19.979871761318236,910.0,1046.2295714279376
2019-01-02 14:00:00,0.8160000000000001,0.885,0.186,21.273,27.806687984073392,885.0,968.8059782675014
2019-01-02 15:00:00,0.782,0.841,0.175,21.424,38.14599270811233,841.0,836.3955848972915
2019-01-02 16:00:00,0.721,0.766,0.154,21.459,49.28905701820544,766.0,653.6182826347882
2019-01-02 17:00:00,0.5640000000000001,0.562,0.13,21.284,60.58629577333867,562.0,406.0050113657465
2019-01-02 18:00:00,0.238,0.206,0.078,20.71,71.6912288448429,206.0,142.71238589285815
2019-01-02 19:00:00,0.052,0.062,0.011,19.725,82.30142057891183,62.0,19.305620139819084
2019-01-02 20:00:00,0.0,0.0,0.0,18.735,90.0,0.0,0.0
2019-01-02 21:00:00,0.0,0.0,0.0,17.829,90.0,0.0,0.0
2019-01-02 22:00:00,0.0,0.0,0.0,17.194,90.0,0.0,0.0
2019-01-02 23:00:00,0.0,0.0,0.0,16.747,90.0,0.0,0.0
2019-01-03 00:00:00,0.0,0.0,0.0,16.423,90.0,0.0,0.0
2019-01-03 01:00:00,0.0,0.0,0.0,16.195,90.0,0.0,0.0
2019-01-03 02:00:00,0.0,0.0,0.0,16.119,90.0,0.0,0.0
2019-01-03 03:00:00,0.0,0.0,0.0,16.174,90.0,0.0,0.0
2019-01-03 04:00:00,0.0,0.003,0.001,16.199,90.0,3.0,1.0000000000000002
2019-01-03 05:00:00,0.308,0.317,0.041,16.655,88.56241806887569,317.0,48.95286603899615
2019-01-03 06:00:00,0.5720000000000001,0.592,0.096,17.668,78.60171884138019,592.0,212.9957361598949
2019-01-03 07:00:00,0.709,0.75,0.135,18.512,67.77570337482261,750.0,418.67503043223525
2019-01-03 08:00:00,0.778,0.8320000000000001,0.163,18.97,56.57150033392142,832.0000000000001,621.3454188814017
2019-01-03 09:00:00,0.8160000000000001,0.877,0.18,19.207,45.286740334401806,877.0,797.021401399379
2019-01-03 10:00:00,0.837,0.903,0.189,19.289,34.33601415133626,903.0,934.6467582092529
2019-01-03 11:00:00,0.846,0.914,0.193,19.318,24.61931873618441,914.0,1023.9134676601086
2019-01-03 12:00:00,0.847,0.914,0.194,19.343,18.57266837718801,914.0,1060.3992952397869
2019-01-03 13:00:00,0.838,0.901,0.193,19.374,20.02151542468779,901.0,1039.5472728775644
