Datetime-local,electricity,irradiance_direct,irradiance_diffuse,temperature,zenith,DNI,GHI
2019-01-01 00:00:00,0.0,0.0,0.0,14.864,90.0,0.0,0.0
2019-01-01 01:00:00,0.0,0.0,0.0,14.985,90.0,0.0,0.0
2019-01-01 02:00:00,0.0,0.0,0.0,15.002,90.0,0.0,0.0
2019-01-01 03:00:00,0.0,0.0,0.0,15.014,90.0,0.0,0.0
2019-01-01 04:00:00,0.0,0.0,0.0,15.085,90.0,0.0,0.0
2019-01-01 05:00:00,0.093,0.086,0.032,15.528,89.16550210808154,86.0,33.25252299571815
2019-01-01 06:00:00,0.169,0.103,0.098,16.119,79.36605884441329,103.0,117.00696022090467
2019-01-01 07:00:00,0.302,0.168,0.183,16.558,68.61119260466607,168.0,244.2687428082933
2019-01-01 08:00:00,0.372,0.17,0.264,16.825,57.4493743026594,170.0,355.4675831267342
2019-01-01 09:00:00,0.419,0.154,0.336,16.969,46.17637930398514,154.0,442.6358627387235
2019-01-01 10:00:00,0.485,0.159,0.415,17.172,35.18658443886711,159.0,544.9474953692727
2019-01-01 11:00:00,0.5660000000000001,0.223,0.456,17.391,25.307603729035762,223.0,657.5977594191679
2019-01-01 12:00:00,0.557,0.198,0.47,17.597,18.781453599736963,198.0,657.4571982578924
2019-01-01 13:00:00,0.66,0.398,0.412,17.79,19.516805426158868,398.0,787.1323295764541
2019-01-01 14:00:00,0.58,0.305,0.395,17.792,26.915095580387444,305.0,666.9618805167925
2019-01-01 15:00:00,0.484,0.235,0.339,17.562,37.09625068928931,235.0,526.4414989368304
2019-01-01 16:00:00,0.533,0.393,0.243,17.285,48.17981722152245,393.0,505.0504457043137
2019-01-01 17:00:00,0.531,0.473,0.158,16.865,59.460332258472896,473.0,398.3477487241199
2019-01-01 18:00:00,0.353,0.318,0.091,16.297,70.57634731190547,318.0,196.75105333500647
2019-01-01 19:00:00,0.107,0.116,0.017,15.667,81.22991416229857,116.0,34.68650385287719
