Datetime-local,electricity,irradiance_direct,irradiance_diffuse,temperature,zenith,DNI,GHI
2019-01-01 00:00:00,0.0,0.0,0.0,13.158,90.0,0.0,0.0
2019-01-01 01:00:00,0.0,0.0,0.0,13.196,90.0,0.0,0.0
2019-01-01 02:00:00,0.0,0.0,0.0,13.179,90.0,0.0,0.0
2019-01-01 03:00:00,0.0,0.0,0.0,13.244,90.0,0.0,0.0
2019-01-01 04:00:00,0.0,0.001,0.0,13.286,90.0,1.0,6.123233995736766e-17
2019-01-01 05:00:00,0.111,0.102,0.035,13.933,88.78442792503995,102.0,37.16384263488269
2019-01-01 06:00:00,0.255,0.188,0.107,15.088,78.90577154247248,188.0,143.17554610230636
2019-01-01 07:00:00,0.52,0.443,0.172,16.264,68.12621673019662,443.0,337.0454954396722
2019-01-01 08:00:00,0.558,0.425,0.243,17.108,56.953191795309245,425.0,474.7627047688957
2019-01-01 09:00:00,0.562,0.356,0.319,17.647,45.682881060978794,356.0,567.7119561301114
2019-01-01 10:00:00,0.582,0.306,0.397,18.044,34.71915361282812,306.0,648.5178287086954
2019-01-01 11:00:00,0.646,0.383,0.412,18.419,24.924225210922955,383.0,759.3296455211059
2019-01-01 12:00:00,0.687,0.461,0.394,18.787,18.636318910063366,461.0,830.8279427020444
2019-01-01 13:00:00,0.743,0.62,0.32,19.072,19.73356147946923,620.0,903.5892147128802
2019-01-01 14:00:00,0.72,0.612,0.294,19.086,27.325740213666947,612.0,837.7075895267259
2019-01-01 15:00:00,0.628,0.488,0.282,18.688,37.572489044263044,488.0,668.7802684601338
2019-01-01 16:00:00,0.528,0.399,0.232,18.079,48.675364521279796,399.0,495.4695266296129
2019-01-01 17:00:00,0.474,0.403,0.157,17.376,59.95513506761072,403.0,358.773225882716
2019-01-01 18:00:00,0.333,0.3,0.086,16.461,71.05721312004187,300.0,183.3871513413272
2019-01-01 19:00:00,0.095,0.105,0.015,15.3,81.68198901553608,105.0,30.190061487867627
2019-01-01 20:00:00,0.0,0.0,0.0,14.501,90.0,0.0,0.0
2019-01-01 21:00:00,0.0,0.0,0.0,14.131,90.0,0.0,0.0
2019-01-01 22:00:00,0.0,0.0,0.0,13.883,90.0,0.0,0.0
2019-01-01 23:00:00,0.0,0.0,0.0,13.704,90.0,0.0,0.0
2019-01-02 00:00:00,0.0,0.0,0.0,13.554,90.0,0.0,0.0
2019-01-02 01:00:00,0.0,0.0,0.0,13.426,90.0,0.0,0.0
2019-01-02 02:00:00,0.0,0.0,0.0,13.367,90.0,0.0,0.0
2019-01-02 03:00:00,0.0,0.0,0.0,13.272,90.0,0.0,0.0
2019-01-02 04:00:00,0.0,0.0,0.0,13.189,90.0,0.0,0.0
2019-01-02 05:00:00,0.08,0.07,0.033,13.516,88.90478290184815,70.0,34.33797862322028
2019-01-02 06:00:00,0.254,0.183,0.11,14.308,79.04043811346939,183.0,144.79125303831387
2019-01-02 07:00:00,0.526,0.442,0.178,15.242,68.26196161730874,442.0,341.7006768263709
2019-01-02 08:00:00,0.652,0.5660000000000001,0.225,16.242,57.08917744658961,566.0000000000001,532.5264980229626
2019-01-02 09:00:00,0.716,0.626,0.263,17.143,45.81909893869094,626.0,699.275732089815
2019-01-02 10:00:00,0.8170000000000001,0.846,0.206,18.076,34.85542613205363,846.0,900.2248375374003
2019-01-02 11:00:00,0.849,0.918,0.19,18.802,25.0567513713887,918.0,1021.6058631896653
2019-01-02 12:00:00,0.853,0.93,0.188,19.231,18.741845332740056,930.0,1068.6875581988056
2019-01-02 13:00:00,0.845,0.921,0.186,19.447,19.771332425579402,921.0,1052.7071757285162
2019-01-02 14:00:00,0.8280000000000001,0.897,0.182,19.516,27.313309269377527,897.0,978.9940698367182
2019-01-02 15:00:00,0.797,0.855,0.171,19.359,37.53918162677547,855.0,848.9610104206224
2019-01-02 16:00:00,0.729,0.762,0.156,18.952,48.635384008973126,762.0,659.5665532334626
2019-01-02 17:00:00,0.578,0.5670000000000001,0.132,18.267,59.91567023458638,567.0000000000001,416.22241579143395
2019-01-02 18:00:00,0.373,0.355,0.08,17.26,71.02294435342863,355.0,195.44226936987826
2019-01-02 19:00:00,0.125,0.139,0.014,15.811,81.65697088637997,139.0,34.16880183822457
