Datetime-local,electricity,irradiance_direct,irradiance_diffuse,temperature,zenith,DNI,GHI
2019-01-01 00:00:00,0.0,0.0,0.0,15.184,90.0,0.0,0.0
2019-01-01 01:00:00,0.0,0.0,0.0,15.283,90.0,0.0,0.0
2019-01-01 02:00:00,0.0,0.0,0.0,15.292,90.0,0.0,0.0
2019-01-01 03:00:00,0.0,0.0,0.0,15.325,90.0,0.0,0.0
2019-01-01 04:00:00,0.0,0.001,0.0,15.415,90.0,1.0,6.123233995736766e-17
2019-01-01 05:00:00,0.169,0.166,0.034,15.884,89.23797815249904,166.0,36.20770008906166
2019-01-01 06:00:00,0.36,0.314,0.104,16.481,79.37199854767026,314.0,161.91155580018585
2019-01-01 07:00:00,0.557,0.504,0.161,16.897,68.54450093006278,504.0,345.3523500517519
2019-01-01 08:00:00,0.676,0.63,0.201,17.181,57.31034921719838,630.0,541.2556361362188
2019-01-01 09:00:00,0.613,0.447,0.295,17.298,45.96078438283369,447.0,605.7322975582795
2019-01-01 10:00:00,0.6000000000000001,0.336,0.39,17.405,34.88352211520448,336.0,665.6263061324084
2019-01-01 11:00:00,0.629,0.342,0.424,17.562,24.902266152741362,342.0,734.2033574094971
2019-01-01 12:00:00,0.676,0.427,0.407,17.795,18.311796132028547,427.0,812.377066865831
2019-01-01 13:00:00,0.661,0.419,0.395,18.011,19.191667931098763,419.0,790.7137333930566
2019-01-01 14:00:00,0.664,0.479,0.339,18.129,26.80461044037331,479.0,766.5312270901729
2019-01-01 15:00:00,0.592,0.415,0.301,17.98,37.129677635087354,415.0,631.8676213421124
2019-01-01 16:00:00,0.52,0.384,0.237,17.716,48.31081000451953,384.0,492.3943581933081
2019-01-01 17:00:00,0.405,0.309,0.165,17.359,59.66608487703036,309.0,321.05692913350964
2019-01-01 18:00:00,0.314,0.277,0.088,16.89,70.84493937837433,277.0,178.89085584756384
2019-01-01 19:00:00,0.112,0.124,0.016,16.35,81.55238873735603,124.0,34.21622457817677
2019-01-01 20:00:00,0.0,0.0,0.0,15.949,90.0,0.0,0.0
