Datetime-local,electricity,irradiance_direct,irradiance_diffuse,temperature,zenith,DNI,GHI
2019-01-01 00:00:00,0.0,0.0,0.0,14.329,90.0,0.0,0.0
2019-01-01 01:00:00,0.0,0.0,0.0,14.443,90.0,0.0,0.0
2019-01-01 02:00:00,0.0,0.0,0.0,14.44,90.0,0.0,0.0
2019-01-01 03:00:00,0.0,0.0,0.0,14.476,90.0,0.0,0.0
2019-01-01 04:00:00,0.0,0.0,0.0,14.57,90.0,0.0,0.0
2019-01-01 05:00:00,0.067,0.059,0.03,15.086,89.05279075328481,59.0,30.975338854756806
2019-01-01 06:00:00,0.139,0.075,0.094,15.789,79.24961436434832,75.0,107.98979863725879
2019-01-01 07:00:00,0.277,0.14,0.182,16.342,68.50677267263492,140.0,233.29477412488797
2019-01-01 08:00:00,0.35,0.145,0.262,16.704,57.36031205097702,145.0,340.2063604742939
2019-01-01 09:00:00,0.385,0.119,0.33,16.886,46.10719973297667,119.0,412.50404220534335
2019-01-01 10:00:00,0.463,0.133,0.413,17.154,35.14576381329253,133.0,521.7527943390616
2019-01-01 11:00:00,0.557,0.207,0.461,17.492,25.3129039558317,207.0,648.1251596875774
2019-01-01 12:00:00,0.557,0.195,0.473,17.714,18.861066284702645,195.0,657.5295236018784
2019-01-01 13:00:00,0.621,0.319,0.438,17.874,19.65151041696987,319.0,738.4200020471817
2019-01-01 14:00:00,0.5730000000000001,0.29,0.4,17.854,27.04588004261484,290.0,658.2863836173665
2019-01-01 15:00:00,0.492,0.243,0.34,17.57,37.20763058408471,243.0,533.5372020533914
2019-01-01 16:00:00,0.49,0.327,0.253,17.217,48.27153983188655,327.0,470.6515745479655
2019-01-01 17:00:00,0.504,0.434,0.162,16.748,59.53306352784978,434.0,382.05582019709834
2019-01-01 18:00:00,0.352,0.316,0.092,16.102,70.62979524970811,316.0,196.80790562900853
2019-01-01 19:00:00,0.103,0.112,0.017,15.309,81.26265808917961,112.0,34.0133631789247
2019-01-01 20:00:00,0.0,0.0,0.0,14.882,90.0,0.0,0.0
2019-01-01 21:00:00,0.0,0.0,0.0,14.707,90.0,0.0,0.0
