Datetime-local,electricity,irradiance_direct,irradiance_diffuse,temperature,zenith,DNI,GHI
2019-01-01 00:00:00,0.0,0.0,0.0,13.1,90.0,0.0,0.0
2019-01-01 01:00:00,0.0,0.0,0.0,13.186,90.0,0.0,0.0
2019-01-01 02:00:00,0.0,0.0,0.0,13.13,90.0,0.0,0.0
2019-01-01 03:00:00,0.0,0.0,0.0,13.178,90.0,0.0,0.0
2019-01-01 04:00:00,0.0,0.0,0.0,13.284,90.0,0.0,0.0
2019-01-01 05:00:00,0.065,0.056,0.031,14.007,88.86242761814444,56.0,32.11177243224739
2019-01-01 06:00:00,0.161,0.093,0.099,15.091,79.01987668274671,93.0,116.71356530338319
2019-01-01 07:00:00,0.355,0.225,0.187,16.066,68.2646817401457,225.0,270.3218701337084
2019-01-01 08:00:00,0.426,0.231,0.267,16.743,57.112625486010266,231.0,392.43055630586775
2019-01-01 09:00:00,0.423,0.157,0.338,17.095,45.86089969641142,157.0,447.33522464495513
2019-01-01 10:00:00,0.489,0.164,0.415,17.494,34.91257432483913,164.0,549.4843117342484
2019-01-01 11:00:00,0.6000000000000001,0.281,0.447,17.999,25.121774772287225,281.0,701.4195131892295
2019-01-01 12:00:00,0.64,0.342,0.443,18.362,18.78837258136619,342.0,766.7764069385992
2019-01-01 13:00:00,0.687,0.469,0.385,18.594,19.75864193410152,469.0,826.3876421200741
2019-01-01 14:00:00,0.677,0.499,0.339,18.57,27.250225642203283,499.0,782.6186538017571
2019-01-01 15:00:00,0.5630000000000001,0.36,0.318,18.141,37.44511284643148,360.0,603.8170126377249
2019-01-01 16:00:00,0.485,0.326,0.248,17.589,48.51885073644896,326.0,463.93379372053823
2019-01-01 17:00:00,0.45,0.364,0.165,16.947,59.78009097956163,364.0,348.20856470263334
2019-01-01 18:00:00,0.345,0.311,0.089,16.043,70.86990371979074,311.0,190.9191211154917
2019-01-01 19:00:00,0.099,0.108,0.016,14.842,81.48844023747813,108.0,31.984966375590112
2019-01-01 20:00:00,0.0,0.0,0.0,14.163,90.0,0.0,0.0
2019-01-01 21:00:00,0.0,0.0,0.0,13.896,90.0,0.0,0.0
2019-01-01 22:00:00,0.0,0.0,0.0,13.711,90.0,0.0,0.0
2019-01-01 23:00:00,0.0,0.0,0.0,13.535,90.0,0.0,0.0
2019-01-02 00:00:00,0.0,0.0,0.0,13.309,90.0,0.0,0.0
2019-01-02 01:00:00,0.0,0.0,0.0,13.144,90.0,0.0,0.0
2019-01-02 02:00:00,0.0,0.0,0.0,13.084,90.0,0.0,0.0
2019-01-02 03:00:00,0.0,0.0,0.0,12.897,90.0,0.0,0.0
2019-01-02 04:00:00,0.0,0.0,0.0,12.777,90.0,0.0,0.0
2019-01-02 05:00:00,0.055,0.045,0.03,13.201,88.98223372521981,45.0,30.799309726080217
2019-01-02 06:00:00,0.189,0.115,0.106,14.122,79.15450141883495,115.0,127.63854832403264
2019-01-02 07:00:00,0.382,0.247,0.195,15.052,68.40042150461595,247.0,285.9250750222541
2019-01-02 08:00:00,0.5,0.317,0.272,15.902,57.24862138257439,317.0,443.4953223721572
2019-01-02 09:00:00,0.605,0.4,0.328,16.632,45.99712098921815,400.0,605.8778060498591
2019-01-02 10:00:00,0.798,0.796,0.221,17.56,35.04883659878088,796.0,872.6556313795719
2019-01-02 11:00:00,0.849,0.914,0.191,18.273,25.254335083698834,914.0,1017.6425013901192
2019-01-02 12:00:00,0.854,0.929,0.187,18.653,18.894506890879015,929.0,1065.9421442976636
2019-01-02 13:00:00,0.848,0.921,0.186,18.818,19.797744767099843,921.0,1052.563467361562
2019-01-02 14:00:00,0.8310000000000001,0.898,0.181,18.818,27.23875092439767,898.0,979.4181042262882
2019-01-02 15:00:00,0.8,0.856,0.171,18.572,37.41238941011794,856.0,850.9064752186824
2019-01-02 16:00:00,0.73,0.757,0.158,18.085,48.479245884546636,757.0,659.8087119865995
2019-01-02 17:00:00,0.613,0.615,0.128,17.327,59.740875448442,615.0,437.9055967655541
2019-01-02 18:00:00,0.417,0.407,0.079,16.296,70.83579546262298,407.0,212.60856997537172
2019-01-02 19:00:00,0.157,0.172,0.015,14.876,81.46349467908196,172.0,40.53159756365409
2019-01-02 20:00:00,0.0,0.0,0.0,13.502,90.0,0.0,0.0
2019-01-02 21:00:00,0.0,0.0,0.0,12.782,90.0,0.0,0.0
2019-01-02 22:00:00,0.0,0.0,0.0,12.257,90.0,0.0,0.0
2019-01-02 23:00:00,0.0,0.0,0.0,11.854,90.0,0.0,0.0
2019-01-03 00:00:00,0.0,0.0,0.0,11.56,90.0,0.0,0.0
2019-01-03 01:00:00,0.0,0.0,0.0,11.306,90.0,0.0,0.0
2019-01-03 02:00:00,0.0,0.0,0.0,11.066,90.0,0.0,0.0
2019-01-03 03:00:00,0.0,0.0,0.0,10.834,90.0,0.0,0.0
2019-01-03 04:00:00,0.0,0.002,0.0,10.638,90.0,2.0,1.2246467991473532e-16
2019-01-03 05:00:00,0.334,0.342,0.037,11.573,89.10533651914763,342.0,42.34005260535013
2019-01-03 06:00:00,0.592,0.61,0.09,13.815,79.29315938162809,610.0,203.3281969916024
2019-01-03 07:00:00,0.721,0.766,0.129,16.721,68.53984444859613,766.0,409.24424836137683
2019-01-03 08:00:00,0.78,0.845,0.156,19.445,57.3881040907098,845.0,611.4091044213485
2019-01-03 09:00:00,0.812,0.89,0.173,21.097,46.13689056529871,890.0,789.7145968100066
2019-01-03 10:00:00,0.8280000000000001,0.915,0.183,22.161,35.189115023954606,915.0,930.787769991798
2019-01-03 11:00:00,0.835,0.928,0.187,22.769,25.3921204898255,928.0,1025.3498852856028
2019-01-03 12:00:00,0.836,0.929,0.188,22.981,19.00806561601965,929.0,1066.344171275197
2019-01-03 13:00:00,0.8290000000000001,0.918,0.186,23.012,19.84512578937222,918.0,1049.4833668206775
2019-01-03 14:00:00,0.812,0.895,0.182,22.97,27.23424982973463,895.0,977.7829616596254
2019-01-03 15:00:00,0.783,0.855,0.171,22.759,37.38564580442276,855.0,850.3545800070509
2019-01-03 16:00:00,0.731,0.788,0.152,22.247,48.44519056134495,788.0,674.7089254725387
2019-01-03 17:00:00,0.639,0.677,0.12,21.294,59.70711723846921,677.0,461.4925902052401
2019-01-03 18:00:00,0.459,0.472,0.076,19.885,70.80726405491255,472.0,231.1685436334111
2019-01-03 19:00:00,0.187,0.208,0.015,17.906,81.44434538997018,208.0,45.94416580878607
2019-01-03 20:00:00,0.0,0.0,0.0,16.331,90.0,0.0,0.0
2019-01-03 21:00:00,0.0,0.0,0.0,15.612,90.0,0.0,0.0
2019-01-03 22:00:00,0.0,0.0,0.0,15.463,90.0,0.0,0.0
2019-01-03 23:00:00,0.0,0.0,0.0,15.686,90.0,0.0,0.0
2019-01-04 00:00:00,0.0,0.0,0.0,15.894,90.0,0.0,0.0
2019-01-04 01:00:00,0.0,0.0,0.0,16.081,90.0,0.0,0.0
2019-01-04 02:00:00,0.0,0.0,0.0,16.202,90.0,0.0,0.0
2019-01-04 03:00:00,0.0,0.0,0.0,16.301,90.0,0.0,0.0
2019-01-04 04:00:00,0.0,0.001,0.0,16.426,90.0,1.0,6.123233995736766e-17
2019-01-04 05:00:00,0.239,0.244,0.036,17.223,89.23149934454531,244.0,39.2726413554259
2019-01-04 06:00:00,0.52,0.529,0.095,18.928,79.43573275036294,529.0,191.98596237937915
2019-01-04 07:00:00,0.679,0.72,0.135,20.999,68.68283275132305,720.0,396.7418679547962
2019-01-04 08:00:00,0.749,0.81,0.163,22.951,57.53095749720062,810.0,597.84350788421
2019-01-04 09:00:00,0.784,0.857,0.182,24.331,46.28008889634261,857.0,774.3015044451125
2019-01-04 10:00:00,0.796,0.835,0.23,25.271,35.33328665695523,835.0,911.1944522203827
2019-01-04 11:00:00,0.806,0.844,0.24,25.453,25.53500804726218,844.0,1001.5598280561425
2019-01-04 12:00:00,0.804,0.8260000000000001,0.25,24.944,19.128946303950528,826.0000000000001,1030.3911531340536
2019-01-04 13:00:00,0.796,0.802,0.252,23.649,19.900812321675332,802.0,1006.1072074989728
2019-01-04 14:00:00,0.759,0.72,0.26,21.56,27.23682481105172,720.0,900.1681325234761
2019-01-04 15:00:00,0.722,0.676,0.235,19.573,37.36499814256181,676.0,772.2750093252675
2019-01-04 16:00:00,0.653,0.601,0.2,17.921,48.41679063477604,601.0,598.8879313555296
2019-01-04 17:00:00,0.423,0.329,0.164,16.238,59.67891538738623,329.0,330.09410885831375
2019-01-04 18:00:00,0.217,0.166,0.087,14.726,70.78438804383488,166.0,141.6345770671771
2019-01-04 19:00:00,0.057,0.063,0.014,13.764,81.43105811071356,63.0,23.38695904974559
2019-01-04 20:00:00,0.0,0.0,0.0,13.344,90.0,0.0,0.0
2019-01-04 21:00:00,0.0,0.0,0.0,13.316,90.0,0.0,0.0
2019-01-04 22:00:00,0.0,0.0,0.0,13.262,90.0,0.0,0.0
2019-01-04 23:00:00,0.0,0.0,0.0,13.282,90.0,0.0,0.0
2019-01-05 00:00:00,0.0,0.0,0.0,13.168,90.0,0.0,0.0
2019-01-05 01:00:00,0.0,0.0,0.0,13.053,90.0,0.0,0.0
2019-01-05 02:00:00,0.0,0.0,0.0,13.047,90.0,0.0,0.0
2019-01-05 03:00:00,0.0,0.0,0.0,13.025,90.0,0.0,0.0
2019-01-05 04:00:00,0.0,0.0,0.0,13.007,90.0,0.0,0.0
2019-01-05 05:00:00,0.024,0.019,0.021,13.113,89.36047209909538,19.0,21.21207107942985
2019-01-05 06:00:00,0.093,0.037,0.08,13.523,79.5821037042763,37.0,86.69057510853054
2019-01-05 07:00:00,0.221,0.085,0.172,13.972,68.82927200712813,85.0,202.697597450103
2019-01-05 08:00:00,0.368,0.155,0.269,14.578,57.67706890392553,155.0,351.87704298751135
2019-01-05 09:00:00,0.502,0.24,0.348,15.29,46.426603284228555,240.0,513.4279741498038
2019-01-05 10:00:00,0.518,0.192,0.419,15.746,35.481245629850626,192.0,575.3466662969724
2019-01-05 11:00:00,0.656,0.372,0.427,16.433,25.68288164279295,372.0,762.2488351726944
2019-01-05 12:00:00,0.656,0.361,0.44,16.77,19.257026011266603,361.0,780.8015389358955
2019-01-05 13:00:00,0.642,0.358,0.423,16.884,19.964818024387526,358.0,759.4850800055881
2019-01-05 14:00:00,0.604,0.343,0.385,16.816,27.246571490997333,343.0,689.9422767076323
2019-01-05 15:00:00,0.624,0.457,0.298,16.734,37.35055570756182,457.0,661.2868804164066
2019-01-05 16:00:00,0.619,0.53,0.217,16.568,48.39414855767745,530.0,568.9213671436842
2019-01-05 17:00:00,0.547,0.498,0.152,16.154,59.656355272557676,498.0,403.58221163362816
2019-01-05 18:00:00,0.353,0.321,0.088,15.473,70.76724597656545,321.0,193.73947379202951
2019-01-05 19:00:00,0.046,0.052,0.013,14.444,81.42369431301465,52.0,20.754574704304897
2019-01-05 20:00:00,0.0,0.0,0.0,13.832,90.0,0.0,0.0
2019-01-05 21:00:00,0.0,0.0,0.0,13.659,90.0,0.0,0.0
2019-01-05 22:00:00,0.0,0.0,0.0,13.474,90.0,0.0,0.0
2019-01-05 23:00:00,0.0,0.0,0.0,13.292,90.0,0.0,0.0
2019-01-06 00:00:00,0.0,0.0,0.0,13.21,90.0,0.0,0.0
2019-01-06 01:00:00,0.0,0.0,0.0,13.166,90.0,0.0,0.0
2019-01-06 02:00:00,0.0,0.0,0.0,13.049,90.0,0.0,0.0
2019-01-06 03:00:00,0.0,0.0,0.0,12.851,90.0,0.0,0.0
2019-01-06 04:00:00,0.0,0.0,0.0,12.593,90.0,0.0,0.0
2019-01-06 05:00:00,0.083,0.074,0.032,12.849,89.49199128690623,74.0,32.65610682919755
2019-01-06 06:00:00,0.251,0.179,0.11,13.912,79.73215271505774,179.0,141.90676064974608
2019-01-06 07:00:00,0.396,0.264,0.194,14.765,68.97904268770087,264.0,288.6992829481619
2019-01-06 08:00:00,0.283,0.077,0.249,15.055,57.82631878257406,77.0,290.0015391580387
2019-01-06 09:00:00,0.263,0.036,0.268,15.116,46.57632444592982,36.0,292.74595664866627
2019-01-06 10:00:00,0.254,0.021,0.274,15.214,35.63287582942491,21.0,291.0680988104325
2019-01-06 11:00:00,0.272,0.02,0.295,15.437,25.835618333012775,20.0,313.00096065823925
2019-01-06 12:00:00,0.342,0.035,0.361,15.825,19.392202285130338,35.0,394.0143749231364
2019-01-06 13:00:00,0.462,0.106,0.435,16.468,20.03715655788713,106.0,534.5838858980004
2019-01-06 14:00:00,0.526,0.218,0.407,16.956,27.263592322408996,218.0,600.7820518413137
2019-01-06 15:00:00,0.497,0.25,0.338,16.957,37.342427782449505,250.0,536.756131415508
2019-01-06 16:00:00,0.504,0.349,0.247,16.78,48.37736336779214,349.0,478.8133396955029
2019-01-06 17:00:00,0.377,0.267,0.171,16.2,59.63952568644277,267.0,305.9521157583246
2019-01-06 18:00:00,0.217,0.165,0.088,15.25,70.75591127763781,165.0,142.38288470834001
2019-01-06 19:00:00,0.052,0.058,0.014,14.071,81.42231034593408,58.0,22.650718633343537
2019-01-06 20:00:00,0.0,0.0,0.0,13.266,90.0,0.0,0.0
2019-01-06 21:00:00,0.0,0.0,0.0,12.708,90.0,0.0,0.0
2019-01-06 22:00:00,0.0,0.0,0.0,12.2,90.0,0.0,0.0
2019-01-06 23:00:00,0.0,0.0,0.0,11.857,90.0,0.0,0.0
2019-01-07 00:00:00,0.0,0.0,0.0,11.599,90.0,0.0,0.0
2019-01-07 01:00:00,0.0,0.0,0.0,11.356,90.0,0.0,0.0
2019-01-07 02:00:00,0.0,0.0,0.0,11.192,90.0,0.0,0.0
2019-01-07 03:00:00,0.0,0.0,0.0,11.104,90.0,0.0,0.0
2019-01-07 04:00:00,0.0,0.001,0.0,11.038,90.0,1.0,6.123233995736766e-17
2019-01-07 05:00:00,0.143,0.134,0.036,11.722,89.62578100568801,134.0,36.87519515648766
2019-01-07 06:00:00,0.349,0.288,0.112,13.48,79.88576110817039,288.0,162.57607888511072
2019-01-07 07:00:00,0.673,0.659,0.157,14.911,69.1320286798254,659.0,391.7461580163181
2019-01-07 08:00:00,0.767,0.766,0.193,16.076,57.97860126521409,766.0,599.1607414494817
2019-01-07 09:00:00,0.8170000000000001,0.8280000000000001,0.216,17.237,46.72913626823052,828.0000000000001,783.5510884785203
2019-01-07 10:00:00,0.842,0.894,0.198,18.188,35.78806797265136,894.0,923.1999448943646
2019-01-07 11:00:00,0.846,0.9,0.205,18.94,25.993095174516583,900.0,1013.9621818563458
2019-01-07 12:00:00,0.847,0.905,0.204,19.358,19.53434535194748,905.0,1056.9093083873277
2019-01-07 13:00:00,0.842,0.901,0.2,19.484,20.11782109198498,901.0,1046.0275716101378
2019-01-07 14:00:00,0.8270000000000001,0.884,0.191,19.366,27.287976097745947,884.0,976.6227019649499
2019-01-07 15:00:00,0.792,0.837,0.18,19.047,37.34071340496783,837.0,845.4507189981077
2019-01-07 16:00:00,0.738,0.772,0.157,18.563,48.3665306877685,772.0,669.8881783927334
2019-01-07 17:00:00,0.637,0.653,0.124,17.682,59.62851200640612,653.0,454.1597320982104
2019-01-07 18:00:00,0.434,0.429,0.078,16.285,70.75045054139639,429.0,219.43410201231563
2019-01-07 19:00:00,0.111,0.123,0.014,14.555,81.42696085098521,123.0,32.33561763028915
2019-01-07 20:00:00,0.0,0.0,0.0,13.333,90.0,0.0,0.0
2019-01-07 21:00:00,0.0,0.0,0.0,12.533,90.0,0.0,0.0
2019-01-07 22:00:00,0.0,0.0,0.0,12.059,90.0,0.0,0.0
2019-01-07 23:00:00,0.0,0.0,0.0,11.817,90.0,0.0,0.0
2019-01-08 00:00:00,0.0,0.0,0.0,11.707,90.0,0.0,0.0
2019-01-08 01:00:00,0.0,0.0,0.0,11.537,90.0,0.0,0.0
2019-01-08 02:00:00,0.0,0.0,0.0,11.568,90.0,0.0,0.0
2019-01-08 03:00:00,0.0,0.0,0.0,11.661,90.0,0.0,0.0
2019-01-08 04:00:00,0.0,0.0,0.0,11.366,90.0,0.0,0.0
2019-01-08 05:00:00,0.067,0.061,0.027,11.401,89.76155353372194,61.0,27.253861498708343
2019-01-08 06:00:00,0.231,0.164,0.102,12.796,80.04281020907743,164.0,130.35761744454564
2019-01-08 07:00:00,0.49,0.397,0.174,14.356,69.28811728538041,397.0,314.40652957798943
2019-01-08 08:00:00,0.585,0.463,0.234,15.466,58.133796823535114,463.0,478.43504556094797
2019-01-08 09:00:00,0.66,0.526,0.279,16.398,46.88493629829309,526.0,638.5029676146628
2019-01-08 10:00:00,0.802,0.759,0.263,17.257,35.94671619159784,759.0,877.4585232543243
2019-01-08 11:00:00,0.8250000000000001,0.796,0.266,17.775,26.155216544656014,796.0,980.4921351089367
2019-01-08 12:00:00,0.773,0.65,0.329,17.899,19.68333909850213,650.0,941.0195432802403
2019-01-08 13:00:00,0.61,0.303,0.435,17.252,20.20680479649191,303.0,719.3509579449675
2019-01-08 14:00:00,0.425,0.109,0.387,16.351,27.3198047792782,109.0,483.8419921313094
2019-01-08 15:00:00,0.387,0.123,0.326,15.82,37.34551844304893,123.0,423.7839919399678
2019-01-08 16:00:00,0.354,0.157,0.252,15.399,48.36174272516032,157.0,356.314784804302
2019-01-08 17:00:00,0.201,0.082,0.154,14.643,59.623389364528606,82.0,195.46589328373165
2019-01-08 18:00:00,0.044,0.014,0.049,13.678,70.75093036218558,14.0,53.61545441296681
2019-01-08 19:00:00,0.0,0.002,0.004,13.143,81.43769363949224,2.0,4.297769659891141
2019-01-08 20:00:00,0.0,0.0,0.0,12.863,90.0,0.0,0.0
