Datetime-local,electricity,irradiance_direct,irradiance_diffuse,temperature,zenith,DNI,GHI
2019-01-01 00:00:00,0.0,0.0,0.0,12.407,90.0,0.0,0.0
2019-01-01 01:00:00,0.0,0.0,0.0,12.45,90.0,0.0,0.0
2019-01-01 02:00:00,0.0,0.0,0.0,12.45,90.0,0.0,0.0
2019-01-01 03:00:00,0.0,0.0,0.0,12.558,90.0,0.0,0.0
2019-01-01 04:00:00,0.0,0.001,0.0,12.567,90.0,1.0,6.123233995736766e-17
2019-01-01 05:00:00,0.097,0.086,0.035,13.277,88.6697298389684,86.0,36.996533720166966
2019-01-01 06:00:00,0.23,0.159,0.107,14.471,78.78976675583533,159.0,137.91111852046953
2019-01-01 07:00:00,0.483,0.388,0.179,15.699,68.0224029774543,388.0,324.2066838726668
2019-01-01 08:00:00,0.495,0.325,0.259,16.576999999999998,56.864891109719316,325.0,436.64993472827996
2019-01-01 09:00:00,0.515,0.278,0.334,17.147,45.6147294334404,278.0,528.4553407049292
2019-01-01 10:00:00,0.544,0.239,0.412,17.55,34.679890270384305,239.0,608.5401674066007
2019-01-01 11:00:00,0.64,0.359,0.423,18.003,24.932189211495185,359.0,748.543831465543
2019-01-01 12:00:00,0.682,0.439,0.406,18.403,18.71949012358661,439.0,821.7774096972398
2019-01-01 13:00:00,0.723,0.561,0.347,18.637,19.86903828165643,561.0,874.6047501216436
2019-01-01 14:00:00,0.682,0.518,0.328,18.591,27.455766524896482,518.0,787.656130796672
2019-01-01 15:00:00,0.581,0.397,0.306,18.166,37.68298442956092,397.0,620.1878278699276
2019-01-01 16:00:00,0.477,0.32,0.245,17.543,48.76624018818681,320.0,455.9224587413319
2019-01-01 17:00:00,0.425,0.334,0.163,16.806,60.02703305390885,334.0,329.8635075252688
2019-01-01 18:00:00,0.294,0.253,0.087,15.862,71.10978679363075,253.0,168.9102201720831
2019-01-01 19:00:00,0.076,0.084,0.015,14.65,81.71376476310228,84.0,27.1059517092852
2019-01-01 20:00:00,0.0,0.0,0.0,13.85,90.0,0.0,0.0
2019-01-01 21:00:00,0.0,0.0,0.0,13.507,90.0,0.0,0.0
2019-01-01 22:00:00,0.0,0.0,0.0,13.267,90.0,0.0,0.0
2019-01-01 23:00:00,0.0,0.0,0.0,13.103,90.0,0.0,0.0
2019-01-02 00:00:00,0.0,0.0,0.0,12.996,90.0,0.0,0.0
2019-01-02 01:00:00,0.0,0.0,0.0,12.848,90.0,0.0,0.0
2019-01-02 02:00:00,0.0,0.0,0.0,12.75,90.0,0.0,0.0
2019-01-02 03:00:00,0.0,0.0,0.0,12.618,90.0,0.0,0.0
2019-01-02 04:00:00,0.0,0.0,0.0,12.551,90.0,0.0,0.0
2019-01-02 05:00:00,0.062,0.052,0.032,12.878,88.7907547079238,52.0,33.09739474041424
2019-01-02 06:00:00,0.205,0.13,0.108,13.614,78.92444101079506,130.0,132.97343589182174
2019-01-02 07:00:00,0.505,0.407,0.184,14.552,68.15814786456642,407.0,335.4227040548096
2019-01-02 08:00:00,0.632,0.525,0.237,15.575,57.00088700628344,525.0,522.9286769533046
2019-01-02 09:00:00,0.6970000000000001,0.577,0.28,16.474,45.75095414134172,577.0,682.6182125223656
2019-01-02 10:00:00,0.811,0.8240000000000001,0.212,17.424,34.81613546885313,824.0000000000001,888.4944860120415
2019-01-02 11:00:00,0.853,0.922,0.189,18.193,25.06453095685336,922.0,1024.1763911108224
2019-01-02 12:00:00,0.856,0.933,0.186,18.655,18.824497451886387,933.0,1069.0951224725213
2019-01-02 13:00:00,0.849,0.924,0.184,18.884,19.906638473037347,924.0,1052.7897833056647
2019-01-02 14:00:00,0.8310000000000001,0.9,0.18,18.94,27.443567807038832,900.0,978.7186726273295
2019-01-02 15:00:00,0.8,0.859,0.17,18.794,37.64999120077517,859.0,850.1192487830774
2019-01-02 16:00:00,0.738,0.776,0.153,18.401,48.726577279676555,776.0,664.8908170913289
2019-01-02 17:00:00,0.59,0.583,0.13,17.716,59.98787557939717,583.0,421.60683437512995
2019-01-02 18:00:00,0.387,0.372,0.079,16.688,71.07583221571933,372.0,199.64572132841516
2019-01-02 19:00:00,0.134,0.148,0.014,15.115,81.68906423774257,148.0,35.39266951153837
2019-01-02 20:00:00,0.0,0.0,0.0,13.647,90.0,0.0,0.0
2019-01-02 21:00:00,0.0,0.0,0.0,12.832,90.0,0.0,0.0
2019-01-02 22:00:00,0.0,0.0,0.0,12.198,90.0,0.0,0.0
2019-01-02 23:00:00,0.0,0.0,0.0,11.721,90.0,0.0,0.0
2019-01-03 00:00:00,0.0,0.0,0.0,11.388,90.0,0.0,0.0
2019-01-03 01:00:00,0.0,0.0,0.0,11.122,90.0,0.0,0.0
2019-01-03 02:00:00,0.0,0.0,0.0,10.91,90.0,0.0,0.0
2019-01-03 03:00:00,0.0,0.0,0.0,10.775,90.0,0.0,0.0
2019-01-03 04:00:00,0.0,0.002,0.0,10.777,90.0,2.0,1.2246467991473532e-16
2019-01-03 05:00:00,0.327,0.334,0.038,12.015,88.91517844976492,334.0,44.32348059302854
2019-01-03 06:00:00,0.5630000000000001,0.5710000000000001,0.094,14.365,79.06313995472323,571.0000000000001,202.33418922126071
2019-01-03 07:00:00,0.723,0.768,0.13,16.808,68.2975708085466,768.0,413.99576299770115
2019-01-03 08:00:00,0.785,0.849,0.156,18.851,57.14036629932427,849.0,616.6527820483207
2019-01-03 09:00:00,0.8180000000000001,0.894,0.173,20.131,45.89073396270603,894.0,795.2498588870061
2019-01-03 10:00:00,0.835,0.917,0.183,20.955,34.95641389402685,917.0,934.5623233711464
2019-01-03 11:00:00,0.842,0.929,0.187,21.414,25.202138778061595,929.0,1027.5695658191812
2019-01-03 12:00:00,0.842,0.929,0.188,21.561,18.936983837327332,929.0,1066.7188749554107
2019-01-03 13:00:00,0.835,0.918,0.187,21.613,19.952496363124823,918.0,1049.8978440040876
2019-01-03 14:00:00,0.8180000000000001,0.894,0.182,21.617,27.4383153915671,894.0,975.4316490025242
2019-01-03 15:00:00,0.788,0.854,0.171,21.436,37.62296072713485,854.0,847.4064897762001
2019-01-03 16:00:00,0.734,0.785,0.152,20.955,48.69245706967775,785.0,670.1789438312751
2019-01-03 17:00:00,0.639,0.672,0.12,20.125,59.9541822562215,672.0,456.4652760083633
2019-01-03 18:00:00,0.454,0.464,0.075,18.866,71.04745790235981,464.0,225.70018106909856
2019-01-03 19:00:00,0.17,0.189,0.014,16.967,81.67016510430913,189.0,41.38070300431319
2019-01-03 20:00:00,0.0,0.0,0.0,15.443,90.0,0.0,0.0
2019-01-03 21:00:00,0.0,0.0,0.0,15.11,90.0,0.0,0.0
2019-01-03 22:00:00,0.0,0.0,0.0,15.166,90.0,0.0,0.0
2019-01-03 23:00:00,0.0,0.0,0.0,15.373,90.0,0.0,0.0
2019-01-04 00:00:00,0.0,0.0,0.0,15.512,90.0,0.0,0.0
2019-01-04 01:00:00,0.0,0.0,0.0,15.648,90.0,0.0,0.0
2019-01-04 02:00:00,0.0,0.0,0.0,15.742,90.0,0.0,0.0
2019-01-04 03:00:00,0.0,0.0,0.0,15.822,90.0,0.0,0.0
2019-01-04 04:00:00,0.0,0.001,0.0,15.852,90.0,1.0,6.123233995736766e-17
2019-01-04 05:00:00,0.192,0.19,0.037,16.641,89.0427743875887,190.0,40.174132675112986
2019-01-04 06:00:00,0.447,0.427,0.101,18.184,79.20574747440392,427.0,180.9697462481188
2019-01-04 07:00:00,0.681,0.715,0.137,19.952,68.44055398863165,715.0,399.73845036627347
2019-01-04 08:00:00,0.756,0.811,0.164,21.643,57.283219705815085,811.0,602.3347556541993
2019-01-04 09:00:00,0.792,0.86,0.183,23.021,46.03394595412828,860.0,780.0395735538581
2019-01-04 10:00:00,0.805,0.853,0.219,24.102,35.10060260250041,853.0,916.8765503571857
2019-01-04 11:00:00,0.8130000000000001,0.861,0.228,24.642,25.344882901525693,861.0,1006.126597186466
2019-01-04 12:00:00,0.811,0.853,0.234,24.715,19.056839996882715,853.0,1040.2514476768308
2019-01-04 13:00:00,0.801,0.833,0.233,24.22,20.00664610286468,833.0,1015.7309001583042
2019-01-04 14:00:00,0.765,0.759,0.24,23.026,27.440104901129644,759.0,913.607221190461
2019-01-04 15:00:00,0.724,0.7000000000000001,0.223,21.147,37.602009121855836,700.0000000000001,777.5877733515106
2019-01-04 16:00:00,0.636,0.585,0.198,19.047,48.66398542612256,585.0,584.3771506617373
2019-01-04 17:00:00,0.428,0.343,0.159,17.141,59.92604187684105,343.0,330.8832887045208
2019-01-04 18:00:00,0.224,0.177,0.084,15.351,71.02474410827493,177.0,141.5532822340283
2019-01-04 19:00:00,0.055,0.063,0.013,13.79,81.65713139582546,63.0,22.14108088779151
2019-01-04 20:00:00,0.0,0.0,0.0,12.93,90.0,0.0,0.0
2019-01-04 21:00:00,0.0,0.0,0.0,12.706,90.0,0.0,0.0
2019-01-04 22:00:00,0.0,0.0,0.0,12.593,90.0,0.0,0.0
2019-01-04 23:00:00,0.0,0.0,0.0,12.591,90.0,0.0,0.0
2019-01-05 00:00:00,0.0,0.0,0.0,12.553,90.0,0.0,0.0
2019-01-05 01:00:00,0.0,0.0,0.0,12.437,90.0,0.0,0.0
