Datetime-local,electricity,irradiance_direct,irradiance_diffuse,temperature,zenith,DNI,GHI
2019-01-01 00:00:00,0.0,0.0,0.0,11.599,90.0,0.0,0.0
2019-01-01 01:00:00,0.0,0.0,0.0,11.439,90.0,0.0,0.0
2019-01-01 02:00:00,0.0,0.0,0.0,11.346,90.0,0.0,0.0
2019-01-01 03:00:00,0.0,0.0,0.0,11.41,90.0,0.0,0.0
2019-01-01 04:00:00,0.0,0.002,0.001,11.424,90.0,2.0,1.0000000000000002
2019-01-01 05:00:00,0.149,0.137,0.04,12.236,88.2932942081469,137.0,44.08030258059539
2019-01-01 06:00:00,0.327,0.264,0.111,13.704,78.36690547545162,264.0,164.23393639912405
2019-01-01 07:00:00,0.594,0.547,0.162,15.372,67.59597036190831,547.0,370.48106333425
2019-01-01 08:00:00,0.604,0.498,0.23,16.741,56.44711575894632,498.0,505.24780221561787
2019-01-01 09:00:00,0.626,0.47,0.293,17.702,45.21979765034651,470.0,624.0628238709417
2019-01-01 10:00:00,0.637,0.414,0.367,18.339,34.33300203791228,414.0,708.8702578677455
2019-01-01 11:00:00,0.71,0.537,0.353,18.937,24.692661307492003,537.0,840.8976287680903
2019-01-01 12:00:00,0.754,0.641,0.318,19.446,18.71992725569349,641.0,925.0902746951068
2019-01-01 13:00:00,0.768,0.7010000000000001,0.283,19.678,20.157128830658394,701.0000000000001,941.0645400271809
2019-01-01 14:00:00,0.728,0.642,0.278,19.583,27.86103579929918,642.0,845.5816988423638
2019-01-01 15:00:00,0.65,0.539,0.263,19.132,38.11055427160372,539.0,687.0967057166803
2019-01-01 16:00:00,0.55,0.441,0.22,18.403,49.18642318064225,441.0,508.2375838343465
2019-01-01 17:00:00,0.455,0.382,0.154,17.48,60.42734019587955,382.0,342.5272788077005
2019-01-01 18:00:00,0.318,0.286,0.083,16.35,71.48106733917618,286.0,173.83874815835918
2019-01-01 19:00:00,0.083,0.094,0.014,14.905,82.04433994251536,94.0,27.01023099402599
2019-01-01 20:00:00,0.0,0.0,0.0,13.751,90.0,0.0,0.0
2019-01-01 21:00:00,0.0,0.0,0.0,13.098,90.0,0.0,0.0
2019-01-01 22:00:00,0.0,0.0,0.0,12.684,90.0,0.0,0.0
2019-01-01 23:00:00,0.0,0.0,0.0,12.417,90.0,0.0,0.0
2019-01-02 00:00:00,0.0,0.0,0.0,12.256,90.0,0.0,0.0
2019-01-02 01:00:00,0.0,0.0,0.0,12.041,90.0,0.0,0.0
2019-01-02 02:00:00,0.0,0.0,0.0,11.905,90.0,0.0,0.0
2019-01-02 03:00:00,0.0,0.0,0.0,11.752,90.0,0.0,0.0
2019-01-02 04:00:00,0.0,0.001,0.001,11.643,90.0,1.0,1.0
2019-01-02 05:00:00,0.089,0.075,0.036,12.132,88.41633537028963,75.0,38.07274820663039
2019-01-02 06:00:00,0.268,0.194,0.113,13.003,78.5016471785294,194.0,151.67191398019787
2019-01-02 07:00:00,0.632,0.595,0.161,14.16,67.73172549430419,595.0,386.47156070432345
2019-01-02 08:00:00,0.719,0.684,0.201,15.534,56.5831219007942,684.0,577.6970247333832
2019-01-02 09:00:00,0.751,0.7000000000000001,0.24,16.834,45.35603601862617,700.0000000000001,731.889436763257
2019-01-02 10:00:00,0.81,0.8260000000000001,0.212,18.061,34.46918917977316,826.0000000000001,892.9797206574781
