Datetime-local,electricity,irradiance_direct,irradiance_diffuse,temperature,zenith,DNI,GHI
2019-01-01 00:00:00,0.0,0.0,0.0,12.869,90.0,0.0,0.0
2019-01-01 01:00:00,0.0,0.0,0.0,12.94,90.0,0.0,0.0
2019-01-01 02:00:00,0.0,0.0,0.0,12.903,90.0,0.0,0.0
2019-01-01 03:00:00,0.0,0.0,0.0,12.971,90.0,0.0,0.0
2019-01-01 04:00:00,0.0,0.001,0.0,13.045,90.0,1.0,6.123233995736766e-17
2019-01-01 05:00:00,0.075,0.065,0.032,13.764,88.79844614125946,65.0,33.363019702130586
2019-01-01 06:00:00,0.182,0.112,0.102,14.885,78.94321463950249,112.0,123.47955979346133
2019-01-01 07:00:00,0.396,0.274,0.186,15.943,68.18394378151427,274.0,287.8260758767743
2019-01-01 08:00:00,0.448,0.26,0.265,16.688,57.03005532913398,260.0,406.49174606721647
2019-01-01 09:00:00,0.453,0.192,0.34,17.112,45.77882814334455,192.0,473.90655367572117
2019-01-01 10:00:00,0.507,0.187,0.416,17.513,34.83495605511109,187.0,569.489761751151
2019-01-01 11:00:00,0.613,0.306,0.44,18.0,25.058404277167853,306.0,717.1982156170122
2019-01-01 12:00:00,0.654,0.373,0.432,18.375,18.76498601364807,373.0,785.1735665478349
2019-01-01 13:00:00,0.6990000000000001,0.499,0.373,18.609,19.795080993323538,499.0,842.514013706281
2019-01-01 14:00:00,0.678,0.505,0.336,18.577,27.318602665984287,505.0,784.6764776152409
2019-01-01 15:00:00,0.5690000000000001,0.372,0.314,18.15,37.52436353137113,372.0,609.0311200369325
2019-01-01 16:00:00,0.482,0.324,0.247,17.573,48.60130478010935,324.0,461.25950972152555
2019-01-01 17:00:00,0.442,0.354,0.164,16.9,59.86241524962779,354.0,341.7356648190495
2019-01-01 18:00:00,0.328,0.291,0.089,15.982,70.94989035761347,291.0,183.98093330713095
2019-01-01 19:00:00,0.091,0.1,0.016,14.778,81.56359963910495,100.0,30.671148983329044
2019-01-01 20:00:00,0.0,0.0,0.0,14.058,90.0,0.0,0.0
2019-01-01 21:00:00,0.0,0.0,0.0,13.766,90.0,0.0,0.0
2019-01-01 22:00:00,0.0,0.0,0.0,13.563,90.0,0.0,0.0
2019-01-01 23:00:00,0.0,0.0,0.0,13.391,90.0,0.0,0.0
2019-01-02 00:00:00,0.0,0.0,0.0,13.205,90.0,0.0,0.0
2019-01-02 01:00:00,0.0,0.0,0.0,13.045,90.0,0.0,0.0
2019-01-02 02:00:00,0.0,0.0,0.0,12.973,90.0,0.0,0.0
2019-01-02 03:00:00,0.0,0.0,0.0,12.804,90.0,0.0,0.0
2019-01-02 04:00:00,0.0,0.0,0.0,12.702,90.0,0.0,0.0
2019-01-02 05:00:00,0.057,0.047,0.03,13.094,88.9186704906998,47.0,30.886967075434654
2019-01-02 06:00:00,0.194,0.12,0.107,13.952,79.07785559729001,120.0,129.73699385226428
2019-01-02 07:00:00,0.421,0.295,0.193,14.886,68.31968525353182,295.0,301.98111576499747
2019-01-02 08:00:00,0.544,0.381,0.263,15.793,57.166047810603516,381.0,469.58056829389795
2019-01-02 09:00:00,0.636,0.457,0.314,16.579,45.91505285124586,457.0,631.94591604554
2019-01-02 10:00:00,0.802,0.806,0.218,17.514,34.97121491395826,806.0,878.4687226650991
2019-01-02 11:00:00,0.85,0.916,0.19,18.246,25.19089628668776,916.0,1018.8835388048992
2019-01-02 12:00:00,0.855,0.93,0.187,18.654,18.870744662756536,930.0,1067.0130843743575
2019-01-02 13:00:00,0.848,0.922,0.185,18.84,19.83367839232328,922.0,1052.3083399305494
2019-01-02 14:00:00,0.8310000000000001,0.899,0.181,18.859,27.306895721746884,899.0,979.8172616860696
2019-01-02 15:00:00,0.8,0.857,0.171,18.646,37.491547887503806,857.0,850.9807662109569
2019-01-02 16:00:00,0.733,0.763,0.156,18.19,48.561679437639526,763.0,660.9636292747736
2019-01-02 17:00:00,0.605,0.604,0.128,17.457,59.82321679398109,604.0,431.61249456334593
2019-01-02 18:00:00,0.407,0.395,0.079,16.427,70.9158316193172,395.0,208.1479296751912
2019-01-02 19:00:00,0.149,0.164,0.015,14.956,81.53873518920517,164.0,39.131082460790736
2019-01-02 20:00:00,0.0,0.0,0.0,13.55,90.0,0.0,0.0
2019-01-02 21:00:00,0.0,0.0,0.0,12.798,90.0,0.0,0.0
2019-01-02 22:00:00,0.0,0.0,0.0,12.237,90.0,0.0,0.0
2019-01-02 23:00:00,0.0,0.0,0.0,11.81,90.0,0.0,0.0
2019-01-03 00:00:00,0.0,0.0,0.0,11.503,90.0,0.0,0.0
2019-01-03 01:00:00,0.0,0.0,0.0,11.244,90.0,0.0,0.0
2019-01-03 02:00:00,0.0,0.0,0.0,11.014,90.0,0.0,0.0
2019-01-03 03:00:00,0.0,0.0,0.0,10.814,90.0,0.0,0.0
2019-01-03 04:00:00,0.0,0.002,0.0,10.684,90.0,2.0,1.2246467991473532e-16
2019-01-03 05:00:00,0.332,0.339,0.037,11.72,89.04222658507291,339.0,42.666561642891885
2019-01-03 06:00:00,0.582,0.596,0.092,13.998,79.21652807423513,596.0,203.51037644981682
2019-01-03 07:00:00,0.722,0.766,0.129,16.75,68.4591064899647,766.0,410.2485408205607
2019-01-03 08:00:00,0.782,0.846,0.156,19.247,57.305530518738934,846.0,612.9745905563254
2019-01-03 09:00:00,0.8140000000000001,0.892,0.173,20.775,46.05482242732642,892.0,792.0210306788501
2019-01-03 10:00:00,0.8300000000000001,0.916,0.183,21.759,35.1114899240374,916.0,932.319502287503
2019-01-03 11:00:00,0.838,0.928,0.187,22.317,25.328620221111905,928.0,1025.790398889676
2019-01-03 12:00:00,0.838,0.929,0.188,22.508,18.9839550482495,929.0,1066.471420339321
2019-01-03 13:00:00,0.8310000000000001,0.918,0.187,22.546,19.88055398059707,918.0,1050.2905017453168
2019-01-03 14:00:00,0.8140000000000001,0.895,0.182,22.519,27.302135079895386,895.0,977.2971260528642
2019-01-03 15:00:00,0.784,0.855,0.171,22.318,37.46470865916024,855.0,849.6375737482183
2019-01-03 16:00:00,0.732,0.787,0.152,21.817,48.52760362387033,787.0,673.1979462065955
2019-01-03 17:00:00,0.639,0.675,0.12,20.905,59.78948248967039,675.0,459.6455475195025
2019-01-03 18:00:00,0.458,0.47,0.076,19.546,70.88735314557283,470.0,229.89044036918614
2019-01-03 19:00:00,0.181,0.201,0.015,17.593,81.51966956991072,201.0,44.64144477638488
2019-01-03 20:00:00,0.0,0.0,0.0,16.035,90.0,0.0,0.0
2019-01-03 21:00:00,0.0,0.0,0.0,15.444,90.0,0.0,0.0
2019-01-03 22:00:00,0.0,0.0,0.0,15.364,90.0,0.0,0.0
2019-01-03 23:00:00,0.0,0.0,0.0,15.582,90.0,0.0,0.0
2019-01-04 00:00:00,0.0,0.0,0.0,15.767,90.0,0.0,0.0
2019-01-04 01:00:00,0.0,0.0,0.0,15.937,90.0,0.0,0.0
2019-01-04 02:00:00,0.0,0.0,0.0,16.048,90.0,0.0,0.0
2019-01-04 03:00:00,0.0,0.0,0.0,16.141,90.0,0.0,0.0
2019-01-04 04:00:00,0.0,0.001,0.0,16.234,90.0,1.0,6.123233995736766e-17
2019-01-04 05:00:00,0.222,0.225,0.037,17.029,89.16888086392572,225.0,40.26368275652881
2019-01-04 06:00:00,0.495,0.494,0.097,18.68,79.35911254202738,494.0,188.21845691394404
2019-01-04 07:00:00,0.68,0.718,0.135,20.65,68.60209479269162,718.0,396.95709000137305
2019-01-04 08:00:00,0.751,0.81,0.163,22.515,57.448383925229756,810.0,598.8279330859705
2019-01-04 09:00:00,0.787,0.858,0.182,23.894,46.19802758855949,858.0,775.8801612538867
2019-01-04 10:00:00,0.799,0.841,0.226,24.882,35.2556683872272,841.0,912.7475249945329
2019-01-04 11:00:00,0.809,0.85,0.236,25.183,25.471459967224376,850.0,1003.3796748703267
2019-01-04 12:00:00,0.806,0.835,0.245,24.868,19.104494226721897,835.0,1034.010907561184
2019-01-04 13:00:00,0.798,0.8130000000000001,0.245,23.839,19.935728248712437,813.0,1009.2815374628497
2019-01-04 14:00:00,0.761,0.733,0.253,22.048,27.304443683834847,733.0,904.3303557086889
2019-01-04 15:00:00,0.723,0.684,0.231,20.098,37.443958544461736,684.0,774.0607022284447
2019-01-04 16:00:00,0.647,0.596,0.199,18.297,48.49917979163932,596.0,593.9279387417773
2019-01-04 17:00:00,0.424,0.334,0.162,16.539,59.76129771406034,334.0,330.20361381416194
2019-01-04 18:00:00,0.219,0.17,0.086,14.935,70.86453177600852,170.0,141.7264751258539
2019-01-04 19:00:00,0.056,0.063,0.014,13.773,81.50646681424509,63.0,23.304960312395586
2019-01-04 20:00:00,0.0,0.0,0.0,13.206,90.0,0.0,0.0
2019-01-04 21:00:00,0.0,0.0,0.0,13.112,90.0,0.0,0.0
2019-01-04 22:00:00,0.0,0.0,0.0,13.039,90.0,0.0,0.0
2019-01-04 23:00:00,0.0,0.0,0.0,13.052,90.0,0.0,0.0
2019-01-05 00:00:00,0.0,0.0,0.0,12.963,90.0,0.0,0.0
2019-01-05 01:00:00,0.0,0.0,0.0,12.848,90.0,0.0,0.0
2019-01-05 02:00:00,0.0,0.0,0.0,12.827,90.0,0.0,0.0
2019-01-05 03:00:00,0.0,0.0,0.0,12.797,90.0,0.0,0.0
2019-01-05 04:00:00,0.0,0.0,0.0,12.775,90.0,0.0,0.0
