Datetime-local,electricity,irradiance_direct,irradiance_diffuse,temperature,zenith,DNI,GHI
2019-01-01 00:00:00,0.0,0.0,0.0,15.33,90.0,0.0,0.0
2019-01-01 01:00:00,0.0,0.0,0.0,15.432,90.0,0.0,0.0
2019-01-01 02:00:00,0.0,0.0,0.0,15.45,90.0,0.0,0.0
2019-01-01 03:00:00,0.0,0.0,0.0,15.484,90.0,0.0,0.0
2019-01-01 04:00:00,0.0,0.001,0.0,15.572,90.0,1.0,6.123233995736766e-17
2019-01-01 05:00:00,0.17,0.168,0.034,15.992,89.3007234185051,168.0,36.05033512461824
2019-01-01 06:00:00,0.362,0.317,0.103,16.509,79.44910626075782,317.0,161.04550315218427
2019-01-01 07:00:00,0.541,0.48,0.164,16.839,68.62578188873323,480.0,338.93974015523906
2019-01-01 08:00:00,0.657,0.595,0.207,17.053,57.39356482695123,595.0,527.6249139601769
2019-01-01 09:00:00,0.596,0.416,0.303,17.143,46.04367555860096,416.0,591.7496887352039
2019-01-01 10:00:00,0.597,0.327,0.393,17.24,34.96231859256433,327.0,660.9860117902758
2019-01-01 11:00:00,0.624,0.329,0.429,17.374,24.967514949882485,329.0,727.254046463323
2019-01-01 12:00:00,0.658,0.385,0.423,17.563,18.337334209335225,385.0,788.4499606770016
2019-01-01 13:00:00,0.653,0.397,0.403,17.747,19.155140079417535,397.0,778.0195264896581
2019-01-01 14:00:00,0.649,0.445,0.351,17.846,26.735325001432706,445.0,748.4269174435374
2019-01-01 15:00:00,0.5730000000000001,0.379,0.31,17.725,37.049607327447305,379.0,612.4852638303291
2019-01-01 16:00:00,0.512,0.369,0.24,17.508,48.227635375901706,369.0,485.81777373896807
2019-01-01 17:00:00,0.414,0.319,0.166,17.192,59.58308783333095,319.0,327.50597816742356
2019-01-01 18:00:00,0.307,0.269,0.089,16.771,70.76427825937108,269.0,177.62349333405524
2019-01-01 19:00:00,0.107,0.117,0.016,16.314,81.47652668001834,117.0,33.341106489344824
2019-01-01 20:00:00,0.0,0.0,0.0,15.982,90.0,0.0,0.0
2019-01-01 21:00:00,0.0,0.0,0.0,15.797,90.0,0.0,0.0
2019-01-01 22:00:00,0.0,0.0,0.0,15.648,90.0,0.0,0.0
2019-01-01 23:00:00,0.0,0.0,0.0,15.539,90.0,0.0,0.0
2019-01-02 00:00:00,0.0,0.0,0.0,15.381,90.0,0.0,0.0
2019-01-02 01:00:00,0.0,0.0,0.0,15.282,90.0,0.0,0.0
2019-01-02 02:00:00,0.0,0.0,0.0,15.33,90.0,0.0,0.0
2019-01-02 03:00:00,0.0,0.0,0.0,15.328,90.0,0.0,0.0
2019-01-02 04:00:00,0.0,0.0,0.0,15.312,90.0,0.0,0.0
2019-01-02 05:00:00,0.13,0.125,0.034,15.565,89.41746346433422,125.0,35.270875674401815
2019-01-02 06:00:00,0.373,0.326,0.108,15.999,79.58372075156231,326.0,166.94034251281428
2019-01-02 07:00:00,0.558,0.494,0.17,16.295,68.76151140791971,494.0,348.95188503995814
2019-01-02 08:00:00,0.653,0.5720000000000001,0.223,16.588,57.529506082001994,572.0000000000001,530.0868994581992
2019-01-02 09:00:00,0.737,0.667,0.251,16.93,46.179845624988914,667.0,712.8288107178581
2019-01-02 10:00:00,0.784,0.756,0.238,17.249,35.098679904249046,756.0,856.531201796148
2019-01-02 11:00:00,0.801,0.774,0.247,17.445,25.100826582102798,774.0,947.9055136778286
2019-01-02 12:00:00,0.8200000000000001,0.8200000000000001,0.232,17.548000000000002,18.445339990680637,820.0000000000001,1009.8732637092633
2019-01-02 13:00:00,0.8200000000000001,0.8300000000000001,0.222,17.581,19.19414728976747,830.0000000000001,1005.8602657462832
2019-01-02 14:00:00,0.811,0.8320000000000001,0.205,17.595,26.722211038226277,832.0000000000001,948.1400205743691
2019-01-02 15:00:00,0.789,0.8200000000000001,0.183,17.497,37.01513877780083,820.0000000000001,837.7507051482486
2019-01-02 16:00:00,0.715,0.721,0.167,17.278,48.18641176916609,721.0,647.6973678945244
2019-01-02 17:00:00,0.59,0.577,0.134,16.955,59.542352585120994,577.0,426.4820587125507
2019-01-02 18:00:00,0.376,0.356,0.082,16.536,70.72871004926823,356.0,199.4947479568146
2019-01-02 19:00:00,0.129,0.142,0.015,16.118,81.45015275831199,142.0,36.11111122952073
2019-01-02 20:00:00,0.0,0.0,0.0,15.74,90.0,0.0,0.0
2019-01-02 21:00:00,0.0,0.0,0.0,15.472,90.0,0.0,0.0
2019-01-02 22:00:00,0.0,0.0,0.0,15.252,90.0,0.0,0.0
2019-01-02 23:00:00,0.0,0.0,0.0,15.117,90.0,0.0,0.0
2019-01-03 00:00:00,0.0,0.0,0.0,15.033,90.0,0.0,0.0
2019-01-03 01:00:00,0.0,0.0,0.0,14.952,90.0,0.0,0.0
2019-01-03 02:00:00,0.0,0.0,0.0,14.891,90.0,0.0,0.0
2019-01-03 03:00:00,0.0,0.0,0.0,14.84,90.0,0.0,0.0
2019-01-03 04:00:00,0.0,0.001,0.0,14.748,90.0,1.0,6.123233995736766e-17
2019-01-03 05:00:00,0.308,0.322,0.034,15.142,89.53717058702748,322.0,36.601054588590685
2019-01-03 06:00:00,0.581,0.606,0.089,16.061,79.72231553510562,606.0,197.12191306120044
2019-01-03 07:00:00,0.714,0.756,0.13,17.284,68.9008643424609,756.0,402.14694682454297
2019-01-03 08:00:00,0.782,0.837,0.159,18.225,57.66886243163776,837.0,606.6373348233616
