Datetime-local,electricity,irradiance_direct,irradiance_diffuse,temperature,zenith,DNI,GHI
2019-01-01 00:00:00,0.0,0.0,0.0,12.176,90.0,0.0,0.0
2019-01-01 01:00:00,0.0,0.0,0.0,12.205,90.0,0.0,0.0
2019-01-01 02:00:00,0.0,0.0,0.0,12.223,90.0,0.0,0.0
2019-01-01 03:00:00,0.0,0.0,0.0,12.352,90.0,0.0,0.0
2019-01-01 04:00:00,0.0,0.001,0.0,12.328,90.0,1.0,6.123233995736766e-17
2019-01-01 05:00:00,0.109,0.098,0.036,13.033,88.60500685967165,98.0,38.38579215995183
2019-01-01 06:00:00,0.256,0.187,0.109,14.264,78.71298176918606,187.0,145.6003799264833
2019-01-01 07:00:00,0.529,0.452,0.172,15.577,67.94160013202575,452.0,341.7492550965475
2019-01-01 08:00:00,0.519,0.361,0.254,16.521,56.78230046227552,361.0,451.76362885715963
2019-01-01 09:00:00,0.547,0.328,0.326,17.164,45.53270227660313,328.0,555.7646735862317
2019-01-01 10:00:00,0.5630000000000001,0.269,0.407,17.569,34.60244617048011,269.0,628.4171614682613
2019-01-01 11:00:00,0.653,0.388,0.413,18.004,24.869344640941904,388.0,765.0204318181283
2019-01-01 12:00:00,0.6960000000000001,0.474,0.392,18.417,18.69738080124327,474.0,840.9846183101649
2019-01-01 13:00:00,0.735,0.592,0.333,18.651,19.906556510767317,592.0,889.6275088193598
2019-01-01 14:00:00,0.683,0.524,0.325,18.598,27.52453969964934,524.0,789.6900044351969
2019-01-01 15:00:00,0.588,0.41,0.301,18.174,37.762361473000226,410.0,625.1285628809676
2019-01-01 16:00:00,0.475,0.318,0.244,17.527,48.84872155260389,318.0,453.25971075621203
2019-01-01 17:00:00,0.416,0.324,0.163,16.758,60.10932658812375,324.0,324.46430487443666
2019-01-01 18:00:00,0.277,0.235,0.087,15.802,71.18969829937261,235.0,162.7724356133502
2019-01-01 19:00:00,0.069,0.077,0.014,14.586,81.78876877792547,77.0,24.997367048868416
