Datetime-local,electricity,irradiance_direct,irradiance_diffuse,temperature,zenith,DNI,GHI
2019-01-01 00:00:00,0.0,0.0,0.0,11.757,90.0,0.0,0.0
2019-01-01 01:00:00,0.0,0.0,0.0,11.522,90.0,0.0,0.0
2019-01-01 02:00:00,0.0,0.0,0.0,11.386,90.0,0.0,0.0
2019-01-01 03:00:00,0.0,0.0,0.0,11.417,90.0,0.0,0.0
2019-01-01 04:00:00,0.0,0.003,0.001,11.457,90.0,3.0,1.0000000000000002
2019-01-01 05:00:00,0.172,0.16,0.041,12.279,88.22743528301382,160.0,45.9491449203663
2019-01-01 06:00:00,0.365,0.308,0.111,13.799,78.29003596521136,308.0,173.5109359463779
2019-01-01 07:00:00,0.62,0.589,0.156,15.542,67.51518971459457,589.0,381.25626985920326
2019-01-01 08:00:00,0.651,0.581,0.214,17.032,56.36463439452924,581.0,535.8191311211817
2019-01-01 09:00:00,0.67,0.557,0.269,18.091,45.13801296522478,557.0,661.9086167313544
2019-01-01 10:00:00,0.679,0.51,0.334,18.812,34.25605995691208,510.0,755.530411570188
2019-01-01 11:00:00,0.739,0.619,0.318,19.448,24.630998359665128,619.0,880.6776594017491
2019-01-01 12:00:00,0.772,0.7030000000000001,0.289,19.949,18.700119707100455,703.0000000000001,954.8883543485524
2019-01-01 13:00:00,0.783,0.75,0.26,20.177,20.196149701386688,750.0,963.8871686100618
2019-01-01 14:00:00,0.748,0.6990000000000001,0.255,20.082,27.93019146464556,699.0000000000001,872.5797364392294
2019-01-01 15:00:00,0.682,0.61,0.242,19.646,38.18994497542137,610.0,721.4388986325926
2019-01-01 16:00:00,0.59,0.512,0.206,18.909,49.268791846938015,512.0,540.0857607662225
2019-01-01 17:00:00,0.493,0.439,0.147,17.96,60.50945273008144,439.0,363.11090288793594
2019-01-01 18:00:00,0.35,0.326,0.081,16.796,71.56072954301334,326.0,184.11357871413702
2019-01-01 19:00:00,0.097,0.109,0.013,15.301,82.11896829693421,109.0,27.945711711454297
2019-01-01 20:00:00,0.0,0.0,0.0,14.053,90.0,0.0,0.0
2019-01-01 21:00:00,0.0,0.0,0.0,13.296,90.0,0.0,0.0
2019-01-01 22:00:00,0.0,0.0,0.0,12.833,90.0,0.0,0.0
2019-01-01 23:00:00,0.0,0.0,0.0,12.518,90.0,0.0,0.0
2019-01-02 00:00:00,0.0,0.0,0.0,12.306,90.0,0.0,0.0
2019-01-02 01:00:00,0.0,0.0,0.0,12.075,90.0,0.0,0.0
2019-01-02 02:00:00,0.0,0.0,0.0,11.94,90.0,0.0,0.0
2019-01-02 03:00:00,0.0,0.0,0.0,11.786,90.0,0.0,0.0
2019-01-02 04:00:00,0.0,0.002,0.001,11.66,90.0,2.0,1.0000000000000002
2019-01-02 05:00:00,0.109,0.096,0.038,12.221,88.35079714388242,96.0,40.76288435348483
2019-01-02 06:00:00,0.314,0.245,0.114,13.179,78.42479218244112,245.0,163.16023857953417
